x	xend	y	yend
-86.43	-86.43	34.97	34.97
-86.7	-86.7	34.2	34.2
-87.7	-87.7	33.67	33.67
-93.5	-93.5	35	35
-92.02	-90.4	34.6	35.55
-122.12	-122.03	37.37	37.42
-103.58	-103.5	38.73	38.77
-102.27	-102.15	40.98	41.02
-102.27	-102.08	40.98	41.05
-102.27	-102.27	40.98	40.98
-102.5	-102.33	40.85	40.58
-104.25	-104.25	39	39
-73.42	-72.6	41.62	41.8
-72.5	-72.5	41.58	41.58
-72.25	-72.25	41.87	41.87
-82.03	-82.03	28.12	28.12
-84.68	-84.68	29.85	29.85
-81.8	-81.8	27.75	27.75
-81.53	-81.53	27.78	27.78
-82.43	-82.43	27.73	27.73
-83.83	-83.68	31.3	31.27
-89.18	-89.12	41.33	41.65
-89.17	-88.98	39.95	39.95
-89.72	-88.98	40.2	40.6
-89.53	-89.43	37.9	37.97
-89.47	-89.12	40.27	40.27
-86.48	-86.35	41.12	41.12
-85.77	-85.72	39.78	39.82
-95.95	-95.87	42.85	42.92
-95.87	-95.87	43.18	43.18
-95.35	-95.35	38.88	38.88
-101.35	-101.35	37.18	37.18
-99.32	-99.32	38.53	38.53
-99.37	-99.37	38.87	38.87
-97.12	-97.12	37.68	37.68
-97.02	-97.02	39.28	39.28
-96.45	-96.32	39.35	39.4
-101.2	-101.02	37.9	38.02
-96.97	-96.97	39.03	39.03
-101.75	-101.75	37.53	37.53
-100.95	-100.95	39.28	39.28
-101.37	-100.93	37.58	37.03
-99.03	-99.03	39.18	39.18
-101.38	-101.38	39.78	39.78
-97.98	-97.78	39.73	39.78
-97.43	-97.43	39.93	39.93
-95.4	-95.35	39.37	39.4
-101.37	-100.47	38.47	38.48
-99.57	-99.57	39.25	39.25
-97.18	-97.13	39.27	39.32
-99.27	-99.32	38.83	38.87
-99.92	-99.88	38.88	38.93
-101.33	-101.33	37.58	37.58
-97.5	-97.5	39.45	39.45
-97.05	-96.93	39.13	39.22
-101.77	-101.77	37.12	37.12
-95.55	-95.55	38.78	38.78
-100.92	-100.85	39.78	39.8
-101.55	-101.55	38.38	38.38
-101.77	-101.77	37.08	37.08
-95.5	-95.47	39.3	39.33
-95.8	-95.8	39.03	39.03
-101.62	-101.62	37.17	37.17
-101.33	-101.33	39.78	39.78
-101.9	-101.9	37	37
-98.75	-98.58	37.63	37.77
-101.77	-101.77	37.05	37.05
-99.5	-99.5	39.08	39.08
-95.4	-95.4	39.4	39.4
-101.52	-101.1	37.47	37.73
-101.37	-101.37	39.37	39.37
-85.05	-85.05	38.27	38.27
-90.42	-90.37	30.48	30.53
-92.47	-92.4	31.3	31.53
-71.13	-70.97	42.7	42.77
-70.53	-70.53	41.37	41.37
-84.33	-84.33	43.67	43.67
-85.87	-85.8	43.78	43.78
-84.83	-84.78	42.67	42.7
-84.05	-84	42.7	42.73
-84.88	-84.33	42.9	43
-94.77	-94.48	43.57	43.6
-94.37	-93.35	44.88	45.22
-93.5	-93.27	44.93	44.88
-88.43	-88.43	33.5	33.5
-88.87	-88.87	33.45	33.45
-88.48	-88.48	33.47	33.47
-89.25	-89.12	31.68	32.15
-89.52	-89.52	32.07	32.07
-91.88	-91.88	37.93	37.93
-94.47	-94.47	37.15	37.15
-94.02	-94.02	39.22	39.25
-102.58	-102.58	41.23	41.23
-103.88	-103.78	42.95	42.98
-103.05	-102.92	41.1	41.22
-101.55	-101.45	40.85	40.88
-99.93	-99.93	41.58	41.58
-103.5	-103.18	41.9	41.73
-103.25	-103.2	41.75	41.77
-71.13	-71.07	42.83	42.9
-103.95	-103.78	36.67	36.78
-78.33	-78.28	36	36.03
-78.23	-78.23	33.92	33.92
-102.25	-102.25	46.38	46.38
-84.58	-84.5	39.5	39.53
-83.67	-83.4	41	41.1
-98.72	-98.72	34.37	34.37
-98.8	-98.62	35.38	35.33
-95.27	-95.27	35.57	35.57
-95.75	-95.65	36.45	36.48
-99.87	-99.87	35.33	35.33
-99.63	-99.63	35.43	35.43
-98.18	-98.18	36.3	36.3
-97.7	-97.65	34.7	34.73
-94.8	-94.8	34.8	34.8
-102.78	-102.72	36.63	36.67
-98.18	-97.83	35.27	35.83
-94.8	-94.8	34.8	34.8
-98.27	-98.27	34.78	34.78
-101.8	-101.8	36.53	36.53
-94.8	-94.8	34.8	34.8
-98.23	-98.23	34.78	34.78
-98.28	-98.28	34.78	34.78
-97.58	-97.48	35.43	35.5
-97.45	-97.45	35.15	35.15
-97.55	-97.47	35.32	35.37
-96.6	-96.47	34	34.18
-98.92	-98.87	36.53	36.57
-98.32	-98.32	34.45	34.45
-99.87	-99.87	35.2	35.2
-101.9	-101.9	36.9	36.9
-101.9	-101.9	36.87	36.87
-98.08	-98.08	34.62	34.62
-97.2	-97.17	35.8	35.88
-99.8	-99.8	36.13	36.13
-99	-99	35.78	35.78
-100.53	-100.53	36.82	36.82
-97.4	-97.4	36.75	36.75
-79.12	-78.98	40.12	40.05
-77.23	-77.23	39.83	39.83
-79.25	-79.18	40.58	40.87
-76.47	-76.47	41.8	41.8
-81.13	-81.13	33.32	33.32
-96.83	-96.83	45.37	45.37
-100.02	-99.93	32.45	32.45
-97.42	-97.17	32.45	32.45
-100.2	-100.13	34.43	34.43
-100.97	-100.97	35.55	35.55
-101.18	-101.07	35.43	35.32
-98.68	-98.77	33.93	33.93
-102.3	-102.3	34.5	34.5
-76.53	-76.53	37.12	37.12
-76.52	-76.52	37.22	37.22
-77.48	-77.43	37.55	37.6
-78.78	-78.78	37.37	37.37
-76.73	-76.73	37.55	37.55
-81.7	-81.7	39.13	39.13
-89.25	-89.08	43.47	43.53
-92.08	-91.75	44.63	44.92
-89.3	-88.78	44.33	44.47
