x	xend	y	yend
-85.83	-85.82	33.25	33.25
-85.75	-85.73	33.32	33.32
-87.75	-87.68	34.8	34.85
-87.67	-87.67	34.75	34.75
-85.48	-85.27	33.28	33.37
-87.23	-87.23	31.2	31.2
-87.82	-87.77	32.33	32.37
-87.93	-87.93	32.25	32.25
-87.12	-87.12	31.33	31.33
-87.08	-87.02	34.85	34.83
-86.77	-86.73	34.7	34.7
-85.67	-85.63	34.58	34.57
-86.38	-86.4	31.92	31.95
-86.92	-86.92	34.23	34.23
-87.23	-87.2	34.83	34.83
-86	-86	33.25	33.23
-85.98	-85.95	34.72	34.75
-86.38	-86.38	32.2	32.25
-87.2	-87.12	34.82	34.85
-86.43	-86.43	33.57	33.57
-87.13	-87.13	32.08	32.08
-85.68	-85.58	33.75	33.75
-87.22	-87.22	32.45	32.45
-86.57	-86.55	34.85	34.85
-87.37	-87.37	32.1	32.1
-85.92	-85.92	34.77	34.78
-85.98	-85.88	34.58	34.7
-86.35	-86.3	33.65	33.6
-86.02	-85.93	33.52	33.52
-86.47	-86.45	33.2	33.18
-85.72	-85.68	34.75	34.78
-87.82	-87.75	32.6	32.62
-85.88	-85.87	34.13	34.15
-87.55	-87.5	33.17	33.25
-88.32	-88.32	33.03	33.03
-88.12	-88.1	33.8	33.78
-87.38	-87.27	33.72	33.77
-86.75	-86.72	34.93	34.93
-85.92	-85.9	34.63	34.65
-87.5	-87.48	33.82	33.8
-85.95	-85.93	32.57	32.57
-88.08	-88.08	30.7	30.7
-110.6	-110.6	34.43	34.43
-111.37	-111.37	35.53	35.53
-111.9	-111.93	33.48	33.9
-110.7	-110.7	35.03	35.03
-109.5	-109.5	35.42	35.42
-111.83	-111.65	35.23	35.2
-112.47	-112.47	34.88	34.88
-110.07	-110.07	35.6	35.6
-111.85	-111.85	34.57	34.57
-92	-91.93	35.28	35.32
-93.63	-93.53	33.4	33.32
-92.13	-92.05	35.27	35.3
-90.72	-90.63	35.57	35.57
-92.82	-92.62	34.05	34.2
-93.43	-93.42	33.15	33.12
-92.52	-92.28	36.2	36.42
-92.87	-92.87	34.87	34.85
-93.07	-93.03	35.02	35.02
-91.3	-91.05	35.57	35.6
-91.48	-91.42	35.42	35.48
-92.2	-92.03	36.4	36.5
-94.43	-94.43	34.88	34.87
-91.37	-91.1	35.43	35.58
-92.42	-92.32	35.22	35.27
-94.08	-93.88	34.55	34.45
-91.4	-91.35	34.25	34.27
-92.68	-92.3	33.95	34.13
-91.45	-91.35	35.42	35.45
-92.23	-92.17	35.25	35.28
-92.4	-91.98	33.18	33.23
-92.85	-92.6	33.12	33.02
-94.32	-94.32	35.25	35.25
-93.18	-93.13	35	35.07
-93.12	-93.07	34.6	34.63
-92	-91.98	36.22	36.22
-92.33	-92.27	36.17	36.2
-91.9	-91.83	35.27	35.3
-92.17	-92.05	34.8	34.88
-92.83	-92.78	34.13	34.13
-91.78	-91.73	33.23	33.23
-92.52	-92.05	34.12	34.15
-92.48	-92.48	33.6	33.62
-92.55	-92.52	34.57	34.62
-92.18	-92.15	34.72	34.77
-89.9	-89.9	35.98	35.98
-93.58	-93.55	34.85	34.88
-92.45	-92.4	35.42	35.45
-91.18	-91.17	35.63	35.63
-94.43	-94.15	34.88	34.95
-91.4	-91.35	33.25	33.27
-92.83	-92.82	34.83	34.87
-91.25	-91.22	35.45	35.47
-92.18	-92.17	36.05	36.05
-93.45	-93.42	34.8	34.82
-90.33	-90.13	35.87	35.9
-92.22	-92.2	35.97	35.97
-92.8	-92.75	36.4	36.45
-91.27	-91.22	33.12	33.12
-91.45	-90.75	35.12	35.32
-92.37	-91.78	35	35.18
-92.12	-92.1	33.63	33.65
-90.28	-90.18	35.93	35.95
-92.47	-92.43	35.17	35.17
-91.4	-91.35	34.08	34.1
-92.18	-92.05	35.4	35.48
-91.63	-91.57	35.28	35.32
-92.28	-92.02	35.28	35.43
-93.95	-93.9	35.17	35.2
-90.15	-90.05	35.63	35.7
-91.58	-91.52	35.43	35.43
-91.27	-91.2	35.82	35.87
-91.1	-91.03	35.72	35.72
-105	-105	40.27	40.27
-103.9	-103.9	39.35	39.35
-103.18	-103.18	38.48	38.48
-103.45	-103.45	40.13	40.13
-103.47	-103.47	39.27	39.27
-104.3	-104.3	39.73	39.73
-104.78	-104.78	39.97	39.97
-102.77	-102.72	37.35	37.43
-104.6	-104.6	39.83	39.83
-103.5	-103.5	39.3	39.3
-102.32	-102.28	38.82	38.8
-102.6	-102.6	39.52	39.52
-102.87	-102.87	38.3	38.3
-104.3	-104.3	39.72	39.72
-104.28	-104.28	39.75	39.75
-102.97	-102.97	40.75	40.75
-104.88	-104.9	38.37	38.38
-102.27	-102.27	38.75	38.75
-102.08	-102.07	38.88	38.88
-104.23	-104.23	39.77	39.77
-102.3	-102.3	38.78	38.78
-103.2	-103.2	40.55	40.55
-102.47	-102.47	38.72	38.72
-103.8	-103.8	40.17	40.17
-104.45	-104.45	40.07	40.07
-105.75	-105.75	37.72	37.7
-102.12	-102.12	38.82	38.82
-104.33	-104.33	40.05	40.05
-102.1	-102.1	38.83	38.83
-81.68	-81.68	27.6	27.6
-85.3	-85.3	29.82	29.82
-85.58	-85.58	30.07	30.07
-80.1	-80.1	26.93	26.93
-85.72	-85.72	30.63	30.63
-80.72	-80.72	26.6	26.55
-81.77	-81.75	26.18	26.17
-81.75	-81.7	26.32	26.33
-80.73	-80.72	28.35	28.33
-81.3	-81.3	25.9	25.9
-81.37	-81.37	26.72	26.72
-80.98	-80.98	26.18	26.18
-80.67	-80.67	26.82	26.82
-81.05	-81.05	25.8	25.8
-80.12	-80.12	25.8	25.8
-80.12	-80.12	25.8	25.8
-82	-82	27.88	27.88
-83.58	-83.5	30.07	30.12
-82.35	-82.35	29.68	29.68
-80.27	-80.27	25.93	25.93
-82.33	-82.33	29.28	29.28
-80.32	-80.32	25.68	25.68
-82.07	-82.07	26.95	26.97
-82.27	-82.27	28.02	28.07
-85.05	-84.92	30.7	30.77
-82.18	-82.18	28.37	28.37
-80.05	-80.05	26.68	26.68
-80.18	-80.15	25.92	25.98
-82.3	-82.3	29.25	29.25
-80.67	-80.67	26.68	26.68
-82.55	-82.52	27.38	27.38
-82.6	-82.6	29.83	29.83
-80.2	-80.2	25.77	25.77
-84.57	-84.53	30.43	30.47
-82.58	-82.6	27.53	27.55
-82.98	-82.98	30.35	30.35
-86.55	-86.55	30.82	30.82
-85.33	-85.33	29.65	29.65
-86.28	-86.28	30.85	30.85
-80.12	-80.12	26.23	26.23
-80.57	-80.57	25.77	25.77
-86.42	-86.42	30.8	30.8
-80.07	-80.05	26.8	26.77
-84.2	-84.22	31.03	31.12
-84	-83.97	31.2	31.23
-81.83	-81.77	32.75	32.8
-83.52	-83.52	33.48	33.55
-84.87	-84.87	33.4	33.4
-83.02	-83.02	31.6	31.6
-85.1	-85.07	33.33	33.33
-85.27	-85.27	33.37	33.37
-81.6	-81.53	32.68	32.75
-84.97	-84.97	31.38	31.4
-81.77	-81.7	32.52	32.6
-82.22	-82.18	33.58	33.6
-82.38	-82.47	33.75	33.85
-81.78	-81.75	32.58	32.63
-83.1	-83.1	34.22	34.22
-81.98	-81.98	31.73	31.73
-83.28	-83.23	34.47	34.47
-82.35	-82.35	31.77	31.77
-82.82	-82.75	34.2	34.13
-81.7	-81.7	31.28	31.28
-84.27	-83.95	31.18	31.4
-84.47	-84.45	34.27	34.27
-82.97	-82.97	31.42	31.42
-82.47	-82.47	31.55	31.55
-83.25	-83.17	34.3	34.25
-83.32	-83.15	34.52	34.53
-83.1	-83.03	34.22	34.2
-113.67	-113.67	42.62	42.62
-112.88	-112.88	42.75	42.75
-112.65	-112.6	42.88	42.88
-116.57	-116.57	43.58	43.58
-88.63	-88.63	38.72	38.72
-89.35	-88.88	37.05	36.97
