x	xend	y	yend
-85.92	-85.87	34.37	34.4
-85.28	-85.23	31.53	31.57
-86.03	-85.93	34.27	34.3
-85.85	-85.8	34.45	34.57
-86.1	-85.9	34.18	34.28
-86.8	-86.7	34.3	34.37
-85.92	-85.92	31.17	31.17
-88.3	-88.27	32.9	32.95
-86.4	-86.32	34.53	34.6
-87.4	-87.28	33.72	33.83
-86.25	-86.22	32.42	32.52
-85.73	-85.55	33.03	33.12
-85.68	-85.47	34.67	34.78
-85.63	-85.53	33.57	33.72
-85.68	-85.58	34.67	34.75
-87.82	-87.48	32.58	32.7
-111.53	-111.5	35.43	35.5
-109.83	-109.83	32.42	32.42
-111.65	-111.65	36.03	36.2
-91.27	-91.27	35.6	35.6
-92.05	-91.28	35.2	35
-121.92	-121.83	36.55	36.62
-118	-118	33.75	33.75
-121.77	-121.77	36.68	36.68
-117.92	-117.92	33.83	33.83
-117.62	-117.62	33.42	33.42
-117.35	-117.35	33.17	33.17
-118.88	-118.88	34.28	34.28
-119.77	-119.77	36.65	36.65
-122.82	-122.77	38.55	38.58
-122.9	-122.75	38.4	38.4
-121.38	-121.32	39.32	39.37
-103.58	-103.58	39.6	39.6
-103.78	-103.78	39.73	39.73
-106.13	-106.13	38.08	38.08
-104.98	-104.82	39.13	39.12
-104.7	-104.7	38.68	38.68
-103.83	-103.83	39.62	39.62
-104.38	-104.38	39.75	39.75
-102.23	-102.23	37.65	37.65
-104.62	-104.62	39.6	39.6
-104.48	-104.48	40.52	40.52
-103.78	-103.78	40.45	40.45
-102.35	-102.35	38.62	38.62
-104.57	-104.57	39.65	39.65
-104.3	-104.3	39.67	39.67
-102.35	-102.35	38.75	38.75
-104.13	-104.13	40.23	40.23
-102.53	-102.53	40.57	40.57
-102.92	-102.92	40.27	40.27
-102.57	-102.57	38.05	38.05
-104.25	-104.25	39.95	39.95
-103.2	-103.2	39.75	39.75
-103.2	-103.2	40.78	40.78
-104.08	-104.08	38.53	38.53
-104.32	-104.32	40.03	40.03
-102.25	-102.25	39.3	39.3
-104.12	-104.12	40.48	40.48
-104.02	-104.02	40.35	40.35
-102.4	-102.4	37.5	37.5
-104.02	-104.02	38.12	38.12
-104.22	-104.22	39.55	39.55
-102.28	-102.28	39.72	39.72
-104.65	-104.65	40.07	40.07
-102.65	-102.65	40.93	40.93
-103.07	-103.07	39.92	39.92
-102.08	-102.08	39.17	39.17
-104.8	-104.8	39.98	39.98
-104.12	-104.12	40.48	40.48
-102.22	-102.22	38.82	38.82
-102.15	-102.15	37.58	37.58
-104.17	-104.17	40.03	40.03
-103.28	-103.28	39.28	39.28
-102.27	-102.27	38.82	38.82
-104.6	-104.6	39.92	39.92
-102.13	-102.13	37.52	37.52
-104.5	-104.5	40.55	40.55
-104.82	-104.82	38.83	38.83
-104.33	-104.33	39.78	39.78
-102.1	-102.1	40.08	40.08
-104.75	-104.75	39.98	39.98
-107.53	-107.53	40.9	40.9
-103.7	-103.7	39.53	39.68
-103.7	-103.7	39.2	39.2
-102.85	-102.85	37.35	37.35
-104.42	-104.42	39.73	39.73
-102.4	-102.4	37.58	37.58
-102.82	-102.82	37.25	37.25
-103.07	-103.07	39.3	39.3
