x	xend	y	yend
-86.22	-86.22	31.7	31.7
-87.67	-87.2	34.75	34.95
-87.65	-87.65	34.83	34.83
-85.75	-85.58	34.7	34.7
-86.83	-86.77	34.18	34.2
-86.5	-86.25	33.6	33.6
-88.13	-88.13	30.53	30.53
-87.17	-87.17	33.22	33.22
-93.58	-93.58	35.45	35.45
-92.55	-92.55	33.33	33.33
-91.03	-90.78	34.57	34.6
-94.42	-94.35	35.35	35.4
-90.08	-90.08	36.3	36.3
-90.37	-90.27	34.9	34.92
-91.52	-91.35	34.23	34.3
-90.37	-90.03	34.9	34.97
-89.95	-89.95	35.92	35.92
-90.5	-90.45	36.05	36.08
-93.7	-93.7	34.07	34.07
-93.35	-93.35	33.42	33.42
-90.15	-89.95	35.88	35.95
-93.3	-93.3	33.1	33.1
-93.6	-93.6	33.67	33.67
-94.03	-93.85	33.95	34.08
-92.45	-92.4	35.05	35.1
-121.8	-121.8	36.98	36.98
-104.43	-104.43	40.52	40.52
-104.98	-104.98	39.62	39.62
-102.3	-102.3	40.5	40.5
-102.68	-102.68	38.02	38.02
-105.02	-105.02	40.63	40.63
-104.5	-104.5	37.08	37.08
-104.67	-104.67	38.6	38.6
-104.67	-104.67	39.35	39.35
-102.75	-102.75	39.5	39.5
-102.68	-102.68	38.02	38.02
-103.8	-103.8	39.15	39.15
-103.93	-103.93	40.87	40.87
-102.5	-102.5	39.53	39.53
-104.75	-104.75	39.32	39.32
-103.33	-103.33	37.3	37.3
-103.68	-103.58	38.35	38.38
-103	-103	38.43	38.43
-104.55	-104.55	39.73	39.73
-104.67	-104.67	38.63	38.63
-103.43	-103.43	40.03	40.03
-105	-105	39.88	39.88
-103.67	-103.67	38.57	38.63
-104.75	-104.75	40.3	40.3
-104.7	-104.7	38.8	38.8
-105.17	-105.17	39.65	39.65
-102.88	-102.88	39.35	39.35
-104.47	-104.47	39.72	39.72
-105.05	-105.05	39.58	39.58
-105.48	-105.48	38.1	38.1
-104.83	-104.83	39.42	39.42
-72.47	-72.33	41.97	41.93
-80.17	-80.12	26.1	26.17
-80.2	-80.1	26.25	26.43
-81.75	-81.75	26.5	26.5
-80.1	-80.1	26.55	26.55
-83	-83	30.4	30.4
-84.3	-84.3	30.42	30.42
-86.67	-86.67	30.4	30.4
-83.03	-82.95	33.47	33.5
-83.58	-83.7	33.5	33.55
-84.95	-84.83	34.2	34.13
-84.12	-83.92	34.38	34.37
-84.73	-84.73	33.63	33.63
-88.38	-88.18	42.22	42.28
-88.23	-88.18	38.1	38.13
-89.3	-89.13	41.2	41.25
-88.47	-87.78	41.4	41.57
-88.02	-87.92	42.38	42.37
-89	-88.45	41.05	41.27
-88.57	-88.33	40.47	40.47
-89.72	-89.58	40.75	40.73
-88.17	-87.88	41.9	42
-89.62	-89.5	41.15	41.1
-88	-88	41.9	41.9
-90.5	-90.37	41.32	41.3
-90.75	-90.25	41.2	41.18
-86.72	-86.72	41.6	41.6
-85.92	-85.92	41.22	41.22
-86.58	-86.58	41.38	41.38
-85.85	-85.5	40.55	40.55
-86.27	-86.27	39.37	39.37
-84.92	-84.92	40.63	40.63
-85.52	-85.52	39.8	39.8
-85.38	-84.38	40.55	40.77
-86.03	-86.03	40.28	40.28
-87.48	-87.4	41.55	41.57
-85.33	-85.33	40.97	40.97
-86.92	-86.92	39.95	39.95
-86.45	-86.45	39.82	39.82
-85.38	-84.8	40.55	40.7
-86.87	-86.02	40.02	40.17
-85.13	-85.13	39.45	39.45
-86.2	-85.5	41.58	41.75
-86.55	-86.55	40.62	40.62
-86.95	-86.92	40.35	40.38
-85.52	-85.47	39.88	39.88
-85.92	-85.92	41.22	41.22
-86.83	-86.4	40.33	40.42
-86.58	-85.97	41.35	41.63
-86.38	-85.47	40.4	40.52
-84.93	-84.93	41.53	41.53
-86.4	-86.35	40.1	40.17
-86.33	-86.08	39.98	40.1
-85.42	-85.43	41.15	41.1
-85.9	-85.9	39.4	39.4
-85.7	-85.27	41.62	41.73
-86.07	-85.73	41.52	41.7
-87.2	-86.58	41.35	41.5
-85.17	-83.47	41.73	42.08
-85.17	-85.08	41.73	41.75
-92.07	-92.07	41.98	41.98
-92.58	-92.58	42.05	42.05
-91.28	-91.28	42.12	42.12
-92.6	-92.47	40.72	40.83
-94.4	-94.33	43.3	43.33
-92.82	-92.03	43.28	43.45
-90.83	-90.83	42.62	42.62
-95.48	-95.78	43.17	43.4
-93.73	-93.73	41.38	41.38
-94.47	-94.28	42.3	42.37
-93.77	-93.68	41.05	41.05
-95.9	-95.72	42.05	42.12
-95.7	-95.7	40.53	40.53
-92.3	-92.3	43.1	43.1
-95.03	-95.03	41.4	41.4
-91.9	-91.6	41.87	42.05
-92.47	-92.47	41.72	41.72
-91.98	-91.98	41.72	41.72
-92.2	-92.1	42.3	42.25
-93.3	-93.2	41.9	41.82
-92.28	-92.2	43.43	43.38
-96.3	-96.08	42.87	42.8
-92.2	-91.33	42.93	43.28
-91.38	-91.3	43.07	43.02
-91.98	-91.77	43.32	43.17
-93.42	-93.42	43.3	43.3
-90.93	-90.47	41.85	43.17
-99.42	-99.02	38.12	38.27
-98.95	-98.95	39.75	39.75
-99.87	-99.53	39.82	39.95
-98.83	-98.83	39.75	39.75
-97.27	-96.95	37.62	38.2
-101.7	-101.7	39.4	39.4
-100.38	-100.38	38.4	38.4
-100.47	-100.47	37.55	37.55
-94.83	-94.83	38.87	38.87
-96.5	-96.5	39.23	39.23
-96.6	-96.6	37.38	37.38
-99.5	-99.5	38.2	38.2
-101.17	-101.17	37.97	37.97
-97.32	-96.85	37	37.25
-101.17	-101.17	37.97	37.97
-97.5	-97.4	37.1	37.22
-100.92	-100.92	37.95	37.95
-98.78	-98.47	37.7	37.97
-94.83	-94.83	37.05	37.05
-101.17	-101.17	37.97	37.97
-101.17	-101.17	37.97	37.97
-95.7	-95.25	38.52	38.68
-100.67	-100.67	37.95	37.95
-97.3	-97.3	37.65	37.65
-95.15	-95.15	39.58	39.58
-95.12	-94.75	39.42	39.67
-95.12	-95.05	39.42	39.47
-101.17	-101.17	37.97	37.97
-101.13	-101.13	39.35	39.35
-96.55	-96.55	39.27	39.27
-96.3	-96.1	37.37	37.65
-100.4	-100.4	38.1	38.1
-97.3	-97.53	37.13	38.02
-94.75	-94.75	39.1	39.1
-100.9	-100.9	37.8	37.8
-97.83	-97.73	37.83	37.9
-84.53	-84.53	38.97	38.97
-86.6	-86.6	36.7	36.7
-84.65	-84.65	37.2	37.27
-84.92	-84.87	38.03	38.05
-83.58	-83.4	38.57	38.57
-82.65	-82.52	38.37	38.33
-82.65	-82.58	38.37	38.35
-85.75	-85.65	37.12	37.1
-93.9	-93.9	32.35	32.35
-93.75	-93.45	32.1	32.4
-94.12	-93.8	32.12	32.3
-92.67	-92.6	32.55	32.67
-92.05	-92.02	32.52	32.57
-92.1	-92.1	32.5	32.5
-94.03	-93.65	32.18	32.52
-93.9	-93.75	32.45	32.58
-94.03	-93.98	32.28	32.45
-67.82	-67.82	46.92	46.92
-75.38	-75.4	38.33	38.33
-70.8	-70.72	42.7	42.68
-70.8	-70.8	41.7	41.7
-84.62	-84.62	43.38	43.38
-83.63	-83.48	43.57	43.65
-86.1	-86.07	43.02	43.08
-85.83	-85.43	42.72	42.72
-83.87	-83.68	43.55	43.62
-86.03	-86.03	43.18	43.18
-85.3	-85.07	42.65	42.77
-85.08	-83.47	41.75	42.08
-84.65	-84.23	42.85	42.93
-85	-83.47	41.8	42.08
-85.92	-85.45	43.02	43.2
-85.6	-85.32	42.37	42.37
-83.5	-83.47	41.72	41.73
-84.93	-84.67	43.25	43.38
-92.6	-92.37	43.5	43.8
-92.02	-90.95	43.5	44.07
-92.02	-91.35	43.5	43.92
-95.42	-95.5	45.9	46.85
-94.2	-94.18	44.5	44.67
-93.53	-93.53	44.85	44.95
-94.8	-94.8	46.02	46.02
-91.5	-91.5	43.62	43.62
-93.75	-93.73	44.78	44.97
-93.98	-93.87	44.67	44.83
-93.77	-93.77	45.3	45.3
-95.82	-95.82	45.65	45.65
-93.35	-93.3	45.37	45.42
-94.5	-94.5	44.32	44.32
-93.28	-93.23	45.03	45.13
-93.38	-93.08	44.98	45.17
-94.52	-94.52	44.32	44.32
-94.17	-94.07	44.68	44.9
-93.22	-93.22	44.65	44.65
-94.1	-94.1	45.9	45.9
-93.97	-93.97	43.9	43.9
-94.1	-94.1	45.98	45.98
-88.78	-88.57	34.5	34.62
-89.18	-88.58	32.63	33.23
-88.43	-88.35	33.47	33.37
-90.33	-90.33	32.33	32.33
-89.02	-89.02	34.85	34.85
-89.12	-89.02	32.57	32.72
-89.73	-89.73	31.87	31.87
-90.27	-90.03	34.92	34.97
-90.22	-90.15	31.3	31.38
-91	-91	33.33	33.33
-89.83	-89.83	31.35	31.35
-90.17	-90.17	32.4	32.4
-89.43	-89.43	31.43	31.43
-90.13	-90.13	31.12	31.12
-89.58	-89.58	33.28	33.28
-94.33	-94.15	38.77	38.82
-92.95	-92.88	36.78	36.82
-95	-94.75	39.48	39.67
-91.65	-91.6	37.62	37.72
-93.53	-93.53	39.33	39.33
-93.7	-93.55	40.08	40.18
-93.78	-93.6	39.95	40.05
-90.38	-90.35	38.18	38.23
-93.88	-93.88	37.32	37.32
-94.35	-94.28	38.97	39.02
-94.35	-94.35	38.6	38.6
-92.58	-92.58	40.2	40.2
-94.42	-94.27	39.78	39.87
-93.57	-93.42	39.05	39.2
-92.27	-92.27	38.78	38.78
-104.8	-104.67	46.6	46.6
-99.35	-99.13	40.1	40.58
-95.85	-95.6	40.67	40.73
-103.02	-103.02	42.83	42.83
-103.92	-103.92	41.97	41.97
-99.25	-97.4	40.72	42.87
-103.23	-103.23	41.03	41.03
