x	xend	y	yend
-87.05	-86.9	33.52	33.58
-87.62	-87.5	33.3	33.32
-86.82	-86.77	33.62	33.62
-86.35	-86.2	31.78	31.88
-93.73	-93.63	34.18	34.25
-90.58	-90.38	36.45	36.5
-92.68	-92.68	33.07	33.03
-93.42	-93.03	33.17	33.05
-91.67	-91.52	33.02	33.13
-90.23	-90.23	35.3	35.3
-116.85	-116.85	34.85	34.85
-117.1	-117.1	32.75	32.75
-104.42	-104.47	38.93	39.03
-104.22	-104.1	40.17	40.22
-103.62	-103.47	40.05	40.13
-104.7	-104.7	39.42	39.42
-104.4	-104.4	39.03	39.03
-104.75	-104.75	39.87	39.87
-104.52	-104.52	37.37	37.37
-104.65	-104.65	38.7	38.7
-104.47	-104.47	39.03	39.03
-104.97	-104.9	40.72	40.77
-102.52	-102.52	38	38
-102.8	-102.8	39.3	39.3
-104.67	-104.32	38.72	38.92
-104.88	-104.83	40.8	40.82
-102.38	-102.38	40.08	40.08
-104.72	-104.67	40.6	40.62
-105.1	-105.1	39.73	39.73
-104.08	-104.08	38.72	38.72
-103.88	-103.83	39.13	39.27
-103.7	-103.7	39.17	39.17
-102.15	-102.15	38.03	38.03
-103.7	-103.68	39.17	39.28
-104.63	-104.63	38.7	38.7
-104.03	-104.03	39.18	39.18
-104.3	-104.3	39.02	39.02
-104.88	-104.88	39.98	39.98
-102.23	-102.18	39.32	39.37
-104.78	-104.78	39.85	39.85
-81.38	-81.27	28.62	28.82
-82.72	-82.72	28.2	28.2
-82.75	-82.75	28.42	28.42
-81.45	-81.37	27.48	27.5
-82.58	-82.58	27.57	27.57
-82.4	-82.4	27.72	27.72
-86.87	-86.87	30.4	30.4
-87.03	-87.03	30.6	30.6
-83.35	-83.35	30.6	30.6
-82.72	-82.72	28.25	28.25
-81.98	-81.98	27.9	27.9
-82.33	-82.33	30.02	30.02
-82.38	-82.38	28.55	28.55
-82.57	-82.57	27.48	27.48
-80.62	-80.57	28.4	28.35
-83.98	-83.95	31.78	31.82
-85.05	-84.95	33.58	33.68
-83.83	-83.77	33.88	33.92
-84.43	-84.4	32.9	32.93
-116.97	-116.97	44.33	44.33
-116.53	-116.53	43.37	43.37
-112.87	-112.87	42.57	42.57
-112.45	-112.45	42.87	42.87
-112.83	-112.77	42.78	42.83
-114.5	-114.5	42.55	42.55
-87.67	-87.43	38.77	38.87
-88.47	-86.62	38.25	38.68
-90.22	-90.22	40.27	40.37
-87.62	-87.57	38.97	39
-87.72	-87.52	39.7	39.77
-88.75	-88.53	39.07	39.12
-89.93	-89.93	39.13	39.13
-88.35	-88.35	39.8	39.8
-89.32	-89.32	40.72	40.72
-91.38	-91.38	40.55	40.55
-88.88	-88.68	39.48	39.53
-90.58	-90.48	40.1	40.18
-89.63	-89.52	40.57	40.63
-88.47	-88.08	38.57	38.72
-89.65	-89.55	38.97	38.97
-90.33	-90.2	41.62	41.77
-89.35	-89.35	42.3	42.25
-89.65	-89.53	39.83	39.93
-90.97	-90.97	40.23	40.23
-87.58	-87.52	39.72	39.72
-88.47	-87.72	38.25	38.43
-87.98	-87.92	39	39
-90.95	-90.2	40.2	40.23
-88.35	-88.1	41.68	41.52
-88.27	-88.17	39.92	39.87
-87.58	-87.45	39.72	39.77
-87.72	-87.38	39.7	39.8
-87.93	-87.88	41.02	40.98
-88.3	-88.25	38.17	38.07
-87.67	-87.52	38.77	38.83
-88.27	-88.02	38.95	39.05
-88.62	-88.57	37.9	37.92
-88.17	-88.12	37.47	37.5
-87.73	-87.7	39.07	39.1
-85.22	-85.22	40.85	40.85
-87.05	-86.9	38.65	38.68
-86.28	-86.22	38.63	38.68
-84.92	-84.8	39.22	39.25
-85.42	-84.98	39.08	39.23
-87.55	-87.55	39.22	39.22
-87.52	-87.38	39.77	39.8
-87.22	-87.12	37.88	37.85
-85.95	-85.75	38.37	38.4
-86.1	-85.5	38.75	38.85
-86.42	-86.33	40.05	40.1
-86.28	-85.95	38.85	39
-85.78	-85.43	38.98	39.13
-86.43	-86.23	38.25	38.23
-86.68	-86.63	40.13	40.18
-85.63	-85.32	38.57	38.6
-87.52	-87.45	39.72	39.77
-87.12	-86.9	39.05	39.12
-86.48	-86.38	40.27	40.33
-85.52	-85.47	41.28	41.33
-85.45	-85.45	39.22	39.22
-85.62	-85.62	39.58	39.58
-86.9	-86.77	40	40.08
-86.5	-86.5	40.75	40.75
-86.07	-86	38.58	38.6
-85.85	-85.68	39.02	39.1
-87.42	-87.42	39.12	39.12
-87.48	-87.25	38.47	38.48
-86.37	-86.12	40.05	40.22
-87.72	-86.62	38.43	38.68
-85.07	-85.07	39.5	39.5
-86.6	-86.43	38.63	38.67
-84.92	-84.33	39.22	39.35
-85.63	-85.42	38.57	38.58
-86.53	-86.38	38.78	38.9
-86.35	-86.25	40.12	40.18
-86.73	-86.67	39.78	39.82
-87.52	-87.43	38.83	38.87
-91.68	-91.5	42.4	42.45
-93.72	-93.72	41.63	41.63
-92.52	-92.4	40.92	40.95
-94.6	-94.53	42.63	42.68
-91.42	-91.12	42.23	42.4
-91.2	-91.1	42.23	42.3
-92.37	-92.28	40.65	40.85
-95.83	-95.68	41.38	41.47
-92.88	-92.88	40.73	40.73
-92.33	-92.33	41.33	41.33
-93.82	-93.65	43.27	43.27
-92.17	-92.17	41.43	41.43
-94.13	-94.07	40.82	40.85
-93.38	-93.3	42.02	42.13
-91.4	-91.25	42.85	42.88
-91.18	-91.18	41.77	41.77
-93.38	-93.32	43.13	43.13
-95.27	-95.13	43.47	43.37
-95.65	-95.45	40.87	40.88
