x	xend	y	yend
-86.3	-86.3	33.48	33.45
-86.75	-86.7	34.27	34.3
-86.32	-86.2	34.2	34.28
-87.27	-87.27	31	31
-86.87	-86.87	34.1	34.1
-86.18	-86.05	34.13	34.2
-85.88	-85.83	33.57	33.6
-86.65	-86.65	34.72	34.72
-88.13	-88.1	33.83	33.87
-86.77	-86.73	34.12	34.18
-87.1	-87	31.3	31.67
-86.33	-86.33	31	31
-87.57	-87.57	30.28	30.28
-87.78	-87.78	30.23	30.23
-85.72	-85.72	33.35	33.35
-87.07	-87.07	33.63	33.63
-87.1	-87.12	33.48	33.53
-86.83	-86.68	34.07	34.5
-85.98	-85.98	34.58	34.58
-87.08	-87.12	34.37	35.02
-87.07	-87.05	33.65	33.7
-86.88	-86.72	33.97	34.05
-87.08	-87.08	33.77	33.77
-86.7	-86.72	34.68	34.82
-87.63	-87.67	34.65	34.75
-86.7	-86.7	34.7	34.8
-88.05	-87.98	31.43	31.5
-87.22	-87.22	34.42	34.42
-111.52	-111.52	32.97	32.97
-92.05	-92	33.47	33.48
-91.55	-91.38	34.58	34.62
-93.82	-93.63	33.02	33.05
-92.18	-92.18	34.43	34.43
-93.47	-93.2	35.47	35.68
-92.67	-92.23	36.18	36.45
-117.1	-117.1	32.8	32.8
-115.93	-115.93	33.52	33.52
-103.35	-103.28	40.75	40.75
-71.82	-71.78	41.85	41.87
-72.07	-71.87	41.93	41.87
-71.82	-71.8	41.85	41.85
-81.87	-81.83	28.8	28.88
-80.8	-80.73	27.23	27.17
-85.52	-85.42	30.78	30.78
-81.82	-81.82	30.57	30.62
-86.7	-86.67	30.8	30.97
-82.48	-82.42	27.08	27.07
-82.47	-82.47	27.98	28.03
-83.53	-83.42	30.78	30.9
-84.6	-84.52	34.5	34.55
-84.1	-84.08	34.77	34.77
-83.6	-83.53	33.9	33.97
-83.63	-83.57	34.05	34.18
-84.35	-84.28	34.23	34.23
-111.97	-111.97	43.92	43.92
-114.58	-114.58	42.93	42.93
-88.5	-88.5	38.52	38.52
-90.8	-90.75	40.13	40.13
-88.35	-88.08	41.45	41.53
-89.48	-89.38	40.28	40.27
-89.15	-89.15	41.7	41.7
-88.5	-88.4	40.27	40.32
-90.17	-90.17	40.12	40.12
-88.87	-88.87	40.47	40.47
-86.03	-86.03	39.83	39.83
-94.13	-94.13	41.62	41.62
-94.42	-94.42	41.15	41.15
-95.15	-95.15	41.28	41.28
-94.37	-94.37	41.08	41.08
-95.15	-95.15	41.22	41.22
-92.17	-92.17	42.67	42.67
-92.88	-92.85	41.27	41.27
-94.47	-94.47	41.02	41.02
-96.18	-96.18	43.5	43.5
-94.68	-94.68	42.73	42.73
-91.65	-91.65	42	42
-91.53	-91.13	42.85	42.88
-95.15	-95.15	43.05	43.05
-91.53	-90.87	42.85	42.93
-91.15	-91.15	42.1	42.1
-91.37	-91.37	42.37	42.37
-99.15	-99	39.73	40
-99.52	-99.1	39.18	39.47
-99.63	-99.63	38.93	39.1
-99.15	-98.45	39.73	40.35
-99.57	-99.57	39.67	39.67
-95.27	-95.27	37.33	37.33
-100.97	-100.97	38.43	38.43
-101.52	-101.52	38.17	38.17
-99.4	-99.48	39.42	39.95
-97.48	-97.48	38.88	38.88
-95.82	-95.82	38.5	38.5
-97.95	-97.95	38.07	38.07
-96.25	-96.25	38.72	38.72
-100.8	-100.8	38.48	38.48
-97.45	-97.33	38.88	38.93
-98.23	-98.15	38.77	38.7
-85.35	-85.27	38.22	38.28
-90.05	-90.05	29.92	29.92
-92.42	-92.37	32.52	32.57
-93.42	-93.33	32.97	32.95
-93.85	-93.82	33	33.02
-93.75	-93.68	32.58	32.6
-93.07	-93.02	32.82	32.83
-93.85	-93.63	33	33.05
-93.87	-93.72	32.23	32.28
-93.2	-93.05	32.9	32.9
-71.43	-71.43	42.2	42.2
-85.83	-85.77	44.12	44.07
-85.53	-85.27	43.97	43.68
-84.15	-84.15	42.63	42.63
-84.47	-84.18	42.73	42.7
-83.93	-83.87	42	42
-85.07	-85	45.05	45.02
-84.48	-84.48	43.47	43.47
-95.97	-95.9	44.05	44.12
-93.93	-93.72	46.48	46.48
-92.77	-92.77	48.08	48.08
-93.85	-93.85	44.88	44.88
-93.98	-93.95	44.68	44.73
-96.1	-96	43.9	44.02
-94.15	-94.15	44.67	44.67
-95.82	-95.55	44.18	44.32
-93.83	-93.3	46.3	46.08
-96.45	-96.27	47.3	47.3
-94.98	-94.98	44.53	44.53
-95.77	-95.63	43.97	43.98
-95.57	-95.57	44.15	44.15
-95.05	-95.03	45.1	45.15
-95.42	-95.18	43.53	43.68
-88.82	-88.75	30.38	30.42
-90.38	-90.38	34.78	34.78
-89	-88.95	32.32	32.38
-89.05	-89.23	30.77	30.8
-90.33	-90.33	34.68	34.68
-94.93	-94.67	39.6	39.52
-91.67	-91.52	38.62	38.7
-105.62	-105.62	45.18	45.18
-104.42	-104.42	45.1	45.1
-98.5	-98.4	40.58	40.6
-97.88	-97.88	40.88	40.88
-99	-98.73	40.77	40.9
-97.43	-97.38	41.02	41.05
-99	-98.45	40	40.35
-97.6	-97.6	41.03	41.03
-98.83	-98.83	40.73	40.73
-103.65	-103.07	41.75	41.22
-97.5	-97.5	41.28	41.28
-98.07	-97.57	42.58	42.88
-99.37	-99.37	40.52	40.52
-101.33	-101.33	42.05	42.05
-96.18	-96.18	40.65	40.65
-98.35	-98.35	40.77	40.77
-101.77	-101.7	41.95	42
-99.53	-99.53	40.63	40.63
-102.2	-102.2	42.8	42.8
-101.47	-101.47	42.08	42.08
-98.3	-98.3	40.63	40.63
-74.58	-74.58	39.28	39.28
-74.4	-74.22	40.52	40.67
-103.13	-103.13	32.77	32.77
-75.23	-75.12	42.7	42.7
-79.57	-79.43	42.02	42.05
-75.03	-74.95	44.8	44.82
-79.23	-79.15	42.03	42.13
-79.47	-79.47	35.57	35.63
-80.27	-80.22	36.1	36.07
-98.97	-98.97	46.9	46.9
-100.18	-100.18	47.15	47.15
-100.45	-100.45	46.93	46.93
-100.38	-100.38	46.07	46.07
-100.27	-100.27	47.4	47.4
-100.22	-100.22	47.18	47.18
-100.03	-100.03	47.35	47.35
-96.78	-96.78	46.87	46.87
-81.05	-80.25	41.68	41.83
-80.52	-80.52	41.48	41.48
-81.05	-80.52	41.68	41.8
-80.85	-80.58	40.88	40.83
-80.52	-79.47	41.48	41.43
-82.72	-82.13	40.17	40.23
-81	-80.73	41.43	41.55
-80.55	-80.52	41.83	41.85
-80.72	-80.52	41.68	41.73
-82.13	-81.93	40.12	40.2
-80.72	-80.5	41.68	41.73
-80.55	-80.28	41.83	41.92
-81.15	-80.52	41.2	41.17
-82.3	-82.2	40.73	40.73
-83.13	-83.1	40.77	40.77
-81.15	-80.27	41.2	41.22
-98.58	-98.58	34.2	34.2
-97.08	-97.08	35.48	35.48
-97.58	-97.58	34.87	34.87
-99.25	-99.25	34.48	34.48
-98.28	-98.28	35.75	35.75
-97.37	-97.37	35.75	35.75
-99.33	-99.22	36.35	36.58
-99.53	-99.53	36.42	36.42
-96.77	-96.77	36.08	36.08
-95.03	-94.98	34.4	34.43
-99.35	-99.35	36.28	36.35
-95.7	-95.7	36.45	36.45
-97.48	-97.48	35.77	35.77
-95.03	-95.03	35.9	35.9
-95.17	-95.17	36.3	36.3
-96.73	-96.73	34.77	34.77
-98.83	-98.83	36.67	36.67
-97.2	-97.05	34.05	34.22
-98.75	-98.65	35.7	35.75
-96.7	-96.7	35.25	35.25
-97	-97	36.47	36.47
-97	-97	34.12	34.12
-98.92	-98.78	35.57	35.67
-98.38	-98.33	36.73	36.73
-96.08	-96.03	34.22	34.27
-96.08	-95.93	34.22	34.33
-99.08	-99.08	34.45	34.45
-79.38	-79.28	41.8	41.82
-79.48	-79.15	41.68	41.65
-80.52	-80.25	41.8	41.83
-80.38	-80.22	41.55	41.5
-80.23	-80.05	41.72	41.68
-79.62	-78.93	41.55	41.45
-80.42	-80.35	41.65	41.68
-78.67	-77.32	41.18	41.22
-79.33	-79.27	41.85	41.83
-79.8	-79.68	41.22	41.2
-79	-78.98	40.63	40.6
-80.52	-80.28	41.85	41.92
-80.52	-80.27	41.17	41.22
-79.77	-79.65	41.18	41.17
-76.9	-76.85	40.17	40.15
-79.8	-79.67	41.72	41.75
-80.47	-79.73	40.82	40.72
-77.02	-76.98	40.18	40.15
-80.15	-79.73	41.7	41.75
-80.52	-79.47	41.48	41.43
-77.15	-76.83	41.18	41.12
-79.95	-79.43	41.93	42.05
-80.52	-80.5	41.73	41.73
-79.03	-78.5	41.63	41.55
-76.13	-75.92	41.07	41.02
-79.95	-79.57	41.93	42.02
-78.95	-78.65	41.57	41.67
-71.8	-71.78	41.85	41.87
