x	xend	y	yend
-85.3882	-85.3548	32.5294	32.5148
-85.764	-85.3666	32.594	32.4388
-87.9551	-87.9033	33.5374	33.5669
-86.8707	-86.8654	33.8234	33.8264
-85.0924	-85.08	32.4175	32.4273
-86.9155	-86.9117	34.8948	34.8938
-85.2669	-85.1671	32.4621	32.4467
-86.8625	-86.8034	33.214	33.235
-86.9789	-86.9669	34.5949	34.5985
-85.1076	-85.0994	32.3099	32.3086
-86.2167	-85.7792	32.3367	32.2628
-87.07	-87.0461	31.1128	31.1405
-87.2429	-87.1858	33.8333	33.8436
-86.272	-86.249	34.22	34.222
-87.6438	-87.6353	33.479	33.4802
-88.032	-88.0055	31.269	31.2751
-88.0963	-88.0732	33.2671	33.2689
-87.879	-87.879	33.717	33.717
-85.6293	-85.5372	32.6114	32.5936
-86.7853	-86.7853	34.6563	34.6563
-86.996	-86.994	34.951	34.953
-86.249	-85.7754	34.495	34.5561
-86.9834	-86.9605	34.7023	34.7185
-87.1903	-87.1728	33.7581	33.7615
-86.8938	-86.8938	33.9017	33.9017
-87.644	-87.638	33.436	33.443
-85.8	-85.79	31.54	31.54
-87.3166	-87.3047	34.5162	34.5111
-87.5261	-87.5262	34.6181	34.6221
-85.2596	-85.1175	32.589	32.5967
-85.0231	-84.9987	32.4594	32.4651
-87.13	-87.0833	34.5117	34.5443
-87.1027	-87.0988	33.907	33.9079
-86.538	-86.534	34.4611	34.4626
-86.6758	-86.6338	33.4372	33.451
-85.8212	-85.8056	34.6928	34.7117
-85.8538	-85.6858	32.6648	32.6257
-85.77	-85.77	31.57	31.57
-85.9348	-85.9348	32.1617	32.1617
-86.819	-86.665	34.683	34.777
-87.551	-87.551	32.5614	32.5614
-86.4397	-86.4136	34.6059	34.6136
-88.0898	-88.0468	33.6711	33.6781
-86.4101	-86.1795	33.5215	33.6651
-85.272	-85.2573	33.2343	33.2332
-85.6944	-85.661	34.5422	34.5658
-87.5855	-87.5855	32.7717	32.7717
-86.6475	-86.6167	33.3478	33.3501
-87.3701	-87.3571	34.4314	34.4309
-86.6212	-86.6117	34.7267	34.7303
-87.3138	-87.2931	32.674	32.6767
-87.7031	-87.6992	33.2887	33.2895
-85.0231	-84.9565	32.4594	32.4745
-87.5949	-87.5377	32.6261	32.6447
-85.8708	-85.8708	32.4977	32.4977
-86.459	-86.443	33.5415	33.5448
-86.1848	-86.1848	32.0884	32.0884
-86.6605	-86.6552	32.8737	32.8822
-85.1374	-85.1546	32.6743	32.6844
-86.5707	-86.5477	33.4913	33.4992
-87.5053	-87.4834	34.4378	34.4348
-85.7592	-85.754	31.0144	31.014
-88.0922	-88.0922	33.6896	33.6896
-88.2725	-88.2584	33.18	33.1883
-86.174	-86.14	34.382	34.386
-87.6718	-87.6457	34.1692	34.2036
-86.0672	-86.0672	32.1144	32.1144
-85.4936	-85.4887	32.6785	32.6801
