x	xend	y	yend
-88.2	-88.1	30.67	30.85
-91.83	-91.72	36.12	36.18
-92.4	-92.4	34.48	34.48
-91.73	-91.5	34.98	35.08
-91.4	-91.33	35.1	35.15
-92.35	-92.22	34.7	34.8
-93.07	-92.88	34.12	34.32
-91.83	-91.75	36.15	36.2
-92.95	-92.95	33.27	33.35
-91.43	-91.38	34.4	34.43
-102.55	-102.47	40.73	40.68
-81.37	-81.37	28.5	28.5
-81.37	-81.37	28.58	28.58
-84.25	-84.2	33.85	33.85
-89.3	-89.23	39.1	39.12
-90.12	-90.03	38.82	38.83
-87.33	-87.33	41.17	41.17
-89.67	-89.38	38.75	38.9
-90.05	-89.72	38.97	39.07
-88.6	-88.55	40.57	40.6
-89.78	-89.62	38.17	38.22
-89.77	-89.77	41.95	41.95
-85.08	-85.08	41.07	41.08
-87.15	-87.07	40.22	40.18
-93.6	-93.48	41.98	41.97
-95.73	-95.73	40.95	40.95
-95.27	-95.22	41.03	41.02
-99.48	-99.42	37.27	37.28
-97.93	-97.6	38.33	38.33
-101.28	-101.13	38.28	38.7
-97.47	-97.47	37.77	37.77
-96.97	-96.78	39.38	39.45
-98.3	-98.3	39.85	39.85
-97.08	-97.08	38.7	38.7
-96.82	-96.82	38.12	38.33
-95.52	-95.52	37.68	37.68
-100.77	-100.77	37.97	37.97
-99.62	-99.62	39.5	39.5
-96.92	-96.92	39.3	39.3
-96.85	-96.85	37.82	37.82
-95.85	-95.63	38.12	38.35
-100.82	-100.7	37.47	37.42
-100.63	-100.47	39.13	39.12
-98.48	-98.3	39.35	39.47
-99.32	-99.32	38.68	38.68
-98.95	-98.58	39.23	39.23
-95.62	-95.52	39.62	39.85
-99.12	-98.78	38.03	38.45
-97.77	-97.77	39.72	39.72
-98.3	-98.2	39.57	39.63
-97.65	-97.65	39.4	39.4
-101	-101	39.93	39.93
-87.2	-87.2	37.37	37.37
-84.5	-84.5	38.2	38.2
-93.58	-93.17	32.2	32.97
-92.9	-92.5	31.67	32
-92.9	-92.85	31.55	31.57
-92.63	-92.4	31.95	32.05
-90.1	-89.8	29.7	29.67
-94	-93.3	31.97	33
-91.28	-91.05	32.63	32.73
-93.65	-93.03	31.63	32.55
-96.33	-96.33	46.58	46.52
-89.83	-89.7	31.27	31.38
-89.57	-89.42	33.13	33.25
-89.12	-89.12	34.6	34.6
-90.27	-89.82	32.28	32.98
-90.27	-89.78	32.28	32.48
-88.78	-88.73	33.67	33.72
-90.55	-90.55	33.17	33.17
-91.07	-91.07	31.73	31.73
-88.85	-88.85	32.5	32.5
-88.27	-88.27	34.73	34.73
-90.22	-90.03	38.77	38.83
-90.22	-90.12	38.77	38.82
-90.68	-90.65	37.6	37.63
-92.22	-92.17	38	38.02
-97.88	-97.82	42.6	42.65
-98.03	-97.98	40.18	40.2
-96.82	-96.38	40.72	40.72
-95.8	-95.68	40.38	40.28
-96.6	-96.42	41.8	41.73
-103.52	-103.48	35.28	35.33
-107.23	-107.3	34.12	34.02
-77.25	-77.25	35.42	35.42
-77.4	-77.4	35.53	35.53
-79.8	-79.75	35.3	35.33
-80.57	-80.57	35.4	35.4
-103.77	-103.28	48.92	48.78
-84.62	-84.58	40.8	40.82
-84.08	-83.97	40.72	40.83
-84.58	-84.58	40.88	40.88
-97.25	-97.25	36.8	36.8
-99.12	-99	35.82	35.87
-95.75	-95.75	34.85	34.85
-97.83	-97.78	36.12	36.17
-97	-97	36	36
-99.28	-99.2	34.88	35.17
-99.8	-99.8	36.3	36.3
-102.52	-102.3	36.73	36.88
-96.4	-96.35	35.08	35.13
-95.85	-95.85	34.83	34.83
-99.17	-99.17	35.58	35.58
-96.25	-96.17	35	35.07
-99.55	-99.5	35.25	35.32
-75.7	-75.47	40.58	40.65
-76.75	-76.75	40.6	40.6
-76.12	-75.93	40.2	40.4
-79.68	-79.68	41.63	41.63
-102.53	-102.25	36.08	36.08
-98.35	-98.33	32.08	32.1
-96.4	-96.07	29.9	29.72
-95.2	-95.2	32.35	32.42
-100.8	-100.77	36.4	36.42
-98.6	-98.6	31.9	31.73
-99.5	-99.48	32.42	32.42
-98.83	-98.57	29.78	29.67
-96.4	-96.05	30.18	30.02
-98.12	-98.05	26.88	26.88
-96.55	-96.55	31.52	31.57
-94.63	-94.7	32.98	33
-94.42	-94.42	33.33	33.45
-94.2	-94.12	31.8	31.88
-94.2	-94.18	31.8	31.8
-96.92	-96.92	33.35	33.3
-101.88	-101.85	32.67	32.65
-95.05	-95	29.67	29.83
-95.25	-95.13	29.42	29.52
-90.35	-90.28	44.83	44.97
-90.3	-90.12	45.57	45.57
-89.58	-89.33	45.58	45.67
-88.95	-88.93	43.95	43.97
