x	xend	y	yend
-97.58	-97.58	43.23	43.23
-101.45	-101.45	44.18	44.18
-88.67	-88.67	35.85	35.85
-88.27	-88.2	36.02	36.07
-89.2	-89.18	36.02	36.08
-88.78	-88.78	35.8	35.8
-89.43	-89.2	35.95	36.13
-89.58	-89.28	35	35.12
-88.98	-88.28	35.27	35.63
-85.83	-85.75	35.25	35.27
-88.5	-88.5	35.93	35.93
-84.67	-84.47	35.3	35.45
-86.6	-86.47	35.22	35.22
-86.7	-86.7	35.42	35.42
-86.3	-86.08	35.2	35.22
-97.45	-97.42	31.5	31.48
-96.7	-96.63	33.6	33.63
-95.3	-95.08	30.9	30.95
-96.75	-96.65	33.65	33.83
-100.48	-100.37	31.45	31.45
-98.58	-98.58	33.88	33.88
-78.73	-78.67	38.37	38.42
-92.63	-92.33	45.42	45.58
