x	xend	y	yend
-87.7	-87.4	33.05	33.2
-87.48	-87.45	33.3	33.33
-87.05	-86.98	34.85	34.87
-86.8	-86.78	33.32	33.32
-87.33	-87.23	32.77	32.8
-86.12	-86.12	32.27	32.27
-87.1	-86.93	32.88	32.9
-86.32	-86.2	33.78	33.83
-85.63	-85.28	31.25	31.53
-87.7	-87.67	33.1	33.12
-85.9	-85.85	31.02	31.07
-86.42	-86.43	33.02	33
-86.43	-86.43	32.55	32.55
-86.23	-86.18	32.23	32.22
-87.12	-87.07	33.48	33.52
-85.87	-85.87	31.32	31.32
-85.9	-85.88	32.43	32.43
-87.33	-87.17	33.32	33.42
-86.75	-86.73	32.93	32.93
-87.2	-87.18	32.55	32.55
-87.23	-87.17	34.72	34.75
-85.37	-85.35	33.22	33.22
-87.63	-87.62	33.77	33.8
-88.35	-88.17	31.98	32.1
-88.23	-88.23	30.68	30.68
-85.93	-85.9	31.87	31.87
-86.78	-86.7	33.4	33.48
-87.68	-87.67	32.87	32.87
-85.95	-85.95	33.6	33.6
-85.93	-85.73	34.05	34.12
-87.9	-87.9	30.52	30.52
-86.02	-85.97	32.18	32.22
-87.78	-87.7	32.05	32.05
-87.58	-87.58	30.55	30.55
-86.85	-86.85	33.58	33.58
-85.55	-85.52	33.9	33.9
-86.3	-86.17	32.08	32.2
-86.33	-86.33	32.3	32.3
-88.08	-88.08	30.7	30.7
-85.52	-85.48	32.05	32.05
-87.9	-87.9	30.52	30.52
-88.23	-88.23	30.5	30.5
-85.88	-85.87	32.23	32.25
-87.68	-87.68	30.42	30.42
-91.37	-91.23	35.18	35.18
-91.38	-91.38	35.83	35.83
-92.18	-92.1	36.22	36.27
-91.63	-91.63	35.98	36.02
-91.45	-91.43	35.7	35.72
-91.5	-91.5	35.55	35.57
-91.5	-91.48	35.93	35.93
-91.83	-91.8	36.22	36.23
-90.7	-90.7	36.18	36.18
-91.98	-91.43	34.88	34.82
-92.52	-92.52	34.75	34.75
-91.7	-91.67	36.27	36.28
-93.8	-93.7	33.12	33.1
-92.47	-92.47	36.27	36.25
-94.13	-94.05	35.3	35.3
-92.55	-92.55	34.85	34.85
-92.38	-92.38	36.27	36.27
-90.95	-90.95	36.07	36.07
-92.53	-92.53	36.22	36.22
-92.08	-92.08	34.97	34.97
-91.65	-91.6	36.47	36.48
-94.47	-94.28	33.93	34.02
-92.22	-92.22	34.6	34.6
-90.37	-90.35	35.83	35.9
-93.57	-93.53	33.77	33.78
-90.77	-90.77	35.08	35.08
-90.28	-90.27	35.88	35.93
-94.42	-94.28	33.97	33.98
-92.45	-92.42	34.97	34.97
-92.78	-92.78	33.48	33.48
-92.9	-92.9	36.47	36.47
-92.65	-92.5	34.58	34.58
-92.42	-92.42	35.33	35.33
-91.62	-91.57	35.7	35.7
-93.95	-93.9	33.83	33.82
-92.13	-92.13	34.63	34.63
-92.07	-92.05	36.05	36.02
-122.3	-122.28	39.68	39.68
-120.2	-120.18	36.87	36.87
-117.88	-117.88	34.08	34.08
-117.02	-117	32.95	32.95
-120.12	-120.12	36.7	36.7
-119.87	-119.87	36.6	36.6
-119.77	-119.77	36.65	36.65
-117.98	-117.98	34.55	34.55
-115.07	-115.07	33	33
-102.57	-102.57	39.65	39.65
-103.22	-103.22	39.82	39.82
-108.93	-108.93	39.27	39.27
-102.15	-102.07	37.12	37.32
-104.18	-104.18	39.72	39.72
-104.37	-104.37	40.17	40.17
-103.7	-103.7	39.73	39.73
-102.7	-102.7	38.62	38.6
-105.95	-105.95	37.87	37.87
-104.25	-104.2	40.38	40.27
-103.07	-103.07	40.12	40.12
-108.45	-108.45	39.1	39.1
-103.03	-103.03	40.12	40.12
-102.43	-102.43	40.58	40.58
-102.3	-102.3	39.67	39.67
-102.7	-102.72	40.68	40.6
-102.63	-102.63	38.05	38.05
-103.78	-103.78	40.43	40.43
-103.03	-103.03	40.03	40.03
-102.62	-102.62	38.17	38.13
-102.97	-102.97	40.35	40.35
-102.7	-102.7	40.63	40.63
-102.68	-102.72	38.52	38.48
-103.2	-103.2	40.17	40.17
-103.1	-103.1	40.08	40.08
-102.73	-102.73	40.6	40.6
-104.28	-104.28	40.63	40.63
-104.13	-104.13	37.5	37.5
-103.07	-103.07	40.13	40.13
-103.07	-103.07	40.23	40.23
-104.37	-104.37	40.03	40.03
-102.77	-102.82	38.2	38.15
-103.68	-103.68	40.35	40.35
-102.83	-102.83	40.58	40.58
-104.77	-104.77	40	40
-104.72	-104.72	38.87	38.87
-102.83	-102.82	37.77	37.75
-104.42	-104.42	40.57	40.57
-102.62	-102.62	40.72	40.72
-103.58	-103.58	39.78	39.78
-103.05	-103.05	40.12	40.12
-103.13	-103.13	40.58	40.58
-102.38	-102.38	39.7	39.7
-102.9	-102.9	40.57	40.57
-102.87	-102.87	40.42	40.42
-103.58	-103.58	40.42	40.42
-102.87	-102.87	37.6	37.6
-102.62	-102.62	40.6	40.6
-102.78	-102.78	40.58	40.58
-103.8	-103.8	40.42	40.42
-104.08	-104.08	38.83	38.83
-102.83	-102.83	40.68	40.68
-102.72	-102.72	40.63	40.63
-102.1	-102.1	40.43	40.43
-103.18	-103.18	40.15	40.15
-108.28	-108.27	38.93	38.93
-102.72	-102.72	40.65	40.65
-104.4	-104.4	40.63	40.63
-103.62	-103.62	40.17	40.33
-102.28	-102.08	38.47	38.4
-72.47	-72.47	41.9	41.9
-84.6	-84.6	29.77	29.77
-84.52	-84.52	30.52	30.52
-81.95	-81.95	28.03	28.03
-82.45	-82.45	28.45	28.45
-85.3	-85.3	29.82	29.82
-85.02	-84.98	30.73	30.73
-86.7	-86.7	30.8	30.8
-82.37	-82.37	28.42	28.42
-80.22	-80.22	25.67	25.67
-80.13	-80.13	26.13	26.13
-85.52	-85.43	30.92	30.93
-83.68	-83.68	30.5	30.5
-82.15	-82.15	26.7	26.7
-82.73	-82.73	29.25	29.25
-84.32	-84.33	30.25	30.28
-82.78	-82.75	28.1	28.1
-82.58	-82.58	28.32	28.32
-85.67	-85.63	30.77	30.8
-82.27	-82.27	26.72	26.72
-80.5	-80.5	26	26
-84.02	-84	30.32	30.33
-81.63	-81.6	26.43	26.43
-85.53	-85.53	30.5	30.5
-82.07	-82.17	26.5	26.48
-83.97	-83.97	30.42	30.42
-84.48	-84.48	30.1	30.1
-84.88	-84.88	29.8	29.82
-80.27	-80.27	25.85	25.85
-86.05	-86.05	30.52	30.52
-80.13	-80.13	26.8	26.8
-80.03	-80.03	26.52	26.52
-80.03	-80.03	26.52	26.52
-80.2	-80.2	26.1	26.1
-82.22	-82.2	26.98	26.98
-80.25	-80.25	26.07	26.07
-84.45	-84.45	30	30
-80.37	-80.37	25.58	25.58
-80.6	-80.6	26.88	26.88
-85.62	-85.62	30.47	30.47
-80.68	-80.68	25.77	25.77
-82.1	-82.1	29.9	29.97
-80.65	-80.65	26.7	26.7
-80.32	-80.32	25.68	25.68
-80.98	-80.98	26.33	26.33
-82.28	-82.28	27.93	27.93
-82.6	-82.58	28.05	28.03
-82.55	-82.55	27.37	27.37
-81.98	-81.98	27.9	27.9
-80.67	-80.67	26.68	26.68
-80.5	-80.5	25.53	25.53
-80.27	-80.27	25.85	25.85
-84.68	-84.68	29.83	29.83
-83.17	-83.1	30.32	30.32
-80.12	-80.12	26.63	26.63
-81.37	-81.55	27.3	27.5
-80.67	-80.67	26.68	26.68
-84.4	-84.4	29.88	29.88
-82.25	-82.27	26.77	26.77
-81.55	-81.55	30.25	30.25
-81.47	-81.47	30.58	30.58
-83	-82.98	30.27	30.25
-82.62	-82.62	27.45	27.45
-81.77	-81.77	30.25	30.25
-80.93	-80.93	29.07	29.07
-80.15	-80.15	25.98	25.98
-82.1	-81.97	26.9	27.23
-82.27	-82.27	26.73	26.73
-82.1	-82.1	27.28	27.28
-82.02	-82.1	26.45	26.63
-81.98	-82.15	26.45	26.7
-80.63	-80.63	25.47	25.47
-80.25	-80.25	26.17	26.17
-87.3	-87.3	30.58	30.58
-80.08	-80.08	26.35	26.35
-80.03	-80.03	26.52	26.52
-81.97	-81.97	33.32	33.33
-82.25	-82.25	31.25	31.25
-84.17	-83.98	32	32.07
-84.3	-84.18	33.13	33.18
-84.33	-84.2	31.58	31.62
-83.58	-83.53	34.3	34.3
-82.32	-82.32	31.25	31.25
-83.47	-83.47	31.27	31.27
-83.63	-83.58	31.32	31.35
-84.2	-84.02	31.02	31.07
-82.28	-82.28	31.6	31.6
-83.9	-83.9	34.42	34.42
-84.38	-84.38	31.05	31.05
-83.85	-83.8	31.18	31.23
-84.27	-84.12	31.17	31.23
-83.67	-83.67	34.33	34.33
-84.05	-83.98	33.95	33.98
-82.03	-82.03	30.52	30.52
-81.85	-81.87	32.9	32.93
-83.33	-83.3	31.6	31.63
-81.8	-81.8	31.53	31.53
-81.72	-81.72	31.12	31.12
-85.38	-85.27	33.97	34
-84.43	-84.47	34.2	34.18
-82.73	-82.65	31.62	31.52
-81.47	-81.47	31.1	31.1
-82.93	-82.93	31.05	31.05
-82.32	-82.28	32.17	32.17
-116.27	-116.27	43.77	43.77
-116.22	-116.22	43.5	43.5
-112.55	-112.33	43.12	43.25
-112.12	-111.98	43.35	43.47
-113.18	-113.18	43.55	43.55
-116.45	-116.45	43.45	43.45
-112.18	-112.03	43.28	43.37
-116.22	-116.22	43.53	43.53
-116.28	-116.28	43.57	43.57
-112.52	-112.45	42.92	42.92
-112.2	-112.2	43.72	43.72
-112.83	-112.63	42.78	42.92
-116.57	-116.57	43.58	43.58
-89.42	-89.42	40.4	40.4
-89.3	-89.28	38.92	38.92
-89.67	-89.67	41.45	41.45
-89.47	-89.27	39.07	39.12
-89.65	-89.65	39.85	39.85
-89.55	-89.28	38.92	38.92
-88.2	-88.2	40.25	40.25
-88.13	-88.13	40.45	40.45
-90.15	-90.05	38.47	38.47
-89.13	-89.1	41.1	41.13
-88.12	-88.1	41.05	41.05
-88.28	-88.28	40.75	40.75
-88.68	-88.68	41.08	41.08
-89.42	-89.42	40.12	40.12
-89.12	-88.7	39.28	39.38
-90.32	-90.32	41.22	41.22
-90.05	-90.05	41.22	41.22
-88.17	-88.17	41.12	41.12
-88.85	-88.85	40.35	40.35
-89.45	-89.45	40.07	40.07
-88.37	-88.37	40.42	40.42
-89.2	-89.15	40.2	40.18
-89.78	-89.77	40.45	40.45
-88.85	-88.82	39.95	39.98
-88.55	-88.48	40.1	40.1
-89.37	-89.33	38.65	38.65
-88.48	-88.43	40.2	40.2
-90.38	-90.38	41.35	41.35
-89.37	-89.37	40.78	40.78
