x	xend	y	yend
-91.37	-91.37	35.15	35.15
-91.95	-91.7	35.62	35.7
-93.02	-92.97	36.13	36.17
-94.25	-94.25	34.57	34.57
-91.48	-91.48	33.95	33.95
-94.57	-94.45	36.3	36.48
-120.32	-120.32	37.23	37.23
-119.65	-119.65	36.17	36.17
-118	-117.95	33.67	33.7
-119.48	-119.48	35.13	35.13
-121.37	-121.37	38.13	38.13
-120.3	-120.3	34.63	34.63
-117.68	-117.68	35.63	35.63
-120.35	-120.35	37.05	37.05
-104.85	-104.85	40.33	40.33
-102.3	-102.3	40.08	40.08
-104.05	-104.05	39.6	39.6
-104.65	-104.65	40.43	40.43
-102.17	-102.17	39.3	39.3
-104.57	-104.57	39.73	39.73
-104.48	-104.48	39.33	39.33
-104.6	-104.6	39.27	39.27
-104.3	-104.3	39.03	39.03
-104.12	-104.12	38.9	38.9
-103.35	-103.35	40.35	40.35
-104.92	-104.92	39.8	39.8
-104.67	-104.67	40.08	40.08
-103.55	-103.55	39.15	39.15
-104.3	-104.3	39.12	39.12
-104.22	-104.22	39.1	39.1
-104.68	-104.68	40.38	40.38
-104.88	-104.88	40.78	40.78
-103.07	-102.95	40.02	40
-104.83	-104.83	40.07	40.07
-104.5	-104.5	39.73	39.73
-102.27	-102.27	39.3	39.3
-104.6	-104.6	39.33	39.33
-104.47	-104.47	39.03	39.03
-104.88	-104.88	40.47	40.47
-104.95	-104.95	40.42	40.42
-104.77	-104.77	40.73	40.73
-103.62	-103.62	40.17	40.17
-104.2	-104.2	39.03	39.03
-103.57	-103.57	40.52	40.52
-103.03	-102.92	40.15	40.17
-104.63	-104.63	40.1	40.1
-102.98	-102.98	40.63	40.63
-104.22	-104.22	39.1	39.1
-103.2	-103.03	40.08	40.17
-104.87	-104.87	39.33	39.43
-106.18	-106.07	38.12	38.03
-103.18	-103.18	40.33	40.33
-104.15	-104.12	39.07	39.1
-104.03	-104.03	40.72	40.72
-81.37	-81.37	30.25	30.25
-81.87	-81.87	28.78	28.78
-80.15	-80.1	26.02	26.07
-81.58	-81.58	27.9	27.9
-81.97	-81.97	26.6	26.6
-82.03	-82.03	28.1	28.1
-80.27	-80.23	25.85	25.92
-82.25	-82.25	28.3	28.3
-82.78	-82.78	27.83	27.83
-80.27	-80.27	25.85	25.85
-80.67	-80.67	28.48	28.48
-81.9	-81.9	27.95	27.95
-81.27	-81.27	29.83	29.83
-80.32	-80.32	27.27	27.27
-80.67	-80.67	26.68	26.68
-82.8	-82.8	27.92	27.92
-87.5	-87.5	30.18	30.18
-82.72	-82.72	27.83	27.83
-80.7	-80.7	28.6	28.6
-82.52	-82.52	32.38	32.38
-83.67	-83.67	31.7	31.7
-84.97	-84.97	32.48	32.48
-83.43	-83.43	31.22	31.22
-84.65	-84.58	33.83	33.9
-84.25	-84.2	32.72	32.78
-83.97	-83.78	31.58	31.6
-84.77	-84.72	33.75	33.77
-83.68	-83.68	31.4	31.4
-82.35	-82.35	31.22	31.22
-114.1	-114.1	42.25	42.25
-114.3	-114.3	42.45	42.45
-116.9	-116.9	46.53	46.53
-116.5	-116.5	43.87	43.87
-116.92	-116.92	46.55	46.55
-89.13	-89.13	40.58	40.58
-88.78	-88.73	42.18	42.18
-89.03	-88.93	41.55	41.68
-89.17	-89	40.3	40.32
-89.8	-89.8	38.5	38.5
-88.1	-87.85	41.58	41.7
-89.17	-89.17	42.32	42.32
-88.68	-88.68	42.25	42.25
-89.82	-89.82	38.6	38.6
-87.97	-87.93	40.98	41.13
-88.27	-88.2	41.7	41.68
-89.42	-89.42	40.42	40.42
-89.12	-89.12	41.63	41.63
-89.32	-89.32	40.43	40.43
-88.15	-88.15	41.78	41.78
-86.5	-86.5	41.15	41.15
-85.07	-85.07	39.15	39.15
-87.32	-87.18	40.5	40.45
-85.07	-84.72	41.53	41.7
-85.07	-84.83	41.53	41.65
-85.67	-85.67	40.3	40.3
-86.9	-86.9	40.03	40.03
-90.7	-90.63	42.28	42.33
-91.83	-91.67	41.67	41.7
-90.92	-90.92	41.85	41.85
-90.85	-90.75	41.88	41.97
-94.75	-94.72	42.8	42.82
-91.37	-91.18	41.53	41.67
-93.68	-93.68	41.95	41.95
-91.65	-91.65	42	42
-94.53	-94.53	41.52	41.52
-91.25	-91.25	42.35	42.35
-95.35	-95.35	42.33	42.33
-92.07	-92.07	41.87	41.87
-94.85	-94.85	42.83	42.83
-93	-92.78	42.27	42.48
-91.53	-91.35	42.35	42.58
-95.87	-95.73	41.27	41.52
-95.9	-95.78	42.82	42.75
-93.37	-93.3	40.7	40.85
-94.43	-94.43	42.67	42.67
-93.63	-93.15	41.9	42.4
-93.27	-93.08	40.63	40.85
-92.3	-92.23	41.7	41.73
-93.35	-93.35	42.27	42.3
-95.35	-95.1	42.02	42.28
-95.95	-95.88	41.93	41.93
-92.07	-92.02	41.73	41.77
-92.27	-92.23	43.07	43
-91.05	-91.05	41.87	41.87
-95.6	-95.6	43.32	43.32
-94.1	-94.03	41.97	42.03
-91.48	-91.48	42.43	42.43
-91.45	-91.15	42.33	42.47
-91.35	-91.35	41.38	41.38
-93.7	-93.63	42.48	42.62
-90.97	-90.73	41.48	41.57
-92.37	-92.37	42.8	42.8
-93.93	-93.93	42.27	42.27
-98.93	-98.82	37.72	37.8
-98.05	-97.95	37.97	38.15
-98.9	-98.83	38.12	38.17
-98.6	-98.55	37.78	37.82
-98.5	-98.2	37.8	38.12
-96.75	-96.58	37.25	37.38
-100.8	-100.75	37.97	38
-95.45	-95.35	37.82	37.88
-95.6	-95.53	39.12	39.22
-96.82	-96.63	38.3	38.37
-97.38	-97.05	37	37.17
-96.83	-96.78	37.83	37.88
-100.95	-100.92	37.97	38.07
-97.02	-96.93	38.17	38.27
-95.42	-95.12	39.35	39.62
-96.08	-95.93	37.75	37.95
-98.87	-98.73	37.82	37.88
-96.42	-96.23	37.47	37.63
-100.8	-100.75	37.97	38
-96.97	-97.02	37.9	37.93
-96.52	-96.35	38.67	38.8
-101.42	-101.15	37.6	37.72
-99.3	-99.27	37.02	37.05
-97.15	-96.8	37.07	37.35
-95.2	-95.13	38.95	38.93
-96.95	-96.7	39.95	40.25
-96.35	-96.17	39.02	39.13
-101.6	-101.48	39.87	39.95
-99.12	-99.07	39.6	39.7
-96.72	-96.48	37.93	38.17
-97.12	-97.05	39.82	39.85
-98.98	-98.92	39.82	39.97
-97.48	-96.87	37.47	37.9
-96.95	-96.92	39.95	40.02
-100.15	-99.92	37.93	38.08
-96.25	-95.82	38.73	39.27
-95.55	-95.53	37.27	37.37
-97.83	-97.67	37.18	37.38
-97.38	-97.35	37.83	37.98
-99.42	-99.28	39.43	39.53
-97.6	-97.5	37.43	37.47
-97.45	-97.2	37.5	37.6
-87.18	-86.43	36.65	37.12
-84.3	-84.27	37.6	37.65
-87.17	-86.78	36.65	36.72
-84.62	-84.55	38.92	38.92
-92.67	-92.67	30.22	30.22
-93.33	-93.33	29.8	29.8
-92.25	-92.17	31.12	31.22
-91.23	-91.17	30.38	30.47
-93.28	-93.2	32.4	32.43
-93.68	-93.5	32.42	32.5
-84.17	-84.12	42.58	42.58
-84.07	-83.97	43.18	43.05
-84.6	-84.52	41.72	41.78
-84.43	-84.35	42.45	42.52
-84.27	-84.08	44.25	44.32
-85.15	-85.08	44.03	44.05
-83.97	-83.32	44.33	44.62
-86.38	-86.37	43.68	43.73
-82.73	-82.58	42.98	43.1
-87.78	-87.6	45.7	45.72
-84.05	-83.55	44.48	44.65
-87.73	-87.68	45.48	45.47
-92.73	-92.73	43.57	43.57
-94.5	-94.5	48.17	48.17
-94.35	-94.27	46.47	46.42
-94.2	-94.12	46.37	46.3
-96.77	-96.58	48.2	48.32
-94.17	-94.17	45.55	45.55
-94.05	-94.05	46.37	46.37
-91.38	-91.32	43.62	43.62
-96.85	-96.77	48.2	48.3
-94.08	-94.08	45.5	45.5
-94.15	-94.15	45.42	45.42
-94.15	-94.15	45.57	45.57
-93.82	-93.73	43.57	43.75
-93.25	-93.25	44.88	44.88
-94.32	-94.32	45.08	45.08
-94.42	-94.42	45.1	45.1
-89.17	-88.9	34.72	35
-89.07	-88.93	33.8	33.88
-90.87	-90.82	33.52	33.32
-88.58	-88.52	32.48	32.5
-89.75	-89.67	37.2	37.18
-94.58	-94.58	37.08	37.08
-93.3	-93.22	37.1	37.2
-107.6	-107.6	45.73	45.73
-104.18	-104.18	46.88	46.88
-104.18	-104.18	46.98	46.98
-114.03	-114.03	47.12	47.12
-104.93	-104.93	45.27	45.27
-101.02	-101.02	40.57	40.57
-101.83	-101.68	40.75	40.87
-97.35	-97.35	42.08	42.08
-96.47	-96.33	41.88	41.93
