x	xend	y	yend
-87.88	-87.58	32.38	32.47
-88.42	-88.42	31.33	31.33
-86.92	-86.63	32.58	32.57
-86.07	-86	32.62	32.65
-86.47	-86.47	32.73	32.73
-86.73	-86.68	34.92	34.97
-86.47	-86.47	33.77	33.77
-86.08	-86.08	34.02	34.02
-86.38	-86.33	31.38	31.4
-86.73	-86.58	34.22	34.27
-86.2	-86.2	34.4	34.4
-85.85	-85.85	31.28	31.28
-86.62	-86.33	33.97	34.12
-86.62	-86.62	33.9	33.9
-86.47	-86.4	34.85	34.88
-112.98	-112.98	36.95	36.95
-112.88	-112.88	35.33	35.33
-111.75	-111.75	33.58	33.58
-92.28	-92.12	35.87	35.92
-91.3	-91.28	33	33.02
-91.52	-91.27	33.03	33.4
-92.28	-92.28	34.73	34.73
-91.37	-91.25	35.05	35.15
-91.25	-91.13	33.27	33.38
-93.18	-93.05	34.28	34.32
-92.47	-92.33	35.58	35.67
-91.07	-90.73	35.87	35.97
-92.17	-91.92	34.87	35
-93.42	-93.15	35.05	35.13
-92.13	-91.87	35.55	35.65
-102.17	-102.17	38.05	38.05
-104.53	-104.53	40.58	40.58
-103.22	-103.22	38.05	38.05
-104	-104	40.62	40.62
-104.72	-104.72	39.77	39.77
-103.7	-103.7	40.63	40.63
-104.77	-104.77	40.72	40.72
-104.5	-104.5	40.58	40.58
-104.55	-104.55	40.58	40.58
-104.47	-104.47	39.18	39.18
-104.87	-104.87	40.47	40.47
-105.08	-105.08	40	40
-104.7	-104.7	39.77	39.77
-104.68	-104.68	39.77	39.77
-104.78	-104.78	37.7	37.7
-104.93	-104.93	39.43	39.43
-104.82	-104.82	40.78	40.78
-104.88	-104.78	39.8	39.83
-104.93	-104.93	39.98	39.98
-102.32	-102.32	40.97	40.97
-103.8	-103.8	40.25	40.25
-102.08	-102.08	38.35	38.35
-103.45	-103.45	40.63	40.63
-105.05	-105.05	39.83	39.83
-104.32	-104.32	40.63	40.63
-102.08	-102.08	38.27	38.27
-103.8	-103.8	40.23	40.23
-103.72	-103.72	38.05	38.05
-75.15	-75.15	38.77	38.77
-82.17	-82.13	30.25	30.28
-82.18	-82.18	28.37	28.37
-81.83	-81.77	30.35	30.4
-81.13	-81.13	29.28	29.28
-81.45	-81.45	26.38	26.38
-81.58	-81.58	30.42	30.42
-82.33	-82.33	28.32	28.32
-81.17	-81.08	28.7	28.73
-80.42	-80.42	26.17	26.17
-82.18	-82.18	28.23	28.23
-80.05	-80.05	26.58	26.58
-87.35	-87.35	30.38	30.38
-82.72	-82.72	27.83	27.83
-85.67	-85.67	30.17	30.17
-82.67	-82.67	27.77	27.77
-82.28	-82.28	29.5	29.5
-83.58	-83.58	30.28	30.28
-82.53	-82.53	27.33	27.33
-82.58	-82.43	28	28.03
-82.8	-82.8	27.8	27.8
-82.63	-82.63	28.25	28.25
-87.03	-87.03	30.45	30.45
-84.33	-84.33	30.08	30.08
-82.83	-82.83	30.08	30.08
-81.75	-81.75	25.93	25.93
-82.13	-82.13	29.18	29.18
-82.38	-82.38	27.98	27.98
-81.77	-81.77	28.87	28.87
-82.2	-82.2	29.48	29.48
-83.4	-83.4	30.47	30.47
-80.6	-80.6	28.23	28.23
-82.37	-82.32	29	29.02
-84.38	-84.33	30.38	30.4
-80.17	-80.17	26.75	26.75
-87.18	-87.18	30.47	30.47
-80.98	-80.98	27.92	27.92
-82.98	-82.98	30.3	30.3
-81.45	-81.45	30.08	30.08
-81.62	-81.62	28.12	28.12
-85.58	-85.48	30.63	30.63
-82.57	-82.57	28.9	28.9
-81.63	-81.63	29.65	29.65
-80.93	-80.93	26.73	26.73
-81.8	-81.8	26.13	26.13
-82.13	-82.13	29.95	29.95
-83.5	-83.5	33.82	33.82
-81.55	-81.5	30.73	30.75
-82.6	-82.53	32.38	32.43
-81.38	-81.27	32.33	32.4
-84.48	-84.43	34.7	34.73
-83.57	-83.5	34.25	34.33
-84.47	-84.47	33.58	33.58
-89.75	-89.65	40.8	40.83
-88.15	-88.15	40.32	40.32
-87.92	-87.7	41.92	42.1
-88	-87.92	41.67	41.73
-89.67	-89.5	39.42	39.48
-88.8	-87.68	39.8	40.2
-87.68	-87.63	39.17	39.2
-88.78	-88.78	40.73	40.73
-89.67	-89.67	38.83	38.83
-88.35	-88	41.63	41.85
-87.7	-87.53	41	41.08
-89.83	-89.13	38.32	38.5
-87.7	-87.03	41	41.25
-88.72	-88.72	40.65	40.65
-88.13	-88.08	38.87	38.87
-90.1	-90.1	41.03	41.03
-87.88	-87.88	40.57	40.57
-89.17	-89.17	40.32	40.32
-90.2	-90.2	40.5	40.5
-88.03	-88.03	40.6	40.6
-86.35	-86.28	41.32	41.37
-85.02	-85.02	41.07	41.07
-86.13	-86.1	40.48	40.52
-86.95	-86.85	39.98	40.08
-86.65	-86.47	41.28	41.4
-85.5	-85.32	41.68	41.75
-86.73	-86.7	39.3	39.33
-86.97	-86.7	41.7	41.62
-87.28	-87.28	39.97	39.97
-85.63	-85.5	41.63	41.73
-87.53	-87.03	41.08	41.25
-87	-86.9	40.45	40.48
-85.5	-85.2	41.68	41.8
-85.9	-85.8	38.93	38.95
-87.43	-87.17	40.77	40.93
-85	-84.8	39.82	39.87
-85.95	-85.58	39.13	39.18
-87.27	-87.17	41.45	41.53
-85.72	-85.62	40.07	40.08
-87.17	-87.12	40.6	40.65
-86.25	-86.05	41.32	41.4
-86.87	-86.52	39.65	39.9
-85.37	-85.37	39.92	39.92
-85.67	-85.4	38.8	38.75
-86.4	-86.3	39.77	39.83
-87.48	-87.27	39.37	39.48
-87	-86.72	40.47	40.6
-95.6	-95.5	41.45	41.48
-92.27	-92.13	42.42	42.6
-94.02	-93.92	41.77	41.8
-94.9	-94.6	43.15	43.48
-93.8	-93.75	42.03	42.1
-93.27	-93.22	41.3	41.35
-93.87	-93.6	41.93	42.18
-93.73	-93.7	42.08	42.08
-95.13	-94.83	41.42	41.62
-93.65	-93.6	42.12	42.13
-93.93	-93.33	41.47	41.82
-92.22	-92.17	42.53	42.63
-94.1	-94.02	41.72	41.98
-94.03	-93.73	41.4	41.45
-98.53	-98.37	37.07	37.32
-96.45	-96.3	39.55	39.78
-96.97	-96.97	37.45	37.45
-99.32	-99.32	38.7	38.7
-98.22	-97.63	39.77	40
-98.22	-97.58	39.77	40.05
-100.9	-100.73	38.2	38.67
-100.73	-100.42	38.35	38.38
-101.28	-101.28	37.97	37.97
-100.65	-99.9	37.2	38.08
-101.67	-101.67	38.6	38.6
-101.97	-101.97	38.8	38.8
-84.67	-84.67	39.05	39.05
-84.67	-84.67	37.65	37.65
-85.9	-85.9	36.98	36.98
-91.38	-91.38	32.87	32.87
-93.18	-93.18	29.92	29.92
-90.4	-90.35	30.42	30.45
-91.82	-91.82	31.37	31.37
-93.4	-92.83	31.32	31.48
-91.85	-91.58	32.48	32.58
-93.35	-92.7	31.27	31.52
-91.32	-91.3	32.98	33
-91.32	-91.28	32.98	33.02
-93.92	-93.72	31.92	32.03
-93.35	-93.35	31.08	31.08
-77	-77	39.7	39.7
-76.65	-76.65	39	39
-84.4	-84.35	41.8	41.83
-85.33	-85.3	44.5	44.55
-84.38	-84.33	43.48	43.55
-85.32	-85.2	41.75	41.8
-86.12	-85.9	42.78	42.87
-84.58	-84.47	42.05	42.08
-86.72	-86.57	41.77	41.87
-83.93	-83.92	44.27	44.37
-85.1	-84.92	42.88	42.95
-84.65	-84.58	42.75	42.8
-86.18	-85.82	42.67	42.88
-83.75	-83.7	43.43	43.45
-82.97	-82.73	42.7	42.88
-83.42	-83.33	42.52	42.55
