x	xend	y	yend
-85.3	-85.3	33.53	33.53
-85.23	-85.23	32.6	32.6
-86.32	-86.12	33.55	33.77
-86.82	-86.82	33.42	33.42
-85.98	-85.98	31.4	31.4
-86.48	-86.48	32.47	32.47
-87.6	-87.6	32.47	32.47
-87.78	-87.78	30.63	30.63
-85.37	-85.37	31.23	31.23
-87.28	-87.28	33.28	33.28
-87.45	-87.45	30.4	30.4
-85.7	-85.7	32.82	32.82
-88.23	-88.23	31.1	31.1
-86.37	-86.23	31	31.07
-86.17	-86.17	34.17	34.17
-88.27	-88.27	30.5	30.5
-87.6	-87.45	33.08	33.25
-87.85	-87.85	30.6	30.6
-86.68	-86.68	31.43	31.43
-92.38	-92.23	34.67	34.83
-92.27	-92.12	35.27	35.42
-94.05	-93.98	34.27	34.33
-93.25	-92.97	35.08	35.38
-91.37	-90.98	34.62	34.92
-90.25	-90.25	35.33	35.33
-92.12	-92.07	33.55	33.62
-91.67	-91.62	35.25	35.37
-104.73	-104.68	39.8	39.85
-102.42	-102.28	39.62	39.77
-102.22	-102.22	40.05	40.05
-102.75	-102.62	38.77	38.47
-103.37	-103.25	40.25	40.17
-102.97	-102.77	38.5	38.47
-73.22	-73.12	41.83	41.8
-75.2	-75.2	38.73	38.73
-75.28	-75.28	38.72	38.72
-75.77	-75.77	39.45	39.45
-75.53	-75.53	39.17	39.17
-75.63	-75.63	39.25	39.25
-82.17	-82.1	29.25	29.32
-82.93	-82.82	29.97	30.23
-82.42	-82.42	27.33	27.33
-85.85	-85.85	30.28	30.28
-85.67	-85	30.5	31
-87.33	-87.28	30.62	30.62
-82.28	-82.17	27.93	28.02
-82.57	-81.67	28.83	28.9
-81.5	-81.5	26.58	26.58
-80.1	-80.1	26.63	26.63
-82.15	-82.15	26.65	26.65
-81.28	-81.05	28.25	28.25
-82.53	-82.53	28.15	28.15
-80.88	-80.88	28.67	28.67
-85.8	-85.8	30.18	30.18
-86.4	-86.12	30.42	30.72
-85.7	-84.92	30.17	30.78
-85.7	-83.5	30.17	31.68
-82.27	-81.97	30	30.13
-80.33	-80.33	27.45	27.45
-82.63	-82.63	30.18	30.18
-82.18	-82.18	28.23	28.23
-87.15	-87.15	30.6	30.6
-81.78	-81.67	28.07	28.07
-81.3	-81.3	28.95	28.95
-84.57	-84.57	30.07	30.07
-81.03	-81.03	28.67	28.67
-82.2	-82.2	29.2	29.2
-80.92	-80.92	27.7	27.7
-85.93	-85.93	30.75	30.75
-85.42	-85.42	29.95	29.95
-82.72	-82.72	27.78	27.78
-82.77	-82.77	30.13	30.13
-81.23	-81.23	28.3	28.3
-81.73	-81.73	26	26
-85.63	-85.63	30.8	30.8
-83.2	-82.83	30	30.08
-86.58	-86.52	30.38	30.43
-81.27	-81.27	29.03	29.03
-85.53	-85.53	30.78	30.78
-82.42	-82.42	27.78	27.78
-82.6	-82.6	30	30
-87.32	-87.13	30.52	30.58
-81.53	-81.53	28.57	28.57
-86.67	-86.67	30.4	30.4
-80.45	-80.45	27.45	27.45
-81.92	-81.92	27.22	27.22
-81.55	-81.55	27.9	27.9
-85.67	-85.67	30.17	30.17
-86.62	-86.62	30.4	30.4
-82.72	-82.72	29.92	29.92
-82.67	-82.67	27.77	27.77
-81.63	-81.63	30.35	30.35
-80.8	-80.8	28.6	28.6
-80.8	-80.75	28.6	28.67
-85.27	-85.2	30.75	30.8
-86.5	-86.23	30.93	31.07
-85.2	-85.2	30.57	30.57
-86.5	-86.37	30.93	31
-84	-83.83	30.5	30.52
-84.92	-83.5	30.78	31.68
-83.25	-83.08	31.2	31.25
-83.93	-83.77	32.55	32.55
-83.5	-83.22	33.88	34.03
-85.07	-84.5	34.33	34.57
-83.9	-83.77	32.2	32.25
-81.27	-81.2	32.48	32.53
-84.53	-84.33	33.77	33.9
-84.3	-84.15	34.07	34.12
-89.47	-89.47	40.3	40.3
-87.83	-87.83	40.37	40.37
-89.2	-89.2	40.85	40.85
-90.02	-89.73	40.25	40.42
-90.15	-90.15	42.02	42.02
-90.67	-90.67	40.88	40.88
-90.33	-90.12	40.55	40.55
-89.13	-89.07	40.6	40.65
-90.25	-90.12	40.68	40.67
-88.9	-88.9	37.37	37.37
-88.2	-88.2	41.88	41.88
-89.08	-89.08	41.78	41.78
-87.7	-87.7	40.68	40.68
-90.1	-90.1	40.5	40.5
-89.55	-89.55	41.08	41.08
-88.05	-88.05	42.33	42.33
-89.48	-89.48	40.02	40.02
-89.55	-89.55	41.17	41.17
-88.97	-88.85	39.83	39.82
-90.18	-89.92	40.57	40.53
-89.18	-89.18	41.8	41.8
-89.18	-89.18	39.62	39.62
-88.13	-88.13	37.7	37.7
-88.72	-88.72	40.45	40.45
-90.4	-90.4	39.48	39.48
-89	-89	41.83	41.83
-90.1	-90.1	41.17	41.17
-88.85	-88.75	42.05	42.03
-89.77	-89.77	41.33	41.33
