x	xend	y	yend
-85.72	-85.72	31.33	31.4
-85.9	-85.53	34.83	34.75
-88.32	-88.05	31.63	31.53
-85.8	-85.73	33.18	33.25
-86.9	-86.77	34.12	34.25
-88.08	-87.23	34.57	34.73
-86.92	-86.87	33.02	33.1
-91.8	-91.73	34.17	34.22
-92.35	-91.73	34.5	34.98
-91.85	-91.7	36.13	36.25
-92.6	-92.23	35.27	35.52
-93.38	-93.02	34.17	34.45
-92.85	-92.7	35.15	35.25
-91.95	-91.82	33.13	33.3
-93.42	-93.17	35.43	35.67
-92.35	-92.17	35.75	35.92
-104.55	-104.45	39.78	39.77
-104.83	-104.83	39.75	39.75
-104.97	-104.97	40	40.03
-105.6	-105.6	40.38	40.38
-75.73	-75.48	39.45	39.33
-80.17	-80.12	26.32	26.37
-83.35	-83.25	30.37	30.47
-85.17	-84.9	30.95	31.05
-83.42	-83.2	30.45	30.53
-81.18	-81.05	29.17	29.3
-83.88	-83.88	31.2	31.2
-83.37	-83.08	30.95	30.9
-112.13	-111.85	43.73	43.67
-89.78	-89.78	41.97	41.97
-88.28	-87.93	41.18	41.5
-89.48	-89.48	41.83	41.83
-88.15	-87.97	41.32	41.55
-90.23	-90.23	39.33	39.33
-88.37	-88.37	39.48	39.48
-89.53	-89.53	39.75	39.75
-90.23	-90.22	41.75	41.75
-90	-89.87	38.62	38.7
-86.93	-86.93	39.5	39.5
-86.83	-86.77	39.77	39.8
-86.3	-85.68	39.78	40.07
-87.52	-87.47	39.6	39.63
-85.9	-85.9	39.22	39.22
-86.35	-86.3	39.05	39.07
-86	-85.93	41.47	41.55
-95.92	-95.87	41.23	41.27
-92.18	-92	41.35	41.57
-94.83	-94.75	41.12	41.15
-93.12	-93.07	40.73	40.73
-93.03	-92.97	40.9	40.95
-92.33	-92.25	41.07	41.13
-92.4	-91.4	41.53	41.87
-92.48	-91.4	40.75	41.38
-93.33	-92.45	40.62	40.93
-91.47	-91.38	42.48	42.6
-93.37	-93.23	41.47	41.57
-95.95	-95.82	41.33	41.45
-90.83	-90.67	42.48	42.58
-91.17	-91.07	41.7	41.77
-92.57	-92.57	43.35	43.35
-92.17	-91.55	41.43	41.55
-91.33	-91.13	41.95	42
-92.03	-91.93	43.07	43.18
-92.1	-92.05	42.63	42.63
-92.55	-92.47	41.28	41.32
-90.78	-90.2	41.75	41.87
-94.7	-94.65	37.42	37.45
-97.52	-97.52	37.93	37.93
-97.92	-97.92	38.17	38.17
-101.18	-101.18	38.48	38.48
-95.43	-95.43	37.45	37.45
-95.52	-95.52	39.33	39.33
-95.43	-95.32	37.4	37.48
-95.4	-95.4	39.52	39.52
-97.78	-97.7	37.63	37.7
-95.68	-95.6	39.05	39.12
-101.82	-101.77	38.5	38.52
-100.9	-100.9	38.45	38.45
-102	-102	38.03	38.03
-99.42	-99.32	38.2	38.2
-94.98	-94.98	38.97	38.97
-83.75	-83.65	36.6	36.6
-85.35	-85.35	37.22	37.22
-85.13	-85.13	38.67	38.67
-85.88	-85.88	42.22	42.22
-84.47	-84.08	42.7	42.47
-83.78	-83.73	42.2	42.33
-83.9	-83.92	42.4	42.42
-83.58	-83.58	45.17	45.17
-84.23	-84.33	45.3	45.3
-83.73	-83.78	45.07	45.05
-93.75	-93.75	46.67	46.67
-96.35	-96.3	47.02	47.07
-89.48	-89.43	32.48	32.52
-90.62	-90.47	33.08	33.17
-90.58	-90.52	34.07	34.1
-89.58	-89.33	33.15	33.27
-90.32	-90.22	31.83	31.87
-89.98	-89.95	33.93	34.03
-90.83	-90.73	33.67	33.82
-88.22	-88.12	34.88	34.93
-90.23	-90.1	33.73	33.9
-90.53	-90.5	33.9	33.97
-89.63	-89.55	34.15	34.17
-90.12	-89.98	34.85	34.95
-88.65	-88.63	34.12	34.27
-90.6	-90.5	32.57	32.58
-89.17	-89.1	33.87	33.9
-89.77	-89.62	32.6	32.67
-90.82	-90.78	32.95	32.97
-88.75	-88.6	33.92	33.98
-90.38	-90.28	33.93	34.02
-89.98	-89.92	33.43	33.52
-90.82	-90.67	32.45	32.5
-88.52	-88.25	34.53	34.65
-88.87	-88.77	33.78	33.72
-88.6	-88.45	31.62	31.62
-88.9	-88.77	33.82	33.9
-88.23	-88.12	34.57	34.53
-90.63	-90.57	32.33	32.33
-89.08	-88.98	32.57	32.63
-89.83	-89.77	31.17	31.18
-91.92	-91.78	37.33	37.4
-94.23	-93.82	36.5	36.75
-93.57	-93.23	37.08	37.25
-91.58	-91.17	37.75	37.73
-92.23	-92.18	37.82	37.85
-109.92	-109.77	47.87	47.95
-109.98	-109.83	47.97	48.1
-109.83	-109.47	47.72	48
-101.7	-101.7	42.93	42.93
-103.48	-103.48	41.55	41.55
-103.78	-103.78	41.53	41.53
-103.12	-103.12	41.25	41.25
-101.13	-101.13	41.08	41.08
-101.15	-101.15	41.05	41.05
-103.58	-103.32	41.6	41.67
-96.47	-96.12	41.12	41.2
-115.77	-115.72	37.67	37.65
-74.78	-74.75	40.28	40.22
-75.2	-75.2	39.48	39.48
-104.37	-104.37	33.12	33.12
-106.7	-106.7	32.12	32.12
-104.52	-104.52	33.03	33.03
-74.53	-74.47	41.33	41.33
-76.87	-76.62	42.5	42.52
-76.37	-76.15	42.02	42.07
-76.4	-76.25	35.88	35.93
-76.72	-76.57	35.03	35.22
-77.32	-77.27	36.5	36.55
-76.23	-76.18	35.52	35.57
-78.75	-77.42	35.87	36.45
-97.9	-97.83	36.1	36.15
-99.87	-99.87	35.22	35.22
-102.88	-102.7	36.57	36.58
-96.98	-96.73	34.2	34.35
-98.43	-98.43	34.25	34.25
-97.53	-97.53	35.48	35.48
-88.9	-88.73	35.42	35.52
-89.9	-89.85	35.35	35.38
-86.45	-86.35	35.08	35
-86.9	-86.78	35.92	36.03
-88.68	-88.57	35.73	35.8
-87.83	-87.65	35.25	35.42
-89.45	-88.05	35.07	35.97
-88.9	-88.82	35.82	35.85
-89.22	-89.17	35.65	35.68
-97.98	-97.93	26.3	26.3
-98.52	-98.6	29.43	29.5
-101.38	-101.38	35.3	35.3
-98.43	-98.47	29.28	29.33
-102.93	-102.87	36.27	36.27
-98.63	-98.58	29.4	29.48
-99.85	-99.78	31.22	31.22
-99.95	-99.88	31.62	31.63
-94.7	-94.58	32.72	32.97
-102.97	-102.88	33.87	33.87
-99.77	-99.72	31.78	31.83
-101.9	-101.85	34.28	34.33
-102.4	-102.4	34.3	34.3
-95.82	-95.77	32.68	32.7
-102.48	-102.4	32.38	32.45
-100.9	-101.05	29.37	29.5
-94.92	-94.83	32.55	32.75
-95.42	-95.35	31.57	31.62
-76.95	-76.73	36.73	36.8
-77.95	-77.9	36.8	36.83
-78.45	-78.45	36.7	36.77
-90.45	-90.22	43.28	43.52
-90.2	-90.13	43.75	43.8
-90.77	-90.62	43.75	44.13
-90.58	-90.47	42.93	42.98
-90.87	-90.7	42.9	43.02
-89.33	-89.57	43.17	43.25
-89.25	-89.2	44.05	44.1
-89.35	-88.9	42.8	43.05
-88.35	-88.35	43.1	43.1
-89.23	-89.15	43.43	43.48
-90.85	-90.68	42.98	43
-91.07	-91.07	46.45	46.45
-89.95	-89.9	44.73	44.97
-90.12	-89.95	42.55	42.63
-90.92	-90.85	46.3	46.35
-87.95	-87.87	44.15	44.17
-90.23	-89.97	42.58	42.72
-89.72	-89.72	45.75	45.75
-88.58	-88.58	42.58	42.58
-89.47	-89.47	44.22	44.22
-89.98	-89.98	44.92	44.92
