x	xend	y	yend
-86.9	-86.82	34.3	34.37
-86.22	-85.98	34.27	34.58
-86.62	-86.62	34.73	34.73
-86.87	-86.75	34.25	34.33
-86	-85.9	32.23	32.4
-87	-86.88	34.8	34.92
-87.4	-87.03	34.7	34.92
-87.42	-87.42	31.07	31.07
-87.53	-87.28	34.67	34.85
-88.45	-88.2	31.78	32
-86.12	-85.98	31.72	31.83
-87	-87	34.63	34.63
-86	-86	34	34
-86.75	-86.62	32.95	33.08
-86.47	-86.47	32.83	32.83
-92.6	-92.6	35.9	35.9
-91.47	-91.47	33.77	33.77
-91.12	-91.12	34.95	34.95
-93.3	-93.15	34.32	34.32
-91.27	-91.27	35.62	35.62
-92.83	-92.67	35.28	35.23
-122.98	-122.75	38.28	38.4
-121.47	-121.4	41.92	41.93
-104.7	-104.57	40.07	40.1
-103.07	-103.07	40.22	40.22
-102.27	-102.27	38.83	38.83
-104.6	-104.6	39.35	39.35
-103.3	-103.3	40.63	40.63
-102.67	-102.67	40.17	40.17
-104.52	-104.52	37.73	37.73
-102.7	-102.7	40.13	40.13
-82.63	-82.58	27.53	27.52
-80.67	-80.45	26.82	27.03
-81.87	-81.87	27.22	27.22
-81.8	-81.8	28.03	28.03
-80.17	-80.17	26.47	26.47
-80.67	-80.67	28.25	28.25
-86.75	-86.68	30.7	30.8
-81.3	-81.25	29.87	29.88
-82	-82	30.27	30.27
-82.62	-82.62	27.67	27.67
-80.07	-80.07	26.7	26.7
-80.07	-80.07	26.47	26.47
-82.55	-82.55	27.4	27.4
-80.57	-80.33	27.5	27.45
-85.42	-85.42	29.95	29.95
-82.1	-82.07	26.62	26.65
-82.53	-82.53	27.3	27.3
-84.2	-84.2	30.88	30.88
-83.6	-83.57	31.18	31.23
-89.83	-89.75	37.92	37.95
-89.87	-89.13	38.3	38.97
-88.27	-88.27	40.88	40.88
-89.47	-88.07	41.77	41.5
-88.43	-87.9	38.55	38.5
-88.32	-88.23	40.58	40.63
-89.33	-89.05	37.9	38.1
-87.77	-87.73	38.65	38.67
-90	-88.75	38.2	38.7
-90	-89.93	38.67	38.72
-88.08	-88.17	39.48	39.45
-89.05	-89.05	42.32	42.32
-89.47	-87.87	42.42	42.38
-87.65	-87.53	39.55	39.57
