x	xend	y	yend
-81.35	-81.35	28.5	28.5
-81.45	-81.45	27.5	27.5
-85.2	-85.15	34.22	34.23
-85	-84.78	31.3	31.35
-85.15	-84.92	33.72	33.73
-83.45	-83.45	32.33	32.33
-84.92	-84.9	32.93	32.63
-87.83	-87.55	41.67	41.73
-89.48	-89.37	41.62	41.63
-90.03	-89.93	42.05	42.13
-90.4	-89.92	41.43	41.48
-88.92	-88.43	42.22	42.35
-88	-87.87	41.92	41.95
-90.43	-90.38	40.93	40.92
-88.27	-88.1	42.15	42.22
-89.97	-89.87	41.53	41.53
-90.1	-90.07	40.7	40.78
-90.1	-90.02	42.4	42.43
-90.17	-90.1	40.1	40.15
-88.32	-88.13	40.08	40.15
-89.83	-89.47	37.88	38.07
-89.28	-89.17	41.7	41.7
-89.38	-89.32	40.67	40.7
-88.3	-88.3	40.1	40.1
-89.1	-89.1	37.1	37.1
-89.68	-89.52	41.12	41.05
-90.22	-90.13	40.12	40.17
-90.93	-90.85	40.85	40.92
-85.6	-85.6	40.48	40.48
-86.75	-86.75	40.75	40.75
-85.17	-85.17	40.73	40.73
-85.4	-85.4	40.55	40.55
-85.67	-85.67	41.43	41.43
-85.75	-85.75	39.78	39.78
-86.23	-86.23	41.48	41.48
-87.15	-87.15	38.57	38.57
-85.65	-85.52	38.87	38.9
-86.8	-86.8	38.48	38.48
-86.67	-86.67	39.68	39.68
-87.42	-87.42	39.47	39.47
-85.78	-85.78	41.5	41.5
-87.22	-87.22	41.55	41.55
-87.7	-87.7	37.97	37.97
-85.7	-85.7	39.27	39.27
-86.17	-86.17	39.42	39.42
-86.02	-86.02	41.58	41.58
-87.17	-87.17	39.57	39.57
-87.52	-87.52	38.52	38.52
-85.45	-85.45	39.62	39.62
-87.45	-87.45	39.58	39.58
-86.78	-86.78	40.27	40.27
-90.9	-90.75	41.53	41.48
-94.68	-94.78	43.38	43.48
-96.58	-96.48	42.8	42.87
-93.17	-92.97	43.3	43.43
-91.23	-91.2	40.7	40.75
-93.42	-93.3	43.1	43.18
-94.67	-94.53	43.12	43.3
-94.03	-93.98	42.6	42.7
-93.17	-93.12	43.45	43.5
-90.33	-90.33	41.95	41.95
-92.55	-92.55	41.6	41.6
-93.17	-93.12	43.45	43.57
-92.1	-91.83	40.7	40.9
-91.43	-91.43	41.15	41.15
-91.32	-91.27	40.63	40.67
-92.05	-92.05	42.55	42.55
-92.27	-92.23	40.58	40.68
-93.2	-93.07	43.33	43.57
-93.8	-93.7	43.22	43.23
-93.15	-93.15	43.37	43.37
-92.78	-92.78	42.9	42.9
-91.32	-91.23	40.67	40.7
-91.37	-91.33	41.3	41.35
-92.1	-92.03	43.18	43.23
-91.93	-91.35	40.88	41.07
-93.9	-93.72	43.47	43.53
-90.63	-90.63	42.37	42.37
-94.83	-94.83	43.07	43.07
-93.9	-93.87	43.47	43.5
-91.93	-91.93	41	41
-93.6	-93.32	42	42.03
-95.7	-95.6	42.08	42.12
-94.38	-94.17	42.37	42.5
-93.68	-93.62	41.87	41.88
-93.78	-93.67	41.05	41.13
-97	-97	37.7	37.7
-99.8	-99.8	38	38
-99.6	-99.6	38	38
-98.1	-97.37	39.4	39.65
-100.6	-100.6	38	38
-95.67	-95.33	39.17	39.75
-96	-95.78	39.1	39.42
-100.9	-100.9	37.1	37.1
-99.9	-99.9	37.8	37.8
-98.58	-98.13	37.1	37.4
-100.9	-100.9	37.6	37.6
-101.25	-100.67	38.15	37.92
-100.1	-100.1	37.8	37.8
-100.4	-100.4	38.1	38.1
-99.2	-99.2	39.77	39.77
-97.83	-97.83	38.07	38.07
-84.6	-84.6	37.9	37.9
-84.62	-84.62	39	39
-84.62	-84.62	39	39
-88.08	-87.92	37.33	37.45
-88.75	-88.75	37.17	37.17
-88.75	-88.75	36.53	36.53
-87.72	-87.72	37.75	37.75
-84.9	-84.83	37.02	37.05
-84.52	-84.13	36.82	36.67
-88.9	-88.9	36.63	36.63
-87.88	-87.8	37.43	37.53
-84.37	-84.37	37.68	37.68
-89.65	-89.65	29.47	29.47
-92.93	-92.87	30.67	30.72
-93.78	-93.78	32.82	32.85
-92.5	-92.5	30.17	30.17
-76.3	-76.28	38.72	38.77
-76.58	-76.57	38.33	38.35
-70.9	-70.9	41.97	41.97
-86.52	-86.52	42.02	42.02
-83.72	-83.67	43.33	43.35
-86.13	-85.88	42.5	42.7
-85.77	-85.5	42.9	42.95
-86.08	-86.08	43.4	43.4
-84.8	-84.58	42.93	43.02
-85.45	-85.18	42.72	42.8
-85.82	-85.82	42.63	42.63
-84.92	-84.88	42.87	42.88
-84.73	-84.53	42.63	42.7
-84.03	-84.03	42.32	42.32
-86.37	-86.37	43.4	43.4
-84.6	-84.6	42.75	42.75
-85	-85	42.77	42.77
-83.43	-83.43	45.07	45.07
-92.35	-92.23	43.93	44
-93.12	-93.12	43.5	43.57
-93.43	-93.22	43.57	44.1
-92.93	-92.85	43.63	43.67
-93.42	-93.42	43.98	44.12
-93	-93	44.03	44.03
-93.52	-93.48	43.8	44.12
-93.58	-93.67	43.67	43.93
-96.2	-96.22	45.17	45.02
-94.18	-93.83	45.47	45.43
-92.53	-92.53	44.48	44.48
-93.65	-93.65	44.42	44.42
-92.07	-92.02	43.97	44.03
-93.15	-93.15	44.63	44.63
-93.87	-93.72	43.5	43.53
-96.27	-96.23	44.32	44.35
-95.25	-95.25	44.38	44.38
-94.05	-93.37	43.5	43.65
-95.03	-95.03	45.12	45.12
-92.87	-92.55	46.58	46.77
-94.43	-94.43	45.53	45.53
-94.12	-94.12	44.78	44.78
-89.12	-89.12	32.67	32.67
-88.58	-88.58	30.9	30.9
-88.62	-88.62	34.73	34.73
-89.27	-89.22	31.8	31.82
-90.77	-89.53	32.35	32.93
-89.47	-89.35	32.47	32.52
-90.23	-90.23	32.35	32.35
-90.6	-90.52	31.37	31.52
-90.02	-90.02	34.9	34.9
-88.98	-88.87	34.68	34.82
-90.77	-90.77	33.77	33.77
-94.1	-93.95	40.02	40.07
-93.17	-92.12	39.7	39.98
-94.03	-94.03	40.27	40.27
-94.25	-94.05	39.1	39.25
-92.53	-92.23	40.4	40.68
-94.17	-94.1	37.02	37.07
-94.35	-94.28	38.73	38.65
-93.92	-93.92	39.92	39.92
-93.77	-93.55	39.47	39.6
-93.23	-93.18	39.65	39.68
-93.65	-93.65	39.1	39.1
-94.33	-94.33	38.4	38.4
-92.07	-91.92	36.88	37.02
-91.13	-90.75	37.68	37.95
-91.87	-91.87	37.5	37.5
-95.15	-95.15	40.4	40.43
-95.08	-95.08	40.25	40.25
-92.8	-92.72	39.45	39.43
-89.7	-89.7	36.9	36.9
-94.23	-94.23	39.73	39.73
-93.33	-92.98	39.08	39.18
-92.9	-92.7	37.17	37.17
-92.45	-92.35	36.55	36.6
-89.65	-89.65	36.18	36.18
-90.55	-90.12	38.68	38.82
-92.52	-92.52	38.28	38.28
-93.42	-93.27	40.12	40.12
-91.45	-91.27	38.55	38.6
-89.9	-89.47	37.83	38.07
-92.95	-92.95	39.72	39.72
-94.6	-94.53	39.4	39.43
-89.98	-89.75	37.62	37.63
-94.5	-94.5	38.77	38.77
-90.97	-90.93	36.5	36.52
-91.75	-91.75	39.67	39.67
-93.05	-93.05	37.2	37.2
-93.48	-93.48	39.88	39.88
-93.02	-92.95	40.27	40.37
-92.53	-92.27	40.4	40.58
-92.9	-92.9	37.28	37.28
-95.38	-95.38	40.43	40.43
-94.57	-94.57	38.5	38.5
-92.75	-92.63	38.05	38.12
-89.9	-89.8	37.83	37.88
-90.48	-90.12	38.72	38.85
-94.35	-94.28	38.33	38.37
-94.93	-94.88	39.6	39.68
-97.6	-97.6	41.92	41.92
-98.17	-97.92	40.8	41
-98.5	-98.5	41.57	41.57
-97.08	-97.08	42.05	42.05
-101.68	-101.68	40.55	40.55
-98.4	-98.4	40.52	40.52
-96.47	-96.47	41.93	41.93
-99.03	-98.77	40.33	40.62
-97.78	-97.28	41.75	41.08
-98.98	-97.83	40.7	41.22
-98.5	-98.5	40.53	40.53
-98.13	-98.13	42.23	42.23
-99.17	-98.78	40.87	41.25
-101.62	-101.62	40.88	40.88
-98.85	-98.37	42.92	42.87
-99.05	-98.42	40.67	40.8
-98.73	-98.73	40.78	40.78
-97.22	-96.22	40.83	41.73
-97.57	-96.67	40.3	40.47
-96.38	-96.18	40.58	40.65
-98.07	-98.07	41.75	41.75
-96.93	-95.67	40.12	40.23
-108.28	-108.28	32.78	32.78
-103.17	-103.17	34.1	34.1
-103.08	-103.08	36.5	36.5
-103.33	-103.33	34.2	34.2
-103.05	-103.05	36.55	36.55
-103.1	-103.1	34.4	34.4
-103	-103	36.68	36.68
-78.67	-78.47	42.42	42.33
-76.75	-76.75	34.7	34.7
-79.93	-79.93	36.4	36.4
-79.58	-79.48	36.2	36.23
-78.85	-78.8	34.13	34.17
-78.7	-78.7	36.07	36.07
-97.6	-97.6	48.87	48.87
-97.6	-97.6	46.8	46.8
-97.62	-97.62	46.65	46.65
-98.75	-98.75	46.3	46.3
-98.08	-98.08	46.7	46.7
-97.7	-97.7	46.5	46.5
-97.8	-97.8	46.7	46.7
-99.62	-99.62	48.87	48.87
-98.5	-98.5	46.7	46.7
-97.82	-97.82	46.6	46.6
-98.1	-98.1	46.25	46.25
-98.05	-98.05	46.2	46.2
-84.4	-84.4	39.7	39.7
-81.9	-81.9	38.95	38.95
-80.68	-80.55	40.82	40.82
-84.45	-84	40.85	41.05
-80.7	-80.7	40.8	40.8
-80.95	-80.7	41.6	41.75
-101.4	-101.4	36.52	36.52
-94.83	-94.83	33.95	33.95
-95.1	-95.1	33.98	34.4
-96.72	-96.72	35.27	35.27
-101.27	-101.27	36.83	36.83
-97.93	-97.93	36.33	36.33
-98.95	-98.95	35.5	35.5
-98.3	-98.2	34.35	34.4
-95.95	-95.95	35.62	35.62
-98.3	-98.3	35.83	35.83
-97.95	-97.65	35.6	35.62
-95.6	-95.12	36.37	36.65
-98.75	-98.75	35.75	35.75
-97.57	-97.57	35.57	35.57
-99	-98.58	35.48	35.63
-95.6	-95.6	36.22	36.22
-102.85	-102.85	36.7	36.7
-95.52	-95.52	35.65	35.65
-96.65	-96.65	35.52	35.52
-99.7	-99.7	36.08	36.08
-102.9	-102.9	36.7	36.7
-96.62	-96.62	35.75	35.75
-96.65	-96.45	35.15	35.18
-99.3	-99.3	35.75	35.75
-94.9	-94.9	36.87	36.87
-95.75	-95.6	36.2	36.35
-96.65	-96.65	35.52	35.52
-98.18	-97.97	35.85	36.02
-99.5	-99.5	36.1	36.1
-99.38	-99.27	35.6	35.68
-95.63	-95.63	36.78	36.78
-99.9	-99.93	36.08	36.13
-102.85	-102.78	36.55	36.63
-97.33	-97.33	36.65	36.65
-94.9	-94.9	36.7	36.7
-80.27	-80.27	39.72	39.72
-77.18	-77.18	40.42	40.42
-76.75	-76.6	40.22	40.32
-82.37	-82.37	34.83	34.83
-79.03	-78.85	34.15	34.13
-79.93	-79.77	34.03	34.13
-79.03	-78.8	34.15	34.17
-79.22	-79.17	33.93	33.95
-97.4	-97.4	44.02	44.02
-97.2	-97.2	42.8	42.8
-96.93	-96.93	42.78	42.78
-97.6	-97.63	45	45.03
-98.1	-98.1	45.3	45.3
-97.08	-97.08	44.58	44.58
-97.6	-97.6	44.1	44.1
-97.02	-97.02	45.67	45.67
-97.6	-97.6	44.1	44.1
-98.25	-98.25	44.05	44.05
-97.57	-97.57	44.4	44.4
-102.7	-102.68	45.8	45.8
-82.92	-82.67	36.13	36.25
-88.85	-88.85	36.35	36.35
-90.03	-90.03	35	35
-88.9	-88.9	36.48	36.63
-89.02	-89.02	36.22	36.22
-88.87	-88.87	36.33	36.33
-89.65	-89.65	35.23	35.23
-90	-90	35	35
-89.83	-89.83	35.2	35.2
-88.9	-88.9	36.48	36.63
-88.95	-88.95	35.9	35.9
-86.2	-86.13	36.37	36.4
-89.38	-89.33	35.88	35.9
-90.07	-90.07	35.05	35.05
-86.47	-86.47	35.15	35.15
-102.02	-102.02	34.62	34.62
-101.78	-101.78	34.85	34.85
-95.3	-95.3	32.18	32.18
-98.17	-98.17	27.72	27.72
-102	-101.97	36.03	36.03
-94.15	-94.15	30.42	30.42
-97.35	-97.35	28	28
-101.78	-101.78	35.12	35.12
-96.4	-96.4	29.12	29.12
-97.63	-97.63	30.12	30.12
-97.48	-97.22	27.72	27.83
-102.33	-102.27	33.92	33.97
-97.45	-97.38	31.07	31.12
-102.05	-102.05	34.73	34.73
-95.12	-94.98	30.8	30.82
-101.5	-101.25	35.22	35.33
-100.97	-100.97	35.38	35.38
-101.85	-101.85	33.75	33.75
-102.4	-102.32	34.93	34.93
-98.08	-98.08	27.75	27.75
-96.58	-96.58	28.45	28.45
-100.45	-100.45	35.53	35.5
-95.05	-95.05	29.75	29.75
-101.85	-101.85	34.73	34.73
-94.1	-94.1	30.1	30.1
-97.58	-97.5	26.13	26.15
-97.72	-97.72	30.25	30.25
-98.62	-98.62	31.7	31.7
-98.08	-98.08	27.75	27.75
-94.13	-94.07	30.7	30.72
-95.87	-95.78	31.72	31.62
-98.47	-97.85	26.2	26.38
-94.97	-94.97	33.17	33.17
-101.5	-101.5	35.22	35.22
-102.28	-102.28	33.9	33.9
-100.52	-100.52	35.85	35.85
-97.55	-97.55	30.72	30.72
-96.75	-96.52	28.42	28.5
-96.2	-96.2	28.93	28.93
-97.07	-97	29.35	29.35
-94.23	-94.23	29.88	29.88
-98.07	-98.07	27.33	27.33
-102.25	-102.25	31.92	31.92
-95.08	-95.08	29.15	29.15
-96.1	-96.1	33.1	33.1
-97.73	-97.73	30.08	30.08
-98.07	-98.07	29.67	29.67
-103	-103	30.78	30.78
-96.08	-96.08	29.4	29.4
-94.32	-94.32	29.87	29.87
-103.2	-103.2	29.5	29.5
-97.77	-97.77	27.73	27.73
-102.52	-102.45	33.17	33.17
-101.82	-101.3	36.03	36.5
-102.42	-102.42	35.25	35.25
-96.07	-96.07	28.95	28.95
-97.35	-97.35	27.68	27.68
-94.97	-94.97	33	33
-98.5	-98.5	29.5	29.5
-99.95	-99.95	31.75	31.75
-98.73	-98.72	34.12	34.13
-95.3	-95.1	32.2	32.33
-96.65	-96.65	31.97	31.97
-96.52	-96.52	29.07	29.07
-98.03	-97.9	28.97	29.02
-96.5	-96.48	29.78	29.8
-94.17	-94.12	36.33	36.33
-97.85	-97.85	27.87	27.87
-102.03	-102.03	35.08	35.08
-95.95	-95.85	32.5	32.5
-96.5	-96.48	29.78	29.8
-102.02	-102.02	35.87	35.87
-98.73	-98.62	34.12	34.23
-100.85	-100.85	33.17	33.17
-97.78	-97.78	27.58	27.58
-111.25	-111.25	38.92	38.92
-75.8	-75.8	37.62	37.62
-80.08	-80.08	39.33	39.33
-81.22	-81.2	37.67	37.68
-80.78	-80.75	38.2	38.17
-91.62	-91.57	45.17	45.2
-89.45	-89.43	43.13	43.12
-89.27	-89.22	43.18	43.2
-89.37	-88.92	42.6	42.75
-92.1	-91.12	45.4	45.22
-92.38	-92.2	44.82	44.77
-88.5	-88.42	43.88	43.8
-90.5	-90.05	44.7	44.67
-90.42	-90.23	43.7	43.72
-89.93	-89.48	42.52	42.75
-91.4	-91.37	44.07	44.1
-88.63	-88.63	42.63	42.63
-88.5	-88.4	43.02	43.05
-90.87	-90.85	43.65	43.7
-90.4	-90.3	44.65	44.65
-90.18	-90.13	43.63	43.67
-88.17	-88.02	44.03	44.03
-104.4	-104.25	41.97	42.12
-105.5	-105.5	43.9	43.9
-104.25	-104.25	44.4	44.4
-108.35	-108.25	43.1	43.2
-108.17	-108.17	44.37	44.37
