x	y	group	clickSelects
-86.1040954589844	38.0157508850098	15	KY
-86.0639877319336	37.9871025085449	15	KY
-86.0467987060547	37.9928321838379	15	KY
-86.0238800048828	38.0100212097168	15	KY
-85.9895095825195	38.0157508850098	15	KY
-85.9608612060547	38.0100212097168	15	KY
-85.9322052001953	38.0386695861816	15	KY
-85.915023803711	38.0787773132324	15	KY
-85.915023803711	38.1016960144043	15	KY
-85.915023803711	38.1417999267578	15	KY
-85.8921051025391	38.1819076538086	15	KY
-85.8577270507813	38.2162857055664	15	KY
-85.8405380249024	38.2563934326172	15	KY
-85.8061599731445	38.285041809082	15	KY
-85.7775115966797	38.2907676696777	15	KY
-85.7374038696289	38.2735786437988	15	KY
-85.6571884155274	38.3251495361328	15	KY
-85.6399993896484	38.3709869384766	15	KY
-85.628547668457	38.3996315002441	15	KY
-85.6170806884766	38.428279876709	15	KY
-85.5884399414063	38.4511985778809	15	KY
-85.5139465332031	38.4626579284668	15	KY
-85.4738388061523	38.5084953308106	15	KY
-85.450927734375	38.5256805419922	15	KY
-85.4280090332031	38.5428695678711	15	KY
-85.4394683837891	38.5829772949219	15	KY
-85.456657409668	38.6460037231445	15	KY
-85.456657409668	38.6803817749023	15	KY
-85.4280090332031	38.7204895019531	15	KY
-85.3879013061524	38.7319450378418	15	KY
-85.3535232543945	38.737678527832	15	KY
-85.3363342285156	38.7434043884277	15	KY
-85.2904968261719	38.7434043884277	15	KY
-85.267578125	38.737678527832	15	KY
-85.2332000732422	38.703296661377	15	KY
-85.1988220214844	38.6975708007813	15	KY
-85.181640625	38.6861076354981	15	KY
-85.1529846191406	38.6975708007813	15	KY
-85.0613098144531	38.7491340637207	15	KY
-85.0383987426758	38.7605972290039	15	KY
-84.998291015625	38.7777824401856	15	KY
-84.9066162109375	38.7777824401856	15	KY
-84.8264007568359	38.7777824401856	15	KY
-84.81494140625	38.7892417907715	15	KY
-84.8092193603516	38.8007011413574	15	KY
-84.8321304321289	38.8350791931152	15	KY
-84.8321304321289	38.8579978942871	15	KY
-84.8092193603516	38.8637275695801	15	KY
-84.7977523803711	38.875186920166	15	KY
-84.820671081543	38.8923759460449	15	KY
-84.8722381591797	38.9095611572266	15	KY
-84.8836975097656	38.9324798583984	15	KY
-84.8550491333008	38.9611320495606	15	KY
-84.8550491333008	38.9840507507324	15	KY
-84.8607788085938	39.0069694519043	15	KY
-84.8894271850586	39.0298881530762	15	KY
-84.8951568603516	39.0470733642578	15	KY
-84.8722381591797	39.0814514160156	15	KY
-84.820671081543	39.1158256530762	15	KY
-84.7805633544922	39.1330184936523	15	KY
-84.7461853027344	39.1330184936523	15	KY
-84.7118072509766	39.1100997924805	15	KY
-84.6659698486328	39.0929069519043	15	KY
-84.6258697509766	39.0814514160156	15	KY
-84.5685653686524	39.0871810913086	15	KY
-84.5112762451172	39.1043701171875	15	KY
-84.4768981933594	39.1215591430664	15	KY
-84.4539794921875	39.1215591430664	15	KY
-84.4310607910156	39.1100997924805	15	KY
-84.4196014404297	39.0814514160156	15	KY
-84.3909530639649	39.0642623901367	15	KY
-84.3451156616211	39.0413436889648	15	KY
-84.3107452392578	39.0241546630859	15	KY
-84.2992782592773	39.0012359619141	15	KY
-84.2820892333984	38.9725875854492	15	KY
-84.2534408569336	38.9324798583984	15	KY
-84.2305297851563	38.8923759460449	15	KY
-84.2305297851563	38.869457244873	15	KY
-84.2305297851563	38.8350791931152	15	KY
-84.1560363769531	38.8121604919434	15	KY
-84.087287902832	38.7949714660645	15	KY
-84.0529098510742	38.7949714660645	15	KY
-83.9669647216797	38.8007011413574	15	KY
-83.9268569946289	38.7777824401856	15	KY
-83.9039459228516	38.7720527648926	15	KY
-83.8695602416992	38.7605972290039	15	KY
-83.8351821899414	38.7204895019531	15	KY
-83.7664337158203	38.6746520996094	15	KY
-83.7091293334961	38.6631889343262	15	KY
-83.6690216064453	38.6517333984375	15	KY
-83.646110534668	38.6631889343262	15	KY
-83.6174621582031	38.6975708007813	15	KY
-83.5257873535156	38.7147598266602	15	KY
-83.4455718994141	38.6918411254883	15	KY
-83.37109375	38.6746520996094	15	KY
-83.3195266723633	38.6402702331543	15	KY
-83.2908706665039	38.6230850219727	15	KY
-83.2507629394531	38.6402702331543	15	KY
-83.1992034912109	38.6460037231445	15	KY
-83.1361770629883	38.6402702331543	15	KY
-83.1017990112305	38.6861076354981	15	KY
-83.015853881836	38.7204895019531	15	KY
-82.9241790771484	38.7605972290039	15	KY
-82.8898010253906	38.7548637390137	15	KY
-82.8668899536133	38.6975708007813	15	KY
-82.8496932983398	38.6689224243164	15	KY
-82.8439636230469	38.6173553466797	15	KY
-82.7981262207031	38.5944366455078	15	KY
-82.7007293701172	38.565788269043	15	KY
-82.6377029418945	38.5199508666992	15	KY
-82.6147842407227	38.4855766296387	15	KY
-82.5861358642578	38.4511985778809	15	KY
-82.5746765136719	38.4397392272949	15	KY
-82.5689468383789	38.428279876709	15	KY
-94.051025390625	33.0367469787598	16	LA
-93.8332977294922	33.0252876281738	16	LA
-93.5239028930664	33.0195579528809	16	LA
-93.4895248413086	33.0195579528809	16	LA
-93.2374267578125	33.0195579528809	16	LA
-92.9910507202148	33.0195579528809	16	LA
-92.7274856567383	33.0138282775879	16	LA
-92.0857772827148	33.002368927002	16	LA
-92.062858581543	33.002368927002	16	LA
-91.4669799804688	33.002368927002	16	LA
-91.4440612792969	33.002368927002	16	LA
-91.2893676757812	33.002368927002	16	LA
-91.1919555664062	32.996639251709	16	LA
-91.2091522216797	32.9794540405273	16	LA
-91.2148818969727	32.9278831481934	16	LA
-91.2034225463867	32.9106979370117	16	LA
-91.1805038452149	32.8992347717285	16	LA
-91.146125793457	32.9164276123047	16	LA
-91.1289367675781	32.9450721740723	16	LA
-91.1117477416992	32.9565353393555	16	LA
-91.0773696899414	32.9393424987793	16	LA
-91.0888290405273	32.9221534729004	16	LA
-91.1060180664063	32.8877792358398	16	LA
-91.15185546875	32.8247528076172	16	LA
-91.157585144043	32.7961044311523	16	LA
-91.146125793457	32.7674560546875	16	LA
-91.1174774169922	32.7502670288086	16	LA
-91.0716400146484	32.7502670288086	16	LA
-91.0716400146484	32.7388076782227	16	LA
-91.0716400146484	32.7101631164551	16	LA
-91.0945587158203	32.7044296264648	16	LA
-91.1346664428711	32.6872444152832	16	LA
-91.146125793457	32.6700553894043	16	LA
-91.146125793457	32.6127548217773	16	LA
-91.1289367675781	32.6070289611816	16	LA
-91.1002883911133	32.6242179870606	16	LA
-91.0544509887695	32.6356735229492	16	LA
-91.0258102416992	32.6299476623535	16	LA
-91.0200805664063	32.6184883117676	16	LA
-91.0258102416992	32.5955696105957	16	LA
-91.0601806640625	32.5726509094238	16	LA
-91.06591796875	32.5611915588379	16	LA
-91.0372619628906	32.538272857666	16	LA
-91.0028839111328	32.5096244812012	16	LA
-91.0086135864258	32.4924354553223	16	LA
-91.0258102416992	32.4809799194336	16	LA
-91.0945587158203	32.5325431823731	16	LA
-91.1174774169922	32.5268173217773	16	LA
-91.1174774169922	32.5038986206055	16	LA
-91.1002883911133	32.4752464294434	16	LA
-91.0716400146484	32.4637908935547	16	LA
-91.0372619628906	32.4580612182617	16	LA
-91.0258102416992	32.4465980529785	16	LA
-91.0200805664063	32.3835716247559	16	LA
-90.9742431640625	32.3549270629883	16	LA
-90.9226684570313	32.3434677124023	16	LA
-90.9112091064453	32.3320083618164	16	LA
-90.9284057617188	32.3033599853516	16	LA
-90.9513168334961	32.2747116088867	16	LA
-90.962776184082	32.228874206543	16	LA
-90.9857025146484	32.22314453125	16	LA
-91.1002883911133	32.2174186706543	16	LA
-91.1174774169922	32.2174186706543	16	LA
-91.1403961181641	32.2174186706543	16	LA
-91.1690444946289	32.2116889953613	16	LA
-91.1747741699219	32.1658515930176	16	LA
-91.1690444946289	32.1486625671387	16	LA
-91.1232070922852	32.1314735412598	16	LA
-91.1002883911133	32.1257438659668	16	LA
-91.0258102416992	32.1658515930176	16	LA
-91.0143432617187	32.1944999694824	16	LA
-90.9857025146484	32.1887702941895	16	LA
-90.9570465087891	32.1715812683106	16	LA
-90.9742431640625	32.1486625671387	16	LA
-91.0028839111328	32.1314735412598	16	LA
-91.0200805664063	32.1085548400879	16	LA
-91.0429916381836	32.085636138916	16	LA
-91.06591796875	32.0741806030273	16	LA
-91.1117477416992	32.0741806030273	16	LA
-91.1289367675781	32.0741806030273	16	LA
-91.1289367675781	32.0627174377441	16	LA
-91.1117477416992	32.0455284118652	16	LA
-91.0945587158203	32.0168800354004	16	LA
-91.1117477416992	32.0054244995117	16	LA
-91.157585144043	31.9882354736328	16	LA
-91.1862335205078	31.9423980712891	16	LA
-91.2091522216797	31.9194793701172	16	LA
-91.2320709228516	31.8965606689453	16	LA
-91.23779296875	31.8793716430664	16	LA
-91.2320709228516	31.8621845245361	16	LA
-91.2263412475586	31.8449954986572	16	LA
-91.2721786499023	31.8449954986572	16	LA
-91.3065567016602	31.8564529418945	16	LA
-91.3294677734375	31.8449954986572	16	LA
-91.3466644287109	31.8392658233643	16	LA
-91.3523941040039	31.7991580963135	16	LA
-91.3294677734375	31.7876968383789	16	LA
-91.2836303710938	31.7762393951416	16	LA
-91.2664489746094	31.7590503692627	16	LA
-91.3180084228516	31.7475910186768	16	LA
-91.3638458251953	31.7475910186768	16	LA
-91.3867721557617	31.7246723175049	16	LA
-91.4039535522461	31.6960258483887	16	LA
-91.3982238769531	31.6616497039795	16	LA
-91.4096832275391	31.632999420166	16	LA
-91.4727172851562	31.6444568634033	16	LA
-91.4898986816406	31.632999420166	16	LA
-91.5013580322266	31.6158123016357	16	LA
-91.4898986816406	31.6043510437012	16	LA
-91.4326095581055	31.6043510437012	16	LA
-91.415412902832	31.5871620178223	16	LA
-91.415412902832	31.569974899292	16	LA
-91.4326095581055	31.5585174560547	16	LA
-91.5013580322266	31.5355987548828	16	LA
-91.5128173828125	31.4840297698975	16	LA
-91.4898986816406	31.4496536254883	16	LA
-91.4669799804688	31.4267349243164	16	LA
-91.4727172851562	31.3980865478516	16	LA
-91.5070877075195	31.4038162231445	16	LA
-91.5471954345703	31.4210052490234	16	LA
-91.5586547851563	31.3980865478516	16	LA
-91.5586547851563	31.3694400787354	16	LA
-91.5242767333984	31.3350601196289	16	LA
-91.5300064086914	31.2834949493408	16	LA
-91.5643844604492	31.2663078308105	16	LA
-91.610221862793	31.2663078308105	16	LA
-91.6331405639649	31.2663078308105	16	LA
-91.6274108886719	31.2433891296387	16	LA
-91.6044921875	31.2032814025879	16	LA
-91.610221862793	31.1746330261231	16	LA
-91.6159515380859	31.1459865570068	16	LA
-91.610221862793	31.1287956237793	16	LA
-91.5873031616211	31.0944194793701	16	LA
-91.5701141357422	31.0657730102539	16	LA
-91.6216812133789	31.0199356079102	16	LA
-91.6274108886719	31.0084743499756	16	LA
-91.610221862793	30.9970169067383	16	LA
-91.1862335205078	30.9970169067383	16	LA
-91.0601806640625	30.9970169067383	16	LA
-90.8539199829102	30.9970169067383	16	LA
-90.5674438476563	30.9970169067383	16	LA
-90.5617141723633	30.9970169067383	16	LA
-90.3497161865234	30.9970169067383	16	LA
-90.2695007324219	31.0027484893799	16	LA
-89.8397827148438	31.0027484893799	16	LA
-89.7538375854492	31.0027484893799	16	LA
-89.7309188842774	30.979829788208	16	LA
-89.7251892089844	30.9626407623291	16	LA
-89.7652969360352	30.8824234008789	16	LA
-89.7824859619141	30.8193988800049	16	LA
-89.805404663086	30.7792911529541	16	LA
-89.8225936889648	30.739185333252	16	LA
-89.8340530395508	30.7048072814941	16	LA
-89.8340530395508	30.670431137085	16	LA
-89.805404663086	30.6532440185547	16	LA
-89.788215637207	30.5558376312256	16	LA
-89.7710266113281	30.5386505126953	16	LA
-89.702278137207	30.4813556671143	16	LA
-89.6850814819336	30.4527053833008	16	LA
-89.6793518066406	30.4297866821289	16	LA
-89.6679000854492	30.4125995635986	16	LA
-89.6621704101563	30.3724918365479	16	LA
-89.6335144042969	30.3438453674316	16	LA
-89.6392440795898	30.2980079650879	16	LA
-89.6335144042969	30.286548614502	16	LA
-89.6106033325195	30.2407131195068	16	LA
-89.604866027832	30.2235221862793	16	LA
-89.5762252807617	30.2006072998047	16	LA
-89.5475692749024	30.1834144592285	16	LA
-89.5991363525391	30.1834144592285	16	LA
-89.6507034301758	30.1948757171631	16	LA
-89.7080078125	30.2063331604004	16	LA
-89.7767562866211	30.2235221862793	16	LA
-89.8168640136719	30.2464408874512	16	LA
-89.8512420654297	30.2464408874512	16	LA
-89.8913497924805	30.275089263916	16	LA
-89.9085388183594	30.2808208465576	16	LA
-89.9371871948242	30.2808208465576	16	LA
-89.977294921875	30.275089263916	16	LA
-89.9944839477539	30.2808208465576	16	LA
-90.0002059936523	30.3094673156738	16	LA
-90.0059356689453	30.3266544342041	16	LA
-90.0288619995117	30.3381156921387	16	LA
-90.0460433959961	30.3438453674316	16	LA
-90.0746994018555	30.3782234191895	16	LA
-90.0861511230469	30.3782234191895	16	LA
-90.1205368041992	30.3839530944824	16	LA
-90.1663665771484	30.4011421203613	16	LA
-90.2064743041992	30.4011421203613	16	LA
-90.24658203125	30.3954105377197	16	LA
-90.2695007324219	30.3724918365479	16	LA
-90.2981491088867	30.3381156921387	16	LA
-90.3153381347656	30.3266544342041	16	LA
-90.3382568359375	30.3209266662598	16	LA
-90.3439865112305	30.3151969909668	16	LA
-90.3497161865234	30.2980079650879	16	LA
-90.3497161865234	30.275089263916	16	LA
-90.3726272583008	30.2579021453857	16	LA
-90.4012832641602	30.2292518615723	16	LA
-90.424201965332	30.212064743042	16	LA
-90.435661315918	30.1834144592285	16	LA
-90.435661315918	30.1604995727539	16	LA
-90.424201965332	30.1433086395264	16	LA
-90.4184646606445	30.1146621704102	16	LA
-90.3955535888672	30.1032009124756	16	LA
-90.3611755371094	30.0860137939453	16	LA
-90.2981491088867	30.0802822113037	16	LA
-90.2637710571289	30.0688247680664	16	LA
-90.1434478759766	30.0516376495361	16	LA
-90.1205368041992	30.0516376495361	16	LA
-90.0918807983398	30.0516376495361	16	LA
-90.057502746582	30.0516376495361	16	LA
-90.0231323242188	30.0573673248291	16	LA
-89.983024597168	30.0688247680664	16	LA
-89.9543762207031	30.0917434692383	16	LA
-89.9199905395508	30.1146621704102	16	LA
-89.9142684936524	30.1318511962891	16	LA
-89.9028091430664	30.1604995727539	16	LA
-89.8856201171875	30.1719570159912	16	LA
-89.8684310913086	30.1719570159912	16	LA
-89.8512420654297	30.1604995727539	16	LA
-89.8455123901367	30.1318511962891	16	LA
-89.8225936889648	30.1261196136475	16	LA
-89.799674987793	30.1261196136475	16	LA
-89.788215637207	30.1261196136475	16	LA
-89.7710266113281	30.1547698974609	16	LA
-89.7652969360352	30.1719570159912	16	LA
-89.7423782348633	30.1719570159912	16	LA
-89.7366485595703	30.1719570159912	16	LA
-89.7423782348633	30.1433086395264	16	LA
-89.7423782348633	30.1318511962891	16	LA
-89.7309188842774	30.1261196136475	16	LA
-89.7137298583984	30.1547698974609	16	LA
-89.6850814819336	30.1662273406982	16	LA
-89.6679000854492	30.1719570159912	16	LA
-89.6507034301758	30.1662273406982	16	LA
-89.6507034301758	30.1547698974609	16	LA
-89.6793518066406	30.1318511962891	16	LA
-89.6850814819336	30.1089324951172	16	LA
-89.6850814819336	30.1032009124756	16	LA
-89.702278137207	30.0974750518799	16	LA
-89.7194595336914	30.0860137939453	16	LA
-89.7194595336914	30.0688247680664	16	LA
-89.7137298583984	30.0516376495361	16	LA
-89.7366485595703	30.0516376495361	16	LA
-89.7767562866211	30.0688247680664	16	LA
-89.805404663086	30.0630950927734	16	LA
-89.8283233642578	30.0516376495361	16	LA
-89.8455123901367	30.0115299224854	16	LA
-89.8512420654297	29.9886112213135	16	LA
-89.8397827148438	29.9714241027832	16	LA
-89.8225936889648	29.9599628448486	16	LA
-89.7767562866211	29.9485054016113	16	LA
-89.7423782348633	29.9370441436768	16	LA
-89.7194595336914	29.9198551177979	16	LA
-89.6908111572266	29.8797492980957	16	LA
-89.6507034301758	29.8797492980957	16	LA
-89.6277847290039	29.8912086486816	16	LA
-89.5991363525391	29.9141254425049	16	LA
-89.5876770019531	29.9542350769043	16	LA
-89.5876770019531	29.9886112213135	16	LA
-89.5704956054688	30.0229873657227	16	LA
-89.5418472290039	30.0459060668945	16	LA
-89.5074615478516	30.0573673248291	16	LA
-89.5017395019531	30.0860137939453	16	LA
-89.4845504760742	30.0860137939453	16	LA
-89.4559020996094	30.074556350708	16	LA
-89.3986053466797	30.0688247680664	16	LA
-89.3584976196289	30.0688247680664	16	LA
-89.3298492431641	30.0802822113037	16	LA
-89.2381744384766	30.1604995727539	16	LA
-89.2152633666992	30.1719570159912	16	LA
-89.1980667114258	30.1662273406982	16	LA
-89.1923370361328	30.1604995727539	16	LA
-89.2209854125977	30.1261196136475	16	LA
-89.2267150878906	30.1089324951172	16	LA
-89.2209854125977	30.0974750518799	16	LA
-89.1808776855469	30.0917434692383	16	LA
-89.1751480102539	30.0802822113037	16	LA
-89.1980667114258	30.0573673248291	16	LA
-89.2209854125977	30.0287189483643	16	LA
-89.2209854125977	30.0058002471924	16	LA
-89.2095336914063	29.9828815460205	16	LA
-89.2152633666992	29.9542350769043	16	LA
-89.1751480102539	29.9485054016113	16	LA
-89.1636962890625	29.9370441436768	16	LA
-89.1751480102539	29.9141254425049	16	LA
-89.2095336914063	29.9026679992676	16	LA
-89.25537109375	29.8912086486816	16	LA
-89.2840118408203	29.8797492980957	16	LA
-89.3012008666992	29.8568305969238	16	LA
-89.3012008666992	29.822452545166	16	LA
-89.3183898925781	29.8109931945801	16	LA
-89.3871459960938	29.8109931945801	16	LA
-89.4043350219727	29.8052654266357	16	LA
-89.4387130737305	29.759428024292	16	LA
-89.4444427490234	29.7365093231201	16	LA
-89.4387130737305	29.7021331787109	16	LA
-89.4559020996094	29.6906719207764	16	LA
-89.4730911254883	29.684944152832	16	LA
-89.518928527832	29.6906719207764	16	LA
-89.5418472290039	29.6792144775391	16	LA
-89.5475692749024	29.6505641937256	16	LA
-89.5647659301758	29.6448383331299	16	LA
-89.5991363525391	29.6391067504883	16	LA
-89.6163330078125	29.6276454925537	16	LA
-89.6220626831055	29.6104583740234	16	LA
-89.604866027832	29.5760822296143	16	LA
-89.604866027832	29.5474319458008	16	LA
-89.5934066772461	29.5245132446289	16	LA
-89.5704956054688	29.5073261260986	16	LA
-89.5532989501953	29.4729499816895	16	LA
-89.524658203125	29.4557609558106	16	LA
-89.5361175537109	29.4213809967041	16	LA
-89.518928527832	29.4041938781738	16	LA
-89.4788208007813	29.4099235534668	16	LA
-89.4501724243164	29.4099235534668	16	LA
-89.4329833984375	29.3984661102295	16	LA
-89.4157943725586	29.3984661102295	16	LA
-89.3871459960938	29.3927364349365	16	LA
-89.335578918457	29.3583564758301	16	LA
-89.335578918457	29.3354396820068	16	LA
-89.34130859375	29.312520980835	16	LA
-89.335578918457	29.301061630249	16	LA
-89.3241195678711	29.301061630249	16	LA
-89.2668228149414	29.312520980835	16	LA
-89.249641418457	29.2896022796631	16	LA
-89.2267150878906	29.301061630249	16	LA
-89.2209854125977	29.306791305542	16	LA
-89.2095336914063	29.301061630249	16	LA
-89.2038040161133	29.2666835784912	16	LA
-89.1751480102539	29.2666835784912	16	LA
-89.1579666137695	29.2265777587891	16	LA
-89.1121292114258	29.2208461761475	16	LA
-89.072021484375	29.2208461761475	16	LA
-89.0376434326172	29.2208461761475	16	LA
-89.0261840820313	29.2036590576172	16	LA
-89.0319137573242	29.1864700317383	16	LA
-89.072021484375	29.1750087738037	16	LA
-89.0433731079102	29.1463642120361	16	LA
-89.0376434326172	29.1291751861572	16	LA
-89.066291809082	29.1005268096924	16	LA
-89.0834808349609	29.1005268096924	16	LA
-89.1121292114258	29.1177139282227	16	LA
-89.1407699584961	29.1177139282227	16	LA
-89.1579666137695	29.1119842529297	16	LA
-89.1694259643555	29.0718765258789	16	LA
-89.1636962890625	29.0546894073486	16	LA
-89.152229309082	29.0260429382324	16	LA
-89.1636962890625	29.0145816802979	16	LA
-89.1808776855469	29.0145816802979	16	LA
-89.2095336914063	29.0375003814697	16	LA
-89.2381744384766	29.1005268096924	16	LA
-89.25537109375	29.1005268096924	16	LA
-89.2782821655274	29.0947952270508	16	LA
-89.3298492431641	29.0145816802979	16	LA
-89.3527679443359	28.9973945617676	16	LA
-89.3756866455078	28.9802055358887	16	LA
-89.3986053466797	28.9802055358887	16	LA
-89.4100646972656	28.9973945617676	16	LA
-89.4043350219727	29.0145816802979	16	LA
-89.3756866455078	29.0375003814697	16	LA
-89.3527679443359	29.0546894073486	16	LA
-89.34130859375	29.0718765258789	16	LA
-89.335578918457	29.1119842529297	16	LA
-89.3584976196289	29.1291751861572	16	LA
-89.3871459960938	29.1406326293945	16	LA
-89.4100646972656	29.1635513305664	16	LA
-89.4444427490234	29.1750087738037	16	LA
-89.4501724243164	29.2036590576172	16	LA
-89.4788208007813	29.2437648773193	16	LA
-89.4960098266602	29.2666835784912	16	LA
-89.5131912231445	29.2666835784912	16	LA
-89.530387878418	29.2437648773193	16	LA
-89.5590286254883	29.2552242279053	16	LA
-89.5876770019531	29.2724151611328	16	LA
-89.6277847290039	29.2781429290772	16	LA
-89.6449737548828	29.2896022796631	16	LA
-89.6621704101563	29.3411674499512	16	LA
-89.6793518066406	29.3297100067139	16	LA
-89.6908111572266	29.3239803314209	16	LA
-89.7652969360352	29.3297100067139	16	LA
-89.8225936889648	29.3411674499512	16	LA
-89.8397827148438	29.3755474090576	16	LA
-89.8455123901367	29.4500312805176	16	LA
-89.8512420654297	29.4614887237549	16	LA
-89.8627014160156	29.4672183990479	16	LA
-89.8970794677734	29.4614887237549	16	LA
-89.9314575195313	29.4786796569824	16	LA
-89.9658279418945	29.4786796569824	16	LA
-89.9944839477539	29.4786796569824	16	LA
-90.0345916748047	29.5073261260986	16	LA
-90.0517730712891	29.4786796569824	16	LA
-90.0345916748047	29.4672183990479	16	LA
-90.0288619995117	29.4385738372803	16	LA
-90.0517730712891	29.4213809967041	16	LA
-90.0517730712891	29.4041938781738	16	LA
-90.0345916748047	29.381275177002	16	LA
-90.0288619995117	29.3583564758301	16	LA
-90.0632400512695	29.3468990325928	16	LA
-90.0746994018555	29.3297100067139	16	LA
-90.0746994018555	29.306791305542	16	LA
-90.0689697265625	29.2896022796631	16	LA
-90.0231323242188	29.2552242279053	16	LA
-90.0174026489258	29.2437648773193	16	LA
-90.0231323242188	29.2380352020264	16	LA
-90.0804214477539	29.1864700317383	16	LA
-90.1090774536133	29.1750087738037	16	LA
-90.1778259277344	29.1177139282227	16	LA
-90.2293930053711	29.1005268096924	16	LA
-90.24658203125	29.1005268096924	16	LA
-90.2637710571289	29.1864700317383	16	LA
-90.2809600830078	29.2093887329102	16	LA
-90.3096084594727	29.2265777587891	16	LA
-90.3267974853516	29.2896022796631	16	LA
-90.3439865112305	29.306791305542	16	LA
-90.3669052124024	29.2953338623047	16	LA
-90.4012832641602	29.2437648773193	16	LA
-90.4184646606445	29.2151165008545	16	LA
-90.429931640625	29.2093887329102	16	LA
-90.4700393676758	29.2208461761475	16	LA
-90.4757690429688	29.2781429290772	16	LA
-90.4986801147461	29.306791305542	16	LA
-90.5445175170899	29.312520980835	16	LA
-90.5559768676758	29.312520980835	16	LA
-90.5788955688477	29.3297100067139	16	LA
-90.5903549194336	29.3182487487793	16	LA
-90.5788955688477	29.301061630249	16	LA
-90.5846252441406	29.2781429290772	16	LA
-90.5731735229492	29.2666835784912	16	LA
-90.5674438476563	29.2437648773193	16	LA
-90.5731735229492	29.2437648773193	16	LA
-90.6247329711914	29.2265777587891	16	LA
-90.6648406982422	29.1979274749756	16	LA
-90.6763000488281	29.1807403564453	16	LA
-90.6820297241211	29.1406326293945	16	LA
-90.7221374511719	29.1406326293945	16	LA
-90.7565155029297	29.1291751861572	16	LA
-90.8138122558594	29.1062564849854	16	LA
-90.8539199829102	29.1234455108643	16	LA
-90.9226684570313	29.1750087738037	16	LA
-90.9570465087891	29.2036590576172	16	LA
-90.9857025146484	29.2093887329102	16	LA
-91.0372619628906	29.2093887329102	16	LA
-91.0544509887695	29.2208461761475	16	LA
-91.0716400146484	29.2208461761475	16	LA
-91.1117477416992	29.2265777587891	16	LA
-91.1289367675781	29.2609539031982	16	LA
-91.1289367675781	29.301061630249	16	LA
-91.1403961181641	29.3526287078857	16	LA
-91.157585144043	29.3755474090576	16	LA
-91.1690444946289	29.3927364349365	16	LA
-91.2034225463867	29.3984661102295	16	LA
-91.2206115722656	29.4099235534668	16	LA
-91.2263412475586	29.4385738372803	16	LA
-91.23779296875	29.4500312805176	16	LA
-91.2779006958008	29.4557609558106	16	LA
-91.2893676757812	29.4729499816895	16	LA
-91.2893676757812	29.5015983581543	16	LA
-91.3237380981445	29.5015983581543	16	LA
-91.3466644287109	29.5073261260986	16	LA
-91.3810424804688	29.5302448272705	16	LA
-91.3982238769531	29.5302448272705	16	LA
-91.421142578125	29.5359745025635	16	LA
-91.4383392333984	29.5474319458008	16	LA
-91.4440612792969	29.5646209716797	16	LA
-91.4612503051758	29.5646209716797	16	LA
-91.5357360839844	29.5359745025635	16	LA
-91.5529251098633	29.5474319458008	16	LA
-91.5471954345703	29.5588932037354	16	LA
-91.5357360839844	29.5818119049072	16	LA
-91.5357360839844	29.6047306060791	16	LA
-91.5586547851563	29.6391067504883	16	LA
-91.5701141357422	29.6505641937256	16	LA
-91.6044921875	29.6505641937256	16	LA
-91.6331405639649	29.6448383331299	16	LA
-91.6503295898437	29.6448383331299	16	LA
-91.6617889404297	29.6505641937256	16	LA
-91.6503295898437	29.6792144775391	16	LA
-91.6388702392578	29.7021331787109	16	LA
-91.6388702392578	29.7193202972412	16	LA
-91.6331405639649	29.7365093231201	16	LA
-91.6159515380859	29.7536964416504	16	LA
-91.598762512207	29.759428024292	16	LA
-91.598762512207	29.765157699585	16	LA
-91.6159515380859	29.7766151428223	16	LA
-91.6503295898437	29.7766151428223	16	LA
-91.7133560180664	29.765157699585	16	LA
-91.7649230957031	29.765157699585	16	LA
-91.8222122192383	29.7536964416504	16	LA
-91.8565902709961	29.7422389984131	16	LA
-91.873779296875	29.7422389984131	16	LA
-91.8795166015625	29.7536964416504	16	LA
-91.8795166015625	29.765157699585	16	LA
-91.8795166015625	29.7995338439941	16	LA
-91.8508605957031	29.816722869873	16	LA
-91.8508605957031	29.833911895752	16	LA
-91.8565902709961	29.8511028289795	16	LA
-91.8795166015625	29.8511028289795	16	LA
-91.9024276733398	29.8453712463379	16	LA
-91.9368057250977	29.8396415710449	16	LA
-91.9654541015625	29.8511028289795	16	LA
-91.9826431274414	29.8511028289795	16	LA
-91.9941024780274	29.8396415710449	16	LA
-91.9941024780274	29.816722869873	16	LA
-92.0170211791992	29.7995338439941	16	LA
-92.1029663085938	29.765157699585	16	LA
-92.1373443603516	29.7422389984131	16	LA
-92.1488037109375	29.7479705810547	16	LA
-92.14306640625	29.765157699585	16	LA
-92.1488037109375	29.7766151428223	16	LA
-92.2003707885742	29.765157699585	16	LA
-92.2118301391602	29.7536964416504	16	LA
-92.1946411132813	29.7250518798828	16	LA
-92.1717224121094	29.7078590393066	16	LA
-92.1373443603516	29.7078590393066	16	LA
-92.1258850097656	29.7078590393066	16	LA
-92.1316146850586	29.6964015960693	16	LA
-92.1316146850586	29.6734828948975	16	LA
-92.1258850097656	29.6505641937256	16	LA
-92.0972290039063	29.6448383331299	16	LA
-92.0685882568359	29.6448383331299	16	LA
-92.0456695556641	29.6391067504883	16	LA
-92.0456695556641	29.6333770751953	16	LA
-92.0685882568359	29.621919631958	16	LA
-92.0743179321289	29.6047306060791	16	LA
-92.2118301391602	29.5932693481445	16	LA
-92.246208190918	29.5818119049072	16	LA
