x	xend	y	yend
-86.2311	-86.1378	32.5989	32.6544
-85.5888	-85.3433	34.5256	34.5678
-87.2864	-86.7931	33.7336	33.8532
-86.1085	-85.7752	34.3181	34.4558
-86.5065	-86.4153	32.4281	32.4615
-86.4146	-86.1085	34.1917	34.3181
-85.5888	-85.5183	34.5256	34.5474
-86.0659	-86.0417	33.1121	33.1252
-85.7105	-85.9602	34.3439	34.2203
-87.4231	-87.422	32.6267	32.6274
-86.867	-86.823	33.2391	33.2538
-86.4988	-86.4831	34.3477	34.3514
-86.5751	-86.5469	34.1558	34.1643
-86.6398	-86.556	34.7	34.76
-87.6769	-87.5778	33.6024	33.6494
-85.7816	-85.6386	34.6854	34.7586
-88.1022	-88.0842	33.553	33.566
-85.958	-85.9223	34.583	34.5944
-85.8542	-85.5602	34.624	34.7436
-87.6088	-87.4076	34.1786	34.2318
-87.5386	-87.474	33.6794	33.7182
-85.8542	-85.4848	34.624	34.75
-86.8062	-86.7213	34.1036	34.1481
-88.1535	-88.1333	30.6706	30.6717
-88.2842	-88.2842	32.3645	32.3645
-87.5688	-87.5603	30.526	30.5497
-87.8399	-87.7636	32.5248	32.6236
-86.6814	-86.6351	32.8472	32.8553
-87.085	-87.037	34.36	34.372
-87.8591	-87.7683	33.9491	34.0201
-87.5461	-87.4912	32.7628	32.8335
-87.1943	-87.176	34.649	34.6495
-86.0359	-86.0359	31.2893	31.2893
-86.8463	-86.8418	34.6431	34.645
-88.0412	-88.04	31.1683	31.1696
-86.5937	-86.592	34.0884	34.091
-86.124	-86.1085	34.2692	34.2693
-86.7093	-86.6423	33.6096	33.6352
-86.0671	-85.9995	34.3474	34.3798
-111.665	-111.566	34.9404	35.1735
-112.055	-111.982	34.1358	34.2215
-109.85	-109.841	36.15	36.1593
-111.877	-111.779	34.9976	35.4866
-109.62	-109.62	36.26	36.26
-112.827	-112.808	33.4033	33.4423
-111.001	-111.001	35.9342	35.9342
-111.871	-111.772	34.9863	35.4738
-111.927	-111.861	34.9824	35.2455
-113.974	-113.982	35.2023	35.1859
-111.876	-111.867	34.981	35.0205
-111.29	-111.208	34.483	34.675
-92.6096	-92.59	36.4877	36.5
-94.0429	-93.8847	33.2003	33.2618
-94.5374	-94.2819	36.0176	36.1979
-92.6561	-92.5893	34.5898	34.6592
-91.9072	-91.7384	35.2398	35.3731
-92.765	-92.5049	35.4173	35.6205
-93.4399	-93.3962	36.4794	36.5121
-91.7018	-91.6833	35.4438	35.4832
-91.53	-91.5261	35.6273	35.6401
-92.6096	-92.3761	36.4877	36.5909
-93.537	-93.537	33.643	33.646
-91.2711	-91.1581	35.446	35.5099
-93.4399	-93.4131	36.4794	36.4988
-92.4557	-92.4437	34.6958	34.7008
-93.6997	-93.6663	33.912	33.9323
-92.1422	-92.1192	35.3969	35.4429
-92.6427	-92.4603	35.3549	35.4351
-92.5692	-92.5465	34.0703	34.0897
-91.6415	-91.6367	34.6438	34.6408
-94.037	-94.008	34.114	34.126
-94.3553	-94.3553	36.1205	36.1205
-92.3951	-92.2839	35.7114	35.7999
-90.1086	-90.0896	35.8582	35.8849
-92.4234	-92.2257	34.4668	34.6696
-92.5105	-92.4747	34.3929	34.4203
-93.388	-93.359	33.859	33.862
-90.4266	-90.4262	35.7506	35.7508
-93.97	-93.9559	34.071	34.0724
-92.3858	-92.3564	33.3128	33.3454
-94.355	-94.355	35.0405	35.0405
