x	xend	y	yend
-85.18	-84.85	38.12	38.2
-83.33	-83.2	38.58	38.68
-87.53	-87.23	37.72	37.87
-83.8	-83.63	38.4	38.5
-84.23	-84.07	37.98	38.07
-83.33	-83.23	38.58	38.65
-84.08	-83.95	37.9	37.88
-90.72	-90.72	29.6	29.6
-90.33	-90.33	30.08	30.08
-92.72	-92.63	32.95	32.98
-91.57	-91.57	29.87	29.87
-91.27	-91.18	32.42	32.47
-91.18	-91.18	32.55	32.55
-92.75	-92.47	32.55	32.58
-92.32	-92.32	32.52	32.52
-89.75	-89.75	30.38	30.38
-93.52	-93.52	32.57	32.57
-93.07	-93.07	32.53	32.53
-92.13	-92.08	29.78	29.87
-92.47	-92.4	31.28	31.33
-94.03	-93.9	32.22	32.23
-90.1	-89.9	30.97	30.97
-94.03	-93.9	32.22	32.23
-93.38	-92.92	32.63	32.67
-93.78	-93.78	32.28	32.28
-93.35	-93.35	31.97	31.97
-93	-93	32.5	32.5
-93.37	-93.37	31.97	31.97
-83.83	-83.6	43.32	43.25
-84.05	-83.85	44.23	44.3
-82.83	-82.72	43.38	43.38
-83.93	-83.93	41.82	41.82
-83.93	-83.93	43.88	43.88
-83.88	-83.85	42.45	42.48
-84.18	-84.18	44.9	44.9
-85.42	-85.38	42.52	42.55
-83.25	-83.13	43.35	43.37
-84	-84	42.15	42.15
-84.3	-83.97	43.32	43.42
-84.37	-84.1	42.35	42.42
-84.63	-84.5	43.22	43.25
-96.47	-96.17	46.02	46.07
-92.08	-91.82	43.97	44.33
-92.08	-91.9	43.97	44.22
-91.47	-91.42	43.88	43.97
-92.48	-92.3	44.72	44.82
-92.52	-92.75	44.05	44.05
-96.12	-95.07	48.82	48.72
-91.47	-91.3	43.88	44.13
-93.28	-93.07	43.58	44.2
-89.72	-89.6	31.48	31.52
-89.25	-89.1	31.28	31.42
-91.03	-91.03	32.03	32.03
-89.45	-89.45	34.77	34.77
-89.52	-88.83	32.72	32.7
-89.38	-89.15	30.27	30.35
-88.53	-88.53	30.38	30.38
-89.17	-89.05	32.25	32.38
-91.95	-91.75	38.08	38.12
-91.67	-91.67	38.28	38.28
-91.42	-91.42	38.1	38.1
-91.98	-91.68	36.9	37
-94.58	-94.33	37.5	37.95
-93	-92.92	39.48	39.57
-92.2	-92.08	37.13	37.27
-91.08	-90.97	36.77	36.95
-90.6	-90.43	37.38	37.57
-93.15	-92.93	37.03	37.25
-92.58	-92.3	36.78	36.95
-93.27	-93.27	38.47	38.47
-94.32	-94.27	38.42	38.45
-92.18	-92.18	38.83	38.83
-93.25	-93.08	39.2	39.33
-91.2	-91.13	38.78	38.8
-92.33	-92.17	36.97	37.4
-91.35	-91.18	36.13	36.3
-92.07	-92.02	36.82	36.9
-91.52	-90.98	36.5	37.08
-91.28	-90.97	36.5	36.95
-94.62	-94.5	37.33	37.35
-92.22	-91.85	36.57	36.75
-91.97	-91.58	38.83	39.03
-94.18	-94.12	39.05	39.13
-94.63	-93.7	37.55	38.05
-93.58	-93.37	38.08	38.25
-92.57	-92.48	38.62	38.62
-92.98	-92.9	38.3	38.33
-111.92	-111.92	48.9	48.9
-97.97	-97.97	40.35	40.35
-102.1	-102.1	41.32	41.32
-99.28	-99.28	40.22	40.22
-98.25	-98.25	40.02	40.02
-98.18	-98.18	40.2	40.2
-99.35	-99.35	40.12	40.12
-103.17	-103	42.7	42.6
-98.83	-98.83	41.02	41.07
-98.93	-98.93	42.22	42.22
-100.85	-100.85	41.05	41.05
-98.27	-98.13	40.73	40.85
-97.07	-96.87	41.57	41.62
-101.67	-101.67	40.3	40.3
-96.82	-96.82	40.95	40.95
-102.63	-102.63	42.28	42.28
-96.2	-96.12	40.5	40.53
-103	-103	42.6	42.6
-103.4	-103.4	42.53	42.53
-107.25	-107.25	33.13	33.13
-103.13	-103.13	32.7	32.7
-105.22	-105.22	35.6	35.6
-105.97	-105.97	32.9	32.9
-103.33	-103.33	34.18	34.18
-103.07	-103.07	34.47	34.47
-103.25	-103.25	32.8	32.8
-79.3	-79.23	42.12	42.1
-78.82	-78.75	35.53	35.58
-80.12	-80.12	35.22	35.22
-79.37	-79.28	35.17	35.23
-75.48	-75.48	35.68	35.68
-80.28	-80.28	36.22	36.22
-99.5	-99.37	46.65	46.68
-97.73	-97.62	46.28	46.38
-98.63	-98.63	47.37	47.37
-101.1	-100.87	48.17	48.2
-82.98	-82.93	39.45	39.47
-83.27	-83.22	39.93	39.95
-83.23	-83.2	38.65	38.68
-99.75	-99.75	35.62	35.78
-99.53	-99.53	34.52	34.52
-95.63	-95.57	34.22	34.28
-99.5	-99.55	34.63	34.7
-99.27	-99.27	34.68	34.68
-99.33	-99.33	34.65	34.65
-99.18	-98.97	34.38	34.45
-99.8	-99.8	36.17	36.17
-98	-98	35.53	35.53
-102.25	-102.25	36.82	36.82
-102.97	-102.97	36.93	36.93
-98.43	-98.43	35.1	35.1
-99.32	-99.25	34.62	34.68
-99.43	-99.43	34.77	34.77
-99.2	-99.2	36.42	36.42
-99.2	-99.2	35.52	35.52
-98.83	-98.38	36.22	36.33
-99.25	-99.35	35.13	35.2
-99.23	-99.2	34.97	35.07
-99.27	-99.35	34.7	34.82
-98.4	-98.4	34.63	34.63
-99.55	-99.55	35.22	35.22
-94.53	-94.48	33.65	33.63
-99.3	-99.3	34.78	34.78
-101.23	-101.23	36.62	36.62
-98.6	-98.6	35.12	35.12
-99.35	-99.35	34.6	34.6
-99.73	-99.73	34.78	34.78
-101	-100.52	36.6	36.82
-96.07	-96.07	35.73	35.73
-95.95	-95.7	34.07	34.07
-96.33	-96.33	34.87	34.87
-101.78	-101.78	36.53	36.53
-96.4	-96.4	35.62	35.62
-97.87	-97.87	35.8	35.8
-99.22	-99.22	35.35	35.35
-95.32	-95.32	35.97	35.97
-96.07	-95.68	34.38	34.33
-96.13	-96.13	34.38	34.38
-96.43	-96.43	35.08	35.08
-95.12	-95.12	35.25	35.25
-95.87	-95.73	35.63	35.65
-99.28	-99.28	36.02	36.02
-98.1	-98.1	34.37	34.37
-99.83	-99.83	36.13	36.13
-94.9	-94.9	35.7	35.7
-95.85	-95.67	36.82	36.92
-99.9	-99.9	34.68	34.68
-94.7	-94.6	34.52	34.55
-96.7	-96.58	34.8	34.85
-95.57	-94.57	34.13	34
-96.02	-95.97	36.73	36.77
-95.62	-95.62	36.87	36.87
-96.15	-96.1	34.33	34.4
-100.48	-100.4	36.63	36.65
-99.92	-99.92	34.87	34.87
-98.57	-98.57	34.45	34.45
-98.42	-98.42	34.6	34.67
-95.93	-95.93	36.88	36.88
-96.32	-96.32	36.67	36.67
-96.32	-96.32	36.55	36.55
-96.22	-96.22	34.47	34.47
-95.8	-95.75	34.27	34.27
-97.42	-97.42	36.02	36.02
-99.13	-99.13	34.97	34.97
-99.63	-99.6	35.95	36
-99.02	-98.87	34.88	34.92
-99.02	-98.87	34.88	34.92
-98.75	-98.75	36.5	36.5
-76.4	-76.35	41.2	41.25
-81	-81	33.35	33.35
-81.12	-81.07	32.88	32.92
-80.13	-80.13	34.43	34.43
-79.97	-79.97	34.82	34.82
-79.23	-79.08	34.18	34.2
-100.48	-100.48	44.35	44.35
-100.13	-100.13	43.9	43.9
-98.95	-98.95	43.67	43.67
-101.9	-101.9	44.72	44.72
-100.13	-100.13	43.9	43.9
-99.95	-99.95	43.42	43.42
-100.48	-100.48	44.35	44.35
-103.95	-103.8	43.15	43.2
-100.47	-100.47	44	44
-100.42	-100.42	44.43	44.43
-96.67	-96.67	43.65	43.65
-101.33	-101.33	43.83	43.83
-100.13	-100.13	43.9	43.9
-103.07	-103.07	44.15	44.15
-101.75	-101.75	43.17	43.17
-98.55	-98.55	43.15	43.15
-97.63	-97.63	44.88	44.88
-101.02	-101.02	43.33	43.33
-100.13	-100.13	43.9	43.9
-103.83	-103.83	43.43	43.43
-98.1	-98.1	44.88	44.88
-99.3	-99.3	44.03	44.03
-98.3	-98.3	43.08	43.08
-98.42	-98.42	45.47	45.47
-101.4	-101.4	43.35	43.35
-97.38	-97.38	43.98	43.98
-98.98	-98.98	43.7	43.7
-101.48	-101.48	43.48	43.48
-101.07	-101.07	43.35	43.35
-103.67	-103.67	43.02	43.02
-99.27	-99.27	43.87	43.87
-89.07	-88.9	36.22	36.37
-89.38	-89.25	36.03	36.03
-99.57	-99.57	34.13	34.13
-97.98	-97.93	32.7	32.78
-101.73	-101.73	33.22	33.22
-97.05	-96.97	32.95	33
-102.75	-102.67	32.42	32.75
-100.72	-100.43	34.65	34.57
-104.53	-104.53	31.97	31.72
-101.2	-101	36.2	36.2
-101.2	-101.2	35.57	35.57
-101.23	-101.23	34.08	34.08
-99.92	-99.75	32.07	32.12
-101.38	-101.25	31.83	31.83
-98.9	-98.9	33.73	33.73
-94.75	-94.68	31.67	31.67
-94.9	-94.9	31.47	31.47
-101.07	-101.07	35.47	35.47
-100.3	-100.3	36.27	36.27
-95.25	-95.17	33.85	33.85
-100.85	-100.85	32.5	32.5
-100.62	-100.62	32.37	32.37
-97.15	-97.15	32.82	32.82
-97.75	-97.65	29.4	29.42
-100.95	-100.95	32.67	32.67
-94.73	-94.67	33.5	33.5
-96.63	-96.63	32.1	32.1
-101.42	-101.42	33.72	33.72
-98.18	-98.18	32.25	32.25
-99.42	-99.3	34.13	34.23
-94.05	-93.95	30.5	30.62
-94.28	-94.28	32.23	32.23
-94.6	-94.48	33	33.05
-95.73	-95.73	33.62	33.62
-98.58	-98.58	32.48	32.48
-96.1	-96.07	33.65	33.73
-101.25	-101.25	33.67	33.67
-102.13	-102.13	32	32
-94.13	-94.07	33.15	33.3
-98.23	-98.08	32.48	32.55
-98	-97.78	32.7	32.97
-102.28	-102.28	33.92	33.92
-99.97	-99.9	33	32.93
-99.75	-99.67	32.92	32.83
-95.13	-95.08	31.07	31.03
-95.35	-95.1	33.55	33.57
-101.82	-101.82	35.68	35.68
-100.92	-100.85	29.37	29.37
-98.53	-98.42	32.1	32.25
-101.7	-101.7	36.47	36.47
-101.87	-101.87	33.62	33.62
-98.65	-98.65	32.87	32.87
-94.38	-94.38	29.78	29.78
-99.62	-99.62	31.13	31.13
-97.02	-97.02	32.95	32.95
-102.07	-102.07	35.18	35.18
-100.73	-100.73	34.65	34.65
-100.78	-100.42	29.4	29.35
-97.83	-97.68	32.6	32.67
-98.57	-98.6	31.53	31.7
-94	-93.92	30.58	30.65
-99.4	-99.12	33.93	34.07
-100.88	-100.83	35.55	35.62
-101.65	-101.65	33.9	33.9
-101.5	-101.5	33.07	33.07
-101.37	-101.37	35.38	35.38
-95.38	-95.38	33.67	33.67
-97.8	-97.8	30.52	30.52
-100.82	-100.82	34.72	34.72
-101.73	-101	36.02	36.58
-102.37	-102.37	33.18	33.18
-99.82	-99.82	32.28	32.28
-100.15	-99.55	31.87	32.15
-99.15	-99.08	32.12	32.15
-102.17	-102.17	33.82	33.82
-101.18	-101.18	35.47	35.47
-100.6	-100.6	35.23	35.23
-99.62	-99.62	31.13	31.13
-100.45	-100.45	33	33
-102.13	-102.13	35.1	35.1
-94.13	-93.9	33.15	33.47
-100.77	-100.77	31.27	31.27
-98.43	-98.45	31.68	31.77
-97.93	-97.92	32.3	32.38
-99.23	-99.15	33.15	33.32
-93.93	-93.9	30.65	30.68
-100.75	-100.65	35.58	35.58
-101.73	-100.52	36.02	36.82
-100.87	-100.52	32.17	32.47
-101.38	-101.35	35.67	35.7
-102.52	-102.52	31.85	31.85
-96.47	-96.48	33.53	33.48
-101.75	-101.75	32.22	32.22
-101.17	-100.88	29.65	29.47
-100.92	-100.8	29.37	29.37
-102.08	-102.12	35.15	35.28
-95.03	-94.08	33.63	33.63
-100.9	-100.9	29.37	29.37
-95.03	-94.53	33.63	33.63
-101.87	-101.87	33.57	33.57
-101	-101	31.93	31.93
-99.83	-99.7	31.83	31.75
-100.88	-100.88	32.4	32.4
-95.22	-95.12	33.63	33.68
-96.28	-95.7	33.63	33.63
-99.67	-99.63	31.83	31.85
-94.27	-94.27	31.73	31.73
-98.1	-98.07	32.08	32.12
-98.98	-98.98	32.28	32.28
-100.2	-100.2	34.4	34.4
-100.85	-100.85	32.32	32.32
-95.63	-95.23	33.65	33.68
-95.45	-95.45	32.95	32.95
-98.68	-98.73	31.83	32.05
-98.53	-98.47	30.32	30.33
-101.17	-101.15	34.47	34.57
-98.57	-98.57	31.78	31.78
-98.68	-98.68	31.87	31.93
-100.93	-100.93	34.13	34.13
-101.17	-101.17	34.57	34.62
-98.47	-98.47	31.8	31.97
-112.88	-112.88	38.5	38.5
-113.02	-113.02	38.77	38.77
-71.88	-71.88	44.25	44.25
-118.28	-118.28	46.68	46.68
-119.5	-119.5	48.43	48.43
-90	-89.6	44.2	44.5
-91.5	-91.42	44.77	44.82
-91.9	-91.82	44.22	44.33
-91.55	-91.45	44.8	44.83
-91.2	-91.13	45.37	45.53
-88.97	-88.97	43.27	43.27
-91.42	-91.3	43.98	44.13
-91.63	-91.47	44.9	44.98
-88.58	-88.47	44.37	44.45
-89.1	-89.1	43.55	43.55
-105.43	-105.32	42.73	42.77
-106.38	-106.25	42.77	42.8
-105.63	-105.5	42.58	42.58
-105.42	-105.42	42.75	42.75
-107.25	-107.25	41.9	41.9
-106.57	-106.57	41.77	41.77
-107.7	-107.7	41.78	41.78
-105.77	-105.57	44.13	44.2
-105.58	-105.58	44.23	44.23
