x	xend	y	yend
-86.85	-86.85	34.67	34.67
-86.5	-86.47	34.37	34.35
-87.93	-87.9	34.33	34.37
-85.65	-85.65	34.4	34.4
-86.95	-86.93	34.62	34.62
-86.82	-86.78	33.65	33.63
-86.37	-86.23	31.2	31.39
-86.05	-86.01	31.44	31.47
-86.77	-86.77	34.23	34.23
-87.77	-87.75	31.07	31.08
-88.08	-87.88	34.13	34.22
-85.99	-86	32.43	32.45
-86.67	-86.62	33.58	33.6
-87.03	-87.05	34.38	34.45
-87.47	-87.47	34.45	34.45
-86.52	-86.5	34.98	35
-86.3	-86.39	32.14	32.2
-87.68	-87.66	30.97	30.98
-86	-86	33.77	33.77
-85.33	-85.28	31.39	31.42
-86.24	-86.09	32.33	32.41
-87.13	-87.13	34.57	34.57
-87.67	-87.58	34.62	34.65
-87.43	-87.4	34.58	34.58
-85.83	-85.83	32.61	32.61
-88.29	-88.2	31.49	31.56
-85.4	-85.4	32.91	32.92
-85.84	-85.64	31.61	31.84
-87.65	-87.62	32.68	32.71
-85.98	-85.94	32.62	32.69
-86.52	-86.5	34.98	35.02
-87.58	-87.54	32.81	32.87
-86.52	-86.52	34.92	34.92
-85.54	-85.54	31.97	31.97
-86.68	-86.67	33.83	33.85
-87.63	-87.57	34.22	34.25
-86.52	-86.47	33.92	33.95
-87.71	-87.58	32.67	32.78
-87.87	-87.84	32.48	32.53
-86.37	-86.37	33.28	33.27
-87.7	-87.52	34.67	34.7
-87.75	-87.65	34.7	34.73
-87.62	-87.6	34.87	34.87
-86.62	-86.62	33.88	33.88
-87.1	-87.08	34.88	34.88
-86.5	-86.5	34.33	34.33
-87.85	-87.85	31.9	31.9
-86.23	-86.22	34.23	34.27
-87.97	-87.97	34.75	34.75
-87.83	-87.8	32.33	32.3
-85.78	-85.77	31.3	31.32
-85.45	-85.28	32	32.02
-85.27	-85.27	31.4	31.4
-87.62	-87.62	33.57	33.57
-87.12	-87.12	31.43	31.43
-87.12	-87.02	34.9	34.9
-86.82	-86.82	33.97	33.97
-87.08	-87.08	34.9	34.9
-88.18	-88.18	33.85	33.85
-86.8	-86.8	34.02	34
-87.17	-87.17	31.6	31.6
-87.73	-87.7	33.52	33.45
-87.25	-87.25	31.63	31.63
-87.17	-87.15	33.93	33.95
-86.95	-86.95	33.92	33.92
-87.78	-87.68	33.88	33.9
-87.83	-87.83	33.9	33.9
-88	-87.97	33.57	33.58
-86.85	-86.85	33.95	33.95
-86.82	-86.82	33.97	33.97
-114.23	-114.23	32.92	32.92
-111.83	-111.84	35.07	35.2
-109.13	-109.13	33.85	33.85
-110.97	-110.97	35.28	35.28
-112.15	-112.15	34.2	34.2
-111.12	-111.12	32.42	32.42
-94.57	-94.27	36.27	36.33
-90.97	-89.65	36.22	36.18
-94.23	-94.07	36.35	36.38
-90.97	-90.18	36.22	36.18
-92.68	-92.62	33.98	33.98
-93.62	-93.53	36.48	36.48
-91.05	-90.4	35.22	35.23
-93.13	-93.12	36.05	36.07
-92.25	-92.17	36	36.05
-91.8	-91.75	35.27	35.32
-91.38	-91.2	36.22	36.23
-93.62	-93.45	36.48	36.53
-92.53	-92.53	36.02	36.03
-92.55	-92.55	36.1	36.1
-91.97	-91.95	36.3	36.32
-94.37	-94.33	34.33	34.33
-91.15	-91.05	35.2	35.25
-91.77	-91.7	36.15	36.17
-91.86	-91.63	36.38	36.4
-91.73	-91.57	36.12	36.15
-93.63	-93.55	34.23	34.3
-93.35	-93.1	35.12	35.22
-91.55	-91.28	36.35	36.53
-92.07	-92.05	34.65	34.67
-94.18	-94.15	33.95	33.95
-93.93	-93.75	34.03	34.17
-120.53	-120.53	37.32	37.32
-117.3	-117.3	33.05	33.05
-120.47	-120.47	37.28	37.3
-120.63	-120.63	37.33	37.35
-120.45	-120.45	34.63	34.63
-116.93	-116.87	33.1	33.1
-117.15	-117.15	33.73	33.73
-121	-121	37.65	37.65
-120.28	-120.28	37.53	37.53
-102.62	-102.62	37.85	37.87
-104.5	-104.5	39.8	39.8
-102.77	-102.77	36.95	36.95
-105.75	-105.57	37.37	37.17
-104.52	-104.52	39.75	39.75
-104.45	-104.45	39.65	39.65
-102.52	-102.52	39.68	39.68
-104.6	-104.6	39.17	39.17
-103.82	-103.82	38.9	38.9
-108.1	-108.1	40.03	40.03
-103.1	-103.1	40.7	40.7
-104.57	-104.57	39.18	39.18
-104.68	-104.68	39.25	39.25
-104.75	-104.75	38.33	38.33
-104.05	-104.05	40.68	40.68
-104.7	-104.7	39.52	39.52
-106.02	-106.02	37.37	37.37
-104.18	-104.18	39.75	39.75
-109	-108.85	40.27	40.23
-108.45	-108.38	40.45	40.48
-73.7	-73.68	41.1	41.1
-81.87	-81.87	28.8	28.8
-82.43	-82.4	30.11	30.14
-84.98	-84.98	30.02	30.02
-80.25	-80.25	27.2	27.2
-82	-82.02	27.98	27.98
-81.43	-81.43	30.42	30.42
-82.33	-82.33	28.31	28.32
-81.42	-81.42	30.28	30.28
-82.05	-82.07	26.97	26.97
-81.43	-81.43	28.98	28.98
-82.45	-82.45	27.1	27.1
-85.54	-85.53	30.28	30.28
-81.3	-81.28	29.03	29.07
-80.72	-80.72	26.63	26.63
-81.78	-81.78	27.58	27.58
-85	-84.98	29.71	29.73
-81.05	-81.02	29.18	29.21
-81.37	-81.33	28.55	28.6
-80.1	-80.1	26.32	26.32
-81.5	-81.5	28.67	28.67
-81.87	-81.87	27.27	27.32
-85.93	-85.94	30.27	30.27
-80.72	-80.72	27.35	27.35
-80.28	-80.28	26.18	26.18
-81.77	-81.77	27.95	27.95
-81.87	-81.87	27.2	27.2
-82.12	-82.13	26.98	26.95
-87.02	-87.02	30.85	30.85
-80.12	-80.12	25.95	25.95
-82.42	-82.53	29.92	30
-82.1	-82.1	29.9	29.9
-86.7	-86.65	30.8	30.83
-81.25	-81.23	28.62	28.65
-81.52	-81.52	29.43	29.43
-81.08	-81.08	28.12	28.12
-81.5	-81.5	28.67	28.67
-82.08	-82.08	27.28	27.28
-82.45	-82.45	28.2	28.2
-80.9	-80.9	28.12	28.12
-81.45	-81.45	30.4	30.4
-84.37	-84.3	30.22	30.22
-81.52	-81.52	27.72	27.7
-84.45	-84.4	33.15	33.15
-83.45	-83.45	34.28	34.28
-84.52	-84.3	34.07	34.07
-83.18	-83	31.72	31.77
-84.67	-84.55	33.97	33.95
-84.13	-84.13	33.15	33.15
-85.25	-85.18	33.97	33.97
-82.52	-82.27	32.75	32.72
-85.07	-85.02	34.02	34.02
-84.99	-85.02	32.34	32.39
-81.65	-81.65	30.92	30.92
-83.68	-83.58	31.25	31.37
-81.03	-81.03	32.02	32.03
-84.67	-84.55	33.52	33.5
-81.32	-81.32	32.32	32.33
-81.93	-81.93	32.65	32.65
-84.15	-84.13	33.5	33.48
-83.62	-83.57	33.07	33.05
-81.55	-81.55	30.73	30.73
-81.6	-81.6	31.85	31.85
-83.73	-83.73	32.27	32.27
-112.35	-112.35	43.18	43.18
-114.4	-114.4	42.93	42.93
-112.82	-112.82	42.8	42.8
-112.75	-113.76	43.38	43.49
-112.6	-112.6	43.88	43.88
-116.72	-116.52	45.03	45.15
-114.27	-114.27	43.02	43.02
-114.07	-114.07	43.23	43.24
-113.91	-113.93	43.13	43.12
-89.37	-89.3	40.15	40.13
-88.68	-88.68	40.02	40.02
-89.07	-89.02	39.93	40.05
-90.98	-90.98	40.68	40.68
-90.97	-90.93	41.25	41.23
-90.98	-90.75	41.33	41.32
-88.35	-88.32	39.85	39.85
-88.83	-88.82	41.25	41.25
-90.55	-90.55	41.05	41.07
-88.02	-87.98	38.15	38.18
-88.38	-88.37	39.98	40
-88.58	-88.57	39.9	39.9
-88.3	-88.28	39.83	39.85
-90	-89.73	38.95	39.07
-89.25	-89.25	39.58	39.58
-90.62	-90.58	41.27	41.27
-88.8	-88.8	37.2	37.23
-91.07	-91.03	41.4	41.4
-90.05	-89.85	39.62	39.67
-89.85	-89.78	38.7	38.68
-89.38	-89.38	40.18	40.18
-87.7	-87.67	40.38	40.42
-89.53	-89.35	39.8	39.9
-89.25	-89.12	39.9	39.98
-88.83	-88.83	39.97	39.97
-88.65	-88.65	40.02	40.02
-88.25	-88.25	40.12	40.12
-89.7	-89.67	38.72	38.73
-88.38	-88.38	39.88	39.88
-88.4	-88.37	39.83	39.87
-88.52	-88.35	37.23	37.3
-89.02	-88.92	39.68	39.7
-89.83	-89.83	39.17	39.17
-89.32	-89.32	39.93	39.98
-89.1	-89.08	39.92	39.92
-88.77	-88.75	40	39.98
-87.65	-87.65	40.47	40.47
-88.25	-88.23	39.95	39.95
-89.2	-89.18	40.05	40.07
-89	-89.03	40.63	40.65
-90.65	-90.65	39.57	39.57
-90.08	-90.08	39.13	39.15
-90.87	-90.68	40.5	40.6
-89.9	-89.88	39.75	39.77
-89.57	-89.53	39.43	39.47
-89.12	-89.12	39.27	39.27
-89.75	-89.75	40.08	40.08
-89	-88.95	39.77	39.83
-88.63	-88.63	40.38	40.4
-88.93	-88.95	40.75	40.78
-88.05	-88.05	40.23	40.23
-89.45	-89.45	40.58	40.58
-90.42	-90.27	39.5	39.58
-89.22	-89.22	39.55	39.55
-89.03	-89.03	39.48	39.48
-88.43	-88.37	39.02	39.03
-89.37	-89.23	38.43	38.45
-88.32	-88.25	39.58	39.55
-87.8	-87.8	38.95	38.95
-87.68	-87.68	40.98	40.98
-87.75	-87.73	40.93	40.93
-90.77	-90.77	39.53	39.53
-89.65	-89.33	37.77	37.8
-89.33	-89.32	40.12	40.13
-89.65	-89.58	39.8	39.8
-89.7	-89.67	39.7	39.7
