x	xend	y	yend
-90.3	-89.55	36	36.43
-89.37	-89.33	36.75	36.8
-89.83	-89.77	37.22	37.18
-89.42	-89.42	36.78	36.78
-94.53	-94.48	40.52	40.55
-91.55	-91.55	38.97	39.13
-91.15	-91.12	39.07	39.18
-94.55	-94.52	37.08	37.12
-91.9	-91.83	36.67	36.7
-95.3	-95.3	40.43	40.47
-94.22	-94.17	39.3	39.33
-89.52	-89.3	36.67	36.72
-92.68	-92.62	40.43	40.6
-105.32	-105.32	46.77	46.77
-97.8	-97.8	41.07	41.07
-99.22	-98.58	41.28	41.28
-98.67	-98.67	41.1	41.1
-103.67	-103.67	41.83	41.83
-98.55	-98.43	40.93	40.93
-99.63	-99.63	41.38	41.38
-99.02	-98.95	40.78	40.85
-102.85	-102.85	42.37	42.37
-99.87	-99.87	42.48	42.48
-103.95	-103.95	41.97	41.97
-99.63	-99.63	41.02	41.02
-97.1	-96.93	42.25	42.35
-96.5	-96.55	42.32	42.38
-103.95	-103.95	41.97	41.97
-99.72	-99.72	40.33	40.33
-103.8	-103.32	41.93	41.77
-99.7	-99.7	40.83	40.83
-98.9	-98.88	40.47	40.57
-99.87	-99.73	41.92	42.07
-97.97	-97.88	40.23	40.3
-97	-96.92	42.23	42.32
-97.62	-97.62	42.38	42.38
-97.55	-97.53	40	40.02
-97.5	-97.5	40.02	40.02
-99.38	-99.25	41.65	41.73
-99.75	-99.75	40.77	40.77
-72.43	-72.2	43.23	43.37
-74.08	-74	40.3	40.32
-76.5	-76.5	36.2	36.2
-77.42	-77.42	34.75	34.75
-76.4	-76.4	36.27	36.27
-77.52	-77.2	35.77	35.88
-77.97	-77.87	35.6	35.65
-102.33	-101.92	48.43	48.73
-97	-96.8	46.5	46.5
-101.28	-101.17	46.82	46.9
-100.3	-100.25	46.38	46.42
-97.17	-97.1	48.08	48.13
-104	-104	48	48
-101	-101	47.33	47.33
-84.77	-84.77	40.1	40.1
-84.77	-84.63	40.1	40.1
-81.62	-81.53	40.28	40.28
-80.68	-80.62	40.95	41.02
-98.98	-98.9	35.5	35.5
-96.37	-96.37	36.67	36.67
-94.8	-94.65	35.45	35.62
-96.55	-96.55	33.93	33.93
-97.3	-97.3	36.67	36.67
-97.3	-97.3	36.43	36.43
-96.77	-96.77	35.98	35.98
-97.55	-97.27	36.75	36.98
-97.33	-97.33	36.85	36.85
-97.93	-97.93	35.07	35.07
-99.92	-99.92	36.27	36.27
-97.67	-97.67	35.5	35.5
-97.93	-97.93	34.5	34.5
-99.08	-99.03	36.78	36.82
-97	-97	35.33	35.33
-95.9	-95.9	34.75	34.75
-98.37	-98.37	36.75	36.75
-97.25	-97.25	34.67	34.67
-96.38	-96.33	34	34.05
-98.85	-98.78	36.2	36.27
-99.75	-99.75	36.5	36.5
-96.47	-96.47	35.17	35.17
-95.62	-95.55	34.23	34.3
-97.5	-97.35	35.25	35.37
-99.8	-99.8	36.13	36.13
-99.08	-99.08	35	35
-99.05	-99.05	34.4	34.4
-96.8	-96.22	36.35	36.82
-97.32	-97.32	35.75	35.75
-99.38	-99.32	34.95	35.02
-99.8	-99.8	35.2	35.2
-97.67	-97.67	34.45	34.45
-99.92	-99.77	34.68	34.8
-98.53	-98.47	36.25	36.32
-98.95	-98.73	34.67	34.85
-99.75	-99.68	36.1	36.17
-97.93	-97.93	36.93	36.93
-98.6	-98.6	35.08	35.08
-98.75	-98.75	36.42	36.42
-99.87	-99.82	35.35	35.38
-97.93	-97.93	35.07	35.07
-99.25	-99.25	34.67	34.67
-97	-97	35.3	35.3
-97.9	-97.9	35.87	35.87
-99.3	-99.3	36.13	36.13
-97.75	-97.75	36.42	36.42
-97.28	-97.4	36.72	37
-100.7	-100.7	36.62	36.62
-98.7	-98.65	36.75	36.78
-99.87	-99.83	36.25	36.32
-99.5	-99.43	34.7	34.77
-99.3	-99.23	36.02	36.07
-98.6	-98.6	35.13	35.13
-99.58	-99.33	34.65	34.77
-97.92	-97.92	34.8	34.8
-97.15	-97.15	36.88	37
-97.28	-97.25	36.72	37
-95.95	-95.88	36.05	36.12
-97.15	-96.75	36.88	37.45
-97.57	-97.57	35.38	35.38
-97.62	-97.47	36.7	36.85
-100	-99.82	35.47	35.5
-97.3	-97.27	36.7	36.73
-99.3	-99.3	34.67	34.67
-98.5	-98.5	35.5	35.5
-77.38	-77.38	40.4	40.4
-75.62	-75.47	39.97	40.05
-80.37	-80.33	41.75	41.77
-79.43	-79.28	34.37	34.33
-81.67	-81.5	33.85	33.88
-100.12	-99.98	45.02	45.27
-99.17	-99.23	45.25	45.37
-100.9	-100.83	45.47	45.57
-99.93	-99.85	45.02	45.17
-100.12	-100.12	45.33	45.4
-99.83	-99.82	45.93	45.98
-100.78	-100.85	45.47	45.52
-101.17	-101.17	45.05	45.05
-98.17	-98.05	45.3	45.33
-98.5	-98.5	45.5	45.57
-86.17	-86.17	36	36
-86.6	-86.52	36.62	36.63
-86.43	-86.27	35.57	35.6
-85.5	-85.37	36.22	36.3
-84.42	-84.23	36.02	36.2
-87.32	-87.32	35.17	35.17
-87.1	-87.1	35.12	35.12
-82.87	-82.8	36.47	36.5
-85.22	-85.13	35.77	35.82
-86.5	-86.35	36.42	36.53
-101.4	-101.4	33.73	33.73
-99.67	-99.67	32.58	32.58
-98.95	-98.95	33.8	33.8
-97.33	-97.33	31.65	31.65
-102.23	-102.23	36.58	36.58
-98.4	-98.03	33.43	33.47
-98.17	-98.17	26.3	26.3
-99.35	-99.3	28.03	28.03
-96.78	-96.78	29.7	29.7
-103.53	-103.53	31.42	31.42
-97.73	-97.67	31.12	31.12
-96.6	-96.08	33.63	33.58
-102.07	-102.07	36.33	36.33
-98.85	-98.8	33.22	33.23
-97.8	-97.68	30.85	30.9
-96.47	-96.47	32.08	32.08
-98.03	-97.98	32.95	32.97
-97.27	-97.22	30.78	30.73
-96.63	-96.63	28.62	28.62
-97.17	-97.17	33.63	33.65
-99.8	-99.07	32.93	33.03
-97.33	-97.33	31.65	31.65
-95.12	-95.12	31.77	31.77
-100.1	-100	35.4	35.5
-99.85	-99.85	32.45	32.45
-100.22	-99.93	34.85	34.88
-97.18	-96.53	33.37	33.45
-96.9	-96.83	33.57	33.62
-98.5	-98.5	29.5	29.5
-97.65	-97.57	29.37	29.42
-100.12	-100.07	35.92	35.95
-100.98	-100.98	31.83	31.83
-98.5	-98.48	33.92	33.92
-102.5	-102.5	33.43	33.43
-102.07	-102.07	36.33	36.33
-102.07	-102.07	36.33	36.33
-97.68	-97.48	33.73	33.92
-97.22	-96.97	33.57	33.63
-97.35	-97.25	31.1	30.98
-96.5	-96.5	32.1	32.1
-99.5	-99.5	34.2	34.2
-94.07	-94.03	32.48	32.53
-100.88	-100.75	32.73	32.83
-99.93	-99.93	31.72	31.72
-100.05	-100.05	34.38	34.38
-100.27	-100.18	36.02	36.07
-98.67	-98.67	32.22	32.22
-97.67	-97.67	27.78	27.78
-95.48	-95.47	31.4	31.4
-98.98	-98.7	32.38	32.47
-101.2	-101.12	33.05	33.03
-97.33	-97.28	31.17	31.17
-95.52	-95.43	32.05	32.08
-102.4	-102.4	33.62	33.62
-101.83	-101.53	33.83	33.67
-100.22	-99.82	35	35.5
-100.22	-100	35	35.47
-101.57	-101.57	33.37	33.37
-95.37	-95.2	33.33	33.35
-102.95	-102.95	34.27	34.27
-97.17	-96.95	29.57	29.33
-99.97	-99.83	33.42	33.55
-94.35	-94.35	33.17	33.17
-99.82	-99.82	32.62	32.62
-101.58	-101.58	33.8	33.8
-100.33	-99.78	33.62	33.58
-98.18	-98.18	33.82	33.82
-111.83	-111.78	39.23	39.25
-73.2	-73.2	43	43
-79.82	-79.82	37.37	37.37
-89.23	-89.23	42.72	42.72
-88.8	-88.78	44.62	44.67
-90.13	-89.92	42.83	43.03
-88.67	-88.58	42.75	42.75
-89.58	-89.4	42.88	42.85
-91.13	-91	43.08	43.25
-89.5	-89.43	43.97	43.95
-104.73	-104.67	42.37	42.37
