x	xend	y	yend
-85.5	-85.3	31.2	31.18
-86.97	-86.63	33.5	33.63
-87.9	-87.42	31.62	31.43
-87.35	-85.82	31.42	32.6
-86.55	-86.5	31.6	31.62
-112	-112	33.37	33.37
-91.48	-91.48	33.88	33.88
-90.92	-90.92	34.62	34.62
-92.27	-92.27	35.57	35.57
-91.87	-91.87	35.07	35.07
-91.9	-91.83	36.07	36.08
-93	-92.43	35.17	35.42
-92.45	-92.08	35.2	35.33
-90.77	-90.73	34.55	34.58
-118.18	-118.18	34.08	34.08
-117.08	-117.08	32.63	32.63
-103.63	-103.63	40.42	40.42
-103.63	-103.63	39.2	39.2
-103.83	-103.83	40.27	40.27
-105.85	-105.85	37.48	37.48
-72.5	-72.5	41.7	41.7
-80.15	-80.15	25.95	25.95
-82.8	-82.8	29.9	29.9
-85.22	-85.22	30.1	30.1
-82.53	-82.53	27.45	27.45
-80.1	-80.1	26.7	26.7
-80.23	-80.13	26	26.07
-81.92	-81.92	28	28
-85.1	-84.4	32.9	33.1
-83.37	-83.33	31	31.03
-84.92	-84.92	31.37	31.37
-83	-82.95	33.12	33.13
-84.08	-84.08	31.95	31.95
-85.28	-84.93	34.7	34.87
-84.87	-84.13	33.9	34.2
-84.2	-84.1	33.03	33.12
-116.5	-116.5	43.7	43.7
-112.4	-112.4	43.2	43.2
-114.8	-114.8	42.9	42.9
-90.78	-90.68	39.98	39.98
-91.03	-90.8	39.7	39.6
-88.5	-88.42	39.65	39.68
-89.27	-88.98	41.48	41.48
-90.37	-90.15	41.48	41.48
-89.27	-88.98	41.47	41.47
-87.68	-87.63	38.73	38.77
-88.78	-88.6	40.1	40.13
-88.28	-88.28	42.03	42.03
-89.22	-88.9	38.35	38.55
-90.27	-89.52	38.5	38.62
-88.32	-88.32	41.92	41.92
-89.13	-89.1	39.72	39.75
-88	-87.87	40.63	40.73
-87.78	-87.78	41.58	41.58
-88.08	-87.65	38.73	38.8
-89.7	-89.62	39.2	39.23
-90.1	-90.02	42.37	42.37
-88.77	-88.7	40.63	40.63
-89.5	-89.5	41.8	41.8
-88.22	-87.98	40.77	40.72
-89.5	-89.42	40.7	40.68
-88.12	-87.47	38.72	38.9
-85.9	-85.9	40.58	40.58
-85.97	-85.97	40.37	40.37
-85.57	-85.6	40.57	40.6
-86.22	-86.22	41.6	41.6
-86.13	-86.05	39.47	39.43
-86.68	-86.68	40.58	40.58
-87.3	-87.3	38.67	38.67
-85.12	-85.12	40.83	40.87
-86.25	-86.2	40.67	40.7
-87.38	-87	38.77	38.83
-86.25	-85.83	41.23	41.08
-86.17	-86.17	39.52	39.52
-85.8	-85.8	41.55	41.55
-87.03	-87.03	41.05	41.05
-85.5	-85.5	41.43	41.43
-86.38	-86.32	41.12	41.17
-84.88	-84.88	39.73	39.73
-86.97	-86.97	39.42	39.42
-85.8	-85.8	41.72	41.72
-85.48	-85.48	41.63	41.63
-86.12	-86.12	38.6	38.6
-92.6	-92.4	41.38	41.47
-91.55	-91.55	42.17	42.17
-92.75	-92.67	41.53	41.58
-94.95	-94.88	41.35	41.38
-94.25	-94.18	42.8	42.83
-92.27	-92.22	43.07	43.03
-92.33	-92.27	42	42
-99.1	-99.1	38.3	38.3
-100.87	-100.77	39.32	39.4
-99	-99	38.28	38.28
-98.55	-98.47	38.53	38.58
-94.77	-94.6	37	37.05
-96.87	-95.33	38.25	39.52
-98.25	-98.25	37.25	37.25
-99.65	-99.65	38.63	38.63
-96.97	-96.97	37.3	37.3
-96.62	-96.62	39.62	39.62
-99.48	-99.48	38.07	38.07
-94.73	-94.73	37.03	37.03
-98.23	-98.23	38.8	38.8
-98.7	-98.7	38.88	38.88
-96.63	-96.63	40	39.87
-100.87	-100.77	39.28	39.37
-100.3	-100.3	37.57	37.57
-96.82	-95.88	37	38.1
-98.57	-98.42	38.35	38.6
-101.43	-101.43	39.78	39.78
-97.13	-96.88	37.97	38.23
-97.4	-97.4	37.9	37.9
-99.9	-99.9	38.02	38.02
-96.67	-96.67	38.38	38.38
-95.33	-95.22	38.88	38.8
-98.1	-97.97	39.2	39.2
-97.35	-97.35	38.02	38.02
-98.78	-98.78	38.53	38.53
-101.8	-101.23	37.95	37.97
-95.18	-95.12	38.8	38.8
-97.48	-97.48	38.2	38.2
-97.6	-97.6	37.82	37.82
-101.15	-101.15	39.8	39.8
-99.88	-99.88	37.33	37.33
-99.48	-99.48	38.1	38.32
-101.22	-101.22	39.8	39.8
-95.48	-94.68	38.18	37.4
-98.62	-98.42	38.85	39.23
-99.22	-99.22	37.52	37.52
-101.2	-100.9	38.48	38.33
-96.73	-96.73	38.23	38.23
-100.98	-100.98	39.4	39.4
-87.67	-87.48	37.52	37.82
-84.27	-83.87	38.7	38.7
-84.1	-84.07	37.1	37.13
-84	-84	38.2	38.2
-87.9	-87.9	37.55	37.55
-84.42	-84.42	38.13	38.13
-83.9	-83.9	38.1	38.1
-87.67	-87.42	37.17	37.17
-91.8	-91.48	32.27	32.38
-92.05	-91.3	30.6	30.73
-69.8	-69.42	44.3	44.32
