x	xend	y	yend
-86.9	-86.18	34.53	34.85
-85.13	-85.13	31.4	31.4
-85.1	-85.1	31.3	31.3
-88.13	-87	33.83	34.5
-85.5	-85.5	31.32	31.32
-86.72	-86.58	34.7	34.75
-87.83	-87.55	33.43	33.43
-85.23	-85.23	32.88	32.88
-85.82	-85.5	34.05	34.2
-88.35	-88.35	30.78	30.78
-85.88	-85.75	31.72	31.83
-85.47	-84.63	33.55	34.17
-87.05	-86.43	34.7	35
-87.05	-86	34.7	35.5
-86.58	-86.22	33.98	34.27
-86.77	-86.48	33.88	33.95
-87.9	-87.9	31	31
-86.05	-86.05	30.98	30.98
-87.7	-87.7	33.3	33.3
-85.47	-85.28	33.13	33.4
-87.73	-87.53	34.33	34.42
-85.47	-85.35	33.55	33.67
-88.2	-86.7	33.27	34.27
-87.9	-87.9	30.6	30.6
-86.5	-86.5	31.2	31.2
-86.12	-86.12	31.72	31.72
-87.97	-87.97	34.75	34.75
-87.78	-87.78	30.97	30.97
-87.48	-86.7	34.47	34.83
-87.47	-87.47	31.22	31.22
-110.83	-110.83	32.9	32.9
-112.47	-112.47	33.47	33.47
-110.77	-110.7	32.7	32.73
-110.9	-110.9	33.05	33.05
-92.87	-91.87	35.8	36.12
-92.25	-92.18	35.98	36
-91.57	-91.37	33.55	33.63
-93.53	-93.33	35.67	35.72
-90.4	-90.28	36.05	36.17
-90.78	-90.73	34.98	35.02
-91.77	-91.68	34.73	34.73
-116.37	-116.37	34.18	34.18
-117.3	-117.3	33.05	33.05
-105.72	-105.72	37.53	37.53
-102.32	-102.3	40.87	40.92
-104.32	-104.32	39.63	39.63
-104.73	-104.73	39.72	39.72
-106.82	-106.82	39.67	39.67
-73.28	-73.22	41.6	41.53
-82.47	-82.47	27.98	27.98
-80.23	-80.23	26.28	26.28
-84.88	-84.88	29.73	29.73
-80.13	-80.13	26.73	26.73
-87.23	-87.23	30.72	30.72
-84.88	-84.88	29.73	29.73
-82.6	-82.6	27.83	27.83
-82.1	-82.1	26.97	26.97
-82.98	-82.98	30.17	30.17
-85.72	-85.72	30.12	30.12
-86.65	-86.72	30.37	30.42
-82.42	-82	28.75	28.75
-82.02	-82.02	28.12	28.12
-81.95	-81.95	26.45	26.45
-81.88	-81.88	26.68	26.68
-84.5	-84.45	30.08	30.05
-81.92	-81.92	26.68	26.68
-83.58	-83.52	30.17	30.2
-81.83	-81.5	29.17	29.2
-82.22	-82.22	27.83	27.83
-81.68	-81.68	28.78	28.78
-87.03	-87.03	30.63	30.63
-82.77	-82.72	30.33	30.33
-80.32	-80.32	27.2	27.2
-85.43	-85.43	29.92	29.92
-82.78	-82.22	28.08	28.43
-81.68	-81.62	30.08	30.08
-82.7	-82.57	29	29.05
-82.12	-81.83	30.28	30.32
-84.42	-84.37	30.65	30.65
-82.35	-82.35	26.95	26.95
-84.3	-83.95	34.95	35.15
-84.33	-84.12	34.37	34.53
-84.17	-82.6	31.37	31.42
-81.93	-81.78	31.93	31.98
-84.5	-84.32	34.68	34.85
-85.35	-84.63	33.67	34.17
-83.72	-83.72	33.98	33.98
-84.3	-84.22	34.95	34.97
-84.95	-84.95	34.77	34.77
-83.85	-83.85	31.53	31.53
-84.37	-84.37	33.62	33.62
-81.92	-81.92	32.17	32.17
-85.05	-84.7	34.5	34.8
-81.72	-81.67	32.28	32.28
-81.93	-81.93	32.15	32.15
-84.73	-84.73	31.43	31.43
-84.95	-84.95	31.38	31.38
-88.15	-88.15	39.45	39.45
-88.08	-88.08	41.95	41.95
-87.63	-87.55	40.25	40.35
-90.17	-90.17	41.83	41.83
-90.67	-90.4	41.38	40.72
-88.73	-88.73	40.02	40.02
-88.58	-88.58	42.03	42.03
-88.35	-88.35	40.32	40.32
-88.58	-88.58	37.87	37.87
-88.18	-88.18	39.55	39.55
-88.48	-88.48	38.67	38.67
-88.28	-88.23	39.83	39.87
-88.23	-88.13	39.98	40.03
-88.05	-88.05	42.42	42.42
-88.1	-88	40.1	40.27
-88.8	-88.8	39.35	39.35
-88.72	-88.72	41.3	41.3
-89.98	-89.98	42.5	42.5
-88.07	-88.07	40.48	40.48
-89.02	-89.02	39.62	39.62
-88.78	-88.78	39.75	39.75
-88.3	-88.3	39.8	39.97
-90.55	-90.37	41.33	41.35
-88.03	-88.03	39.65	39.65
-90.5	-90.5	41.52	41.52
-88.2	-88.2	38.05	38.05
-90.25	-90.2	39.73	39.75
-89.58	-89.58	40.72	40.72
-88.8	-88.8	39.87	39.87
-90.3	-90.3	40.95	40.95
-89.6	-89.6	42.13	42.13
-89.03	-89.03	39.85	39.85
-89.33	-89.18	40.12	40.33
-89.17	-89.17	42.12	42.12
-88.97	-88.97	39.88	39.88
-88.9	-88.9	39.93	39.93
-88.92	-88.92	39.77	39.77
-88.78	-88.78	39.75	39.75
-89.05	-89.05	39.77	39.77
-90.28	-90.28	41.58	41.58
-89.13	-88.88	39.72	39.95
-91.48	-91.33	40.27	40.38
-87.85	-87.85	38.75	38.75
-88.5	-88.5	39.08	39.08
-88.98	-88.98	39.87	39.87
-88.98	-88.98	39.87	39.87
-89.02	-89.02	39.88	39.88
-88.42	-88.42	41.37	41.37
-89.7	-89.7	40.2	40.2
-89.45	-89.45	40.62	40.62
-90.18	-90.18	40.53	40.53
-88.37	-88.1	39.45	39.52
-91.37	-91.07	40.07	40.03
-89.27	-89.27	42.05	42.05
-88.85	-88.85	38.63	38.63
-89.2	-89.1	39.47	39.57
-89.1	-89.1	38.97	38.97
-88.07	-87.88	39.95	40.12
-89	-89	37.55	37.55
-89.58	-89.58	41.98	41.98
-89.17	-89.17	39.85	39.85
-87.73	-87.68	38.72	38.75
-88.17	-88.17	39.58	39.58
-89	-89	39.63	39.63
-90.95	-90.68	40.23	40.43
-88.62	-88.48	40.52	40.57
-89.07	-89.07	41.28	41.28
-90.42	-90.42	41.23	41.23
-89.03	-89.03	40.58	40.58
-87.77	-87.77	38.52	38.52
-88.37	-88.37	39.4	39.4
-89.77	-89.77	40.2	40.2
-90.45	-90.45	41.2	41.2
-89.65	-89.65	40.33	40.33
-87.83	-87.83	40.88	40.88
-90.67	-90.67	40.43	40.43
-88.3	-88.3	42.08	42.08
-87.87	-87.87	41.13	41.13
-87.62	-87.62	39.08	39.08
-88.17	-88.17	38.9	38.9
-88.8	-88.8	39.72	39.72
-90.67	-90.67	40.25	40.25
-88.5	-88.5	40.55	40.55
-88.88	-88.88	39.98	39.98
-88.33	-88.33	39.1	39.1
-88.4	-88.4	39.48	39.48
-88.57	-88.53	39.8	39.85
-90.83	-90.83	40.38	40.38
-90.1	-90.1	41.03	41.03
-88.27	-88.27	39.4	39.4
-89.78	-89.78	38.9	38.9
-87.82	-87.82	41.57	41.57
-88.6	-88.43	40.22	40.32
-86.3	-86.3	40.03	40.03
-85.65	-85.45	39.75	39.98
-86.75	-85.7	38.07	38.63
-87.48	-87.13	40.28	40.55
-85.72	-85.18	39.13	39.47
-85.87	-85.67	39.58	39.85
-85.73	-85.62	40.97	41.03
-85.97	-85.68	40.38	40.57
-87.13	-85.43	40.5	41.58
-86.58	-86.37	38.62	38.73
-85.38	-85.27	41.58	41.68
-85.15	-84.97	40.77	40.85
-87.42	-87.33	41.28	41.32
-84.88	-84.63	38.97	39.22
-85.27	-84.9	38.77	39.05
-86.3	-85.77	38.77	39.12
-85.47	-84.88	41.42	41.73
-86.4	-86.4	41.55	41.55
-84.88	-84.87	38.97	38.98
-86.22	-86.07	39.95	39.98
-86.17	-86.1	38	38.05
-85.27	-85.03	40.05	40.32
-85.25	-85	40.73	40.83
-85.75	-85.25	38.55	38.93
-85.5	-85.33	40.67	40.78
-94.27	-94.27	42.5	42.5
-90.27	-90.2	41.98	41.83
-93.62	-93.53	41.73	41.52
-90.6	-90.6	41.5	41.5
-92.87	-92.87	42.1	42.1
-93.65	-93.6	42.3	42.32
-91.12	-91.12	41.28	41.28
-90.68	-90.68	41.7	41.7
-91.27	-91.27	40.9	40.9
-90.7	-90.7	41.55	41.55
-94.85	-94.85	42.1	42.1
-94.02	-94.02	43.08	43.08
-95.07	-94.88	41.13	41.22
-90.6	-90.55	41.62	41.67
-93.22	-93.13	43.33	43.37
-93.47	-93.47	41.65	41.65
-94	-94	42.73	42.73
-92.73	-92.67	43.28	43.32
-91.35	-91.28	41.63	41.65
-93.2	-93.2	42.77	42.77
-98.03	-98	39.5	39.45
-97.3	-97.3	37.5	37.5
-97.65	-97.65	38.83	38.83
-99.3	-99.2	38.62	38.43
-96.7	-95.5	38.63	39.67
-98.37	-98.13	39.68	39.52
-97.5	-96.83	37.67	37.92
-98.92	-98.83	38.73	38.77
-99.25	-99.18	38.35	38.25
-97.78	-97.67	39.78	39.97
-94.83	-94.78	37.42	37.47
-96.22	-95.87	38.42	38.9
-98.1	-97.2	38.1	38.35
-100.7	-100.67	37.2	37.17
-97.92	-97.75	37.5	38.08
-96.8	-96.65	37.67	37.55
-96.45	-96.45	37.47	37.47
-97.85	-96.93	38.1	38.2
-97.98	-97.8	39.9	39.9
-98.07	-97.32	37.95	38.37
-96.57	-96.28	38.13	37.82
-98.2	-98.15	38.33	38.4
-99	-99	38.63	38.63
-97.15	-97.15	37.25	37.25
-99.7	-99.37	39	39
-98.18	-98.25	38.12	38.33
-96.93	-96.93	37.72	37.72
-97.62	-97.62	39.57	39.57
-84.12	-83.92	36.97	37.22
-84.87	-84.43	37.02	37.25
-83.88	-83.82	37.98	38.03
-84.43	-84.28	36.8	36.87
-84.7	-84.53	36.78	36.93
-84.4	-84.17	37.03	37.3
-85.23	-85.18	38.5	38.53
-85.47	-85.17	37.22	37.38
-84.95	-84.88	36.62	36.63
-85.07	-84.53	38.05	38.38
-83.82	-83.82	38.65	38.65
-84.78	-84.53	36.63	36.75
-86.57	-86.33	37.42	37.5
-84.43	-84.15	38.33	38.52
-86.53	-86.1	36.72	37
-85.33	-84.83	38.38	38.63
-85.7	-85.7	38.12	38.12
-85.9	-85.3	37.72	38
-84.77	-84.52	36.6	36.8
-84.43	-84.37	37.83	37.88
-85.37	-84.77	36.65	36.93
-85.38	-85.27	38.42	38.42
-84.65	-84.48	38.23	38.3
-85.75	-85.48	38.2	38.37
-84.5	-84.07	37.72	38.03
-84.97	-84.7	36.85	37
-84.93	-84.73	37.68	37.85
-84.92	-84.72	37.43	37.7
-86.53	-86.17	37.73	38
-86.53	-86.1	37.73	38.05
-84.87	-84.67	38.98	39.12
-91.2	-91.2	32.33	32.33
-92.03	-92.03	32.53	32.53
-92.78	-92.52	31.62	31.33
-93.45	-93.4	32.9	32.95
-92.13	-92.13	30.53	30.53
-93.4	-93.38	30.2	30.27
-93.2	-93.2	30.42	30.42
-91.52	-91.52	29.8	29.8
-92.13	-92.13	29.97	29.97
-91.35	-91.13	32.53	32.57
-91.97	-91.97	30.95	30.95
